experiment,participant_id,trial_id,trial_order,phase_id,prime,target,response,response_correct,accuracy,rt,age,gender,hand
semantic_priming,32,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.453495,24,F,right
semantic_priming,64,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.61772,24,M,right
semantic_priming,7,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.66385,21,F,right
semantic_priming,65,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,1.075215,35,F,right
semantic_priming,58,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.65421,33,F,right
semantic_priming,6,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.670915,30,F,right
semantic_priming,16,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.58694,27,F,right
semantic_priming,47,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.483745,22,F,right
semantic_priming,15,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.722955,23,F,right
semantic_priming,33,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.587,22,M,right
semantic_priming,44,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.68062,24,M,right
semantic_priming,54,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.72989,26,F,right
semantic_priming,2,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.655,27,F,right
semantic_priming,19,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.58609,20,F,right
semantic_priming,70,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.655305,24,F,right
semantic_priming,48,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,1.213875,21,F,right
semantic_priming,53,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.445795,25,F,right
semantic_priming,42,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.70061,23,M,right
semantic_priming,22,exp1_t45,45,judgment,carro,dosda,0.0,0,1.0,0.542445,23,F,right
semantic_priming,18,exp1_t45,45,judgment,carro,dosda,1.0,0,0.0,0.488055,23,F,right
semantic_priming,17,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.61658,23,F,right
semantic_priming,41,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.991615,23,M,right
semantic_priming,63,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.967325,22,F,right
semantic_priming,36,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.56863,21,M,right
semantic_priming,68,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.58095,23,F,right
semantic_priming,20,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.542595,22,F,right
semantic_priming,49,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.48061,21,F,right
semantic_priming,65,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.733855,35,F,right
semantic_priming,50,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.602,22,F,right
semantic_priming,47,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.498045,22,F,right
semantic_priming,5,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.70316,24,F,right
semantic_priming,58,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.8008,33,F,right
semantic_priming,61,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.841235,25,M,right
semantic_priming,2,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.669,27,F,right
semantic_priming,42,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.577675,23,M,right
semantic_priming,12,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.488295,23,M,right
semantic_priming,71,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.487345,21,M,right
semantic_priming,31,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.685225,27,F,right
semantic_priming,46,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.53192,22,F,right
semantic_priming,28,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.589,24,F,right
semantic_priming,23,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.65351,22,M,right
semantic_priming,66,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.542815,23,F,left
semantic_priming,19,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.64989,20,F,right
semantic_priming,16,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.564585,27,F,right
semantic_priming,59,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.588535,22,F,right
semantic_priming,54,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.61628,26,F,right
semantic_priming,35,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.681,23,M,right
semantic_priming,37,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.72093,20,F,right
semantic_priming,18,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.736285,23,F,right
semantic_priming,75,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.583835,24,F,right
semantic_priming,34,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.786965,22,F,right
semantic_priming,64,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.834555,24,M,right
semantic_priming,69,exp1_t46,46,judgment,bagno,drira,1.0,0,0.0,0.67342,24,F,right
semantic_priming,56,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.707585,22,M,left
semantic_priming,48,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,1.267045,21,F,right
semantic_priming,1,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.768,21,M,right
semantic_priming,21,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.616235,24,F,right
semantic_priming,40,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,1.046,23,F,right
semantic_priming,57,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.654595,29,F,right
semantic_priming,43,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.571165,22,M,right
semantic_priming,33,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.8,22,M,right
semantic_priming,67,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.550965,24,M,right
semantic_priming,26,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.715245,21,F,right
semantic_priming,70,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.55786,24,F,right
semantic_priming,10,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.398605,23,F,right
semantic_priming,30,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.7715,27,F,right
semantic_priming,22,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.487495,23,F,right
semantic_priming,72,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.689,20,F,right
semantic_priming,53,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.5474,25,F,right
semantic_priming,11,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.90871,23,M,right
semantic_priming,3,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.55005,21,F,right
semantic_priming,55,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,1.106475,20,F,right
semantic_priming,8,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.6888,21,F,left
semantic_priming,25,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.493005,21,F,right
semantic_priming,9,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.65943,26,F,right
semantic_priming,38,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.57279,20,F,right
semantic_priming,14,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.589,21,M,right
semantic_priming,52,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.664,22,F,right
semantic_priming,7,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.69224,21,F,right
semantic_priming,13,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.614595,20,M,right
semantic_priming,45,exp1_t46,46,judgment,bagno,drira,1.0,0,0.0,0.215265,21,F,right
semantic_priming,73,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.60284,21,F,left
semantic_priming,62,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.53848,24,M,left
semantic_priming,39,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.52134,28,F,right
semantic_priming,51,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.67506,25,M,right
semantic_priming,4,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.551795,30,M,right
semantic_priming,60,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.802475,20,F,right
semantic_priming,24,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.767285,22,F,right
semantic_priming,74,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.65279,24,M,right
semantic_priming,29,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.66664,24,F,right
semantic_priming,44,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.55578,24,M,right
semantic_priming,32,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.50894,24,F,right
semantic_priming,6,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.56622,30,F,right
semantic_priming,27,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.6311,22,F,right
semantic_priming,15,exp1_t46,46,judgment,bagno,drira,0.0,0,1.0,0.470385,23,F,right
semantic_priming,51,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.62446,25,M,right
semantic_priming,38,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.4979,20,F,right
semantic_priming,65,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.694105,35,F,right
semantic_priming,18,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.73359,23,F,right
semantic_priming,31,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.601295,27,F,right
semantic_priming,58,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.65479,33,F,right
semantic_priming,39,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.6373,28,F,right
semantic_priming,23,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,1.23262,22,M,right
semantic_priming,69,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,1.01668,24,F,right
semantic_priming,19,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.66103,20,F,right
semantic_priming,4,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.68334,30,M,right
semantic_priming,73,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.601055,21,F,left
semantic_priming,52,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.548,22,F,right
semantic_priming,34,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.858575,22,F,right
semantic_priming,20,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.576935,22,F,right
semantic_priming,53,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.483645,25,F,right
semantic_priming,62,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.62182,24,M,left
semantic_priming,72,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.817,20,F,right
semantic_priming,7,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.50265,21,F,right
semantic_priming,49,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.58123,21,F,right
semantic_priming,26,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.816045,21,F,right
semantic_priming,41,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.60008,23,M,right
semantic_priming,1,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.715,21,M,right
semantic_priming,54,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.74486,26,F,right
semantic_priming,42,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.675705,23,M,right
semantic_priming,60,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.634335,20,F,right
semantic_priming,46,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.647955,22,F,right
semantic_priming,24,exp1_t47,47,judgment,gente,drora,1.0,0,0.0,0.002135,22,F,right
semantic_priming,45,exp1_t47,47,judgment,gente,drora,1.0,0,0.0,0.335845,21,F,right
semantic_priming,44,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.54884,24,M,right
semantic_priming,40,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.815,23,F,right
semantic_priming,3,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.538435,21,F,right
semantic_priming,66,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.55895,23,F,left
semantic_priming,71,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.568635,21,M,right
semantic_priming,10,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.51298,23,F,right
semantic_priming,50,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.554,22,F,right
semantic_priming,61,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.61652,25,M,right
semantic_priming,8,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.692625,21,F,left
semantic_priming,57,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.66722,29,F,right
semantic_priming,33,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.6,22,M,right
semantic_priming,59,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.70665,22,F,right
semantic_priming,67,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.68528,24,M,right
semantic_priming,5,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.717145,24,F,right
semantic_priming,43,exp1_t47,47,judgment,gente,drora,1.0,0,0.0,0.755525,22,M,right
semantic_priming,75,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.58232,24,F,right
semantic_priming,36,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.511485,21,M,right
semantic_priming,35,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.619,23,M,right
semantic_priming,74,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.764835,24,M,right
semantic_priming,68,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.63094,23,F,right
semantic_priming,63,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.72143,22,F,right
semantic_priming,29,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.76684,24,F,right
semantic_priming,15,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.555405,23,F,right
semantic_priming,25,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.47235,21,F,right
semantic_priming,48,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,2.109175,21,F,right
semantic_priming,2,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.801,27,F,right
semantic_priming,16,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.65384,27,F,right
semantic_priming,32,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.533465,24,F,right
semantic_priming,22,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.50888,23,F,right
semantic_priming,17,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.66838,23,F,right
semantic_priming,47,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.45264,22,F,right
semantic_priming,14,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.679,21,M,right
semantic_priming,55,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.740235,20,F,right
semantic_priming,70,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.71894,24,F,right
semantic_priming,56,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.774305,22,M,left
semantic_priming,21,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.70016,24,F,right
semantic_priming,11,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,1.23952,23,M,right
semantic_priming,9,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.712285,26,F,right
semantic_priming,30,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.468055,27,F,right
semantic_priming,28,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.666,24,F,right
semantic_priming,64,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.715885,24,M,right
semantic_priming,13,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.522135,20,M,right
semantic_priming,37,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.65921,20,F,right
semantic_priming,6,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.555725,30,F,right
semantic_priming,12,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.436205,23,M,right
semantic_priming,27,exp1_t47,47,judgment,gente,drora,0.0,0,1.0,0.76346,22,F,right
semantic_priming,25,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.486545,21,F,right
semantic_priming,32,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.66135,24,F,right
semantic_priming,49,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.663545,21,F,right
semantic_priming,47,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.758725,22,F,right
semantic_priming,31,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.68424,27,F,right
semantic_priming,72,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.716,20,F,right
semantic_priming,12,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.8865,23,M,right
semantic_priming,22,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.58835,23,F,right
semantic_priming,37,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.774915,20,F,right
semantic_priming,60,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.76702,20,F,right
semantic_priming,40,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.965,23,F,right
semantic_priming,67,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.801615,24,M,right
semantic_priming,35,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.674,23,M,right
semantic_priming,57,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.868265,29,F,right
semantic_priming,4,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.707005,30,M,right
semantic_priming,14,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.951,21,M,right
semantic_priming,33,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.616,22,M,right
semantic_priming,24,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.663635,22,F,right
semantic_priming,26,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,1.16892,21,F,right
semantic_priming,17,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.75219,23,F,right
semantic_priming,8,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,1.45263,21,F,left
semantic_priming,3,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.582415,21,F,right
semantic_priming,54,exp1_t48,48,judgment,caramella,emapente,1.0,0,0.0,1.275525,26,F,right
semantic_priming,55,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,1.13267,20,F,right
semantic_priming,20,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.70104,22,F,right
semantic_priming,29,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.783725,24,F,right
semantic_priming,66,exp1_t48,48,judgment,caramella,emapente,1.0,0,0.0,0.118485,23,F,left
semantic_priming,7,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.79837,21,F,right
semantic_priming,34,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.758835,22,F,right
semantic_priming,59,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,1.14074,22,F,right
semantic_priming,58,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.80253,33,F,right
semantic_priming,50,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.69,22,F,right
semantic_priming,15,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.615585,23,F,right
semantic_priming,2,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.704,27,F,right
semantic_priming,74,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,1.14569,24,M,right
semantic_priming,19,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.63262,20,F,right
semantic_priming,62,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.798775,24,M,left
semantic_priming,38,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.9237,20,F,right
semantic_priming,27,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.82075,22,F,right
semantic_priming,51,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.842165,25,M,right
semantic_priming,73,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.73385,21,F,left
semantic_priming,16,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.70775,27,F,right
semantic_priming,11,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,1.725055,23,M,right
semantic_priming,41,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.77563,23,M,right
semantic_priming,42,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.70493,23,M,right
semantic_priming,39,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.541865,28,F,right
semantic_priming,71,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.657925,21,M,right
semantic_priming,1,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,1.707,21,M,right
semantic_priming,18,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.602195,23,F,right
semantic_priming,69,exp1_t48,48,judgment,caramella,emapente,1.0,0,0.0,1.365945,24,F,right
semantic_priming,9,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.94851,26,F,right
semantic_priming,13,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.74542,20,M,right
semantic_priming,10,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.562045,23,F,right
semantic_priming,63,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.918235,22,F,right
semantic_priming,75,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.68818,24,F,right
semantic_priming,44,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.77971,24,M,right
semantic_priming,21,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.808215,24,F,right
semantic_priming,52,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.612,22,F,right
semantic_priming,56,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.75716,22,M,left
semantic_priming,46,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.54988,22,F,right
semantic_priming,68,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,1.018245,23,F,right
semantic_priming,53,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.60398,25,F,right
semantic_priming,30,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.678275,27,F,right
semantic_priming,28,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.663,24,F,right
semantic_priming,48,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,1.881615,21,F,right
semantic_priming,5,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.651135,24,F,right
semantic_priming,36,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.83397,21,M,right
semantic_priming,61,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.8771,25,M,right
semantic_priming,65,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.93439,35,F,right
semantic_priming,6,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.647485,30,F,right
semantic_priming,64,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.804145,24,M,right
semantic_priming,70,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.781945,24,F,right
semantic_priming,45,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.680625,21,F,right
semantic_priming,23,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,1.00208,22,M,right
semantic_priming,43,exp1_t48,48,judgment,caramella,emapente,0.0,0,1.0,0.68439,22,M,right
semantic_priming,5,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.84383,24,F,right
semantic_priming,21,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.60862,24,F,right
semantic_priming,57,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.513775,29,F,right
semantic_priming,30,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.558185,27,F,right
semantic_priming,14,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.531,21,M,right
semantic_priming,13,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.57376,20,M,right
semantic_priming,28,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.591,24,F,right
semantic_priming,75,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.70748,24,F,right
semantic_priming,70,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.51554,24,F,right
semantic_priming,2,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.516,27,F,right
semantic_priming,47,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.52856,22,F,right
semantic_priming,45,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.53308,21,F,right
semantic_priming,18,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.53712,23,F,right
semantic_priming,68,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.73057,23,F,right
semantic_priming,42,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.59295,23,M,right
semantic_priming,66,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.554915,23,F,left
semantic_priming,35,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.614,23,M,right
semantic_priming,60,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.5682,20,F,right
semantic_priming,22,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.628135,23,F,right
semantic_priming,17,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.480785,23,F,right
semantic_priming,24,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.683485,22,F,right
semantic_priming,37,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.547665,20,F,right
semantic_priming,72,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.703,20,F,right
semantic_priming,55,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.8687,20,F,right
semantic_priming,61,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.68003,25,M,right
semantic_priming,40,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.632,23,F,right
semantic_priming,43,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.56565,22,M,right
semantic_priming,54,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.684135,26,F,right
semantic_priming,7,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.541355,21,F,right
semantic_priming,67,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.020495,24,M,right
semantic_priming,11,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,1.17152,23,M,right
semantic_priming,64,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.67177,24,M,right
semantic_priming,50,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.584,22,F,right
semantic_priming,39,exp1_t49,49,judgment,assassino,esercito,1.0,1,1.0,0.571115,28,F,right
