ID;condition;text;text2;age;gender;hand;RTs;resp
12;A;latte;fetore;26;F;dx;1076;fetore
12;A;grezzo;barile;26;F;dx;1118;grezzo
12;A;aereo;allerta;26;F;dx;1209;allerta
12;A;facile;morbido;26;F;dx;2336;facile
12;A;caos;quaderno;26;F;dx;948;caos
12;A;tromba;potenza;26;F;dx;1382;potenza
12;A;insolente;vasca;26;F;dx;1141;insolente
12;A;avventura;vacanza;26;F;dx;1446;avventura
12;A;leggenda;scala;26;F;dx;1974;leggenda
12;A;stanco;divano;26;F;dx;1936;stanco
12;A;ulivo;ambizione;26;F;dx;1765;ambizione
12;A;dollaro;utile;26;F;dx;1132;utile
12;A;sedile;agile;26;F;dx;1563;agile
12;A;burro;tenero;26;F;dx;1009;tenero
12;A;precipizio;orrore;26;F;dx;1675;orrore
12;A;ispirato;geranio;26;F;dx;1627;ispirato
12;A;rancido;insalata;26;F;dx;1319;rancido
12;A;poesia;penna;26;F;dx;1016;poesia
12;A;occhio;inganno;26;F;dx;1040;inganno
12;A;elefante;innocente;26;F;dx;1241;innocente
12;A;ostile;nuvoloso;26;F;dx;1041;ostile
12;A;puzza;stufa;26;F;dx;866;puzza
12;A;veloce;vespa;26;F;dx;960;veloce
12;A;pianta;saggio;26;F;dx;1582;saggio
12;A;montagna;codardo;26;F;dx;1060;codardo
12;A;atletica;scarpa;26;F;dx;1985;atletica
12;A;vaso;gloria;26;F;dx;1710;gloria
12;A;crepuscolo;orologio;26;F;dx;2079;crepuscolo
12;A;statua;audace;26;F;dx;1527;audace
13;B;causa;stomaco;24;F;DX;2202;stomaco
13;B;dollaro;utile;24;F;DX;1538;dollaro
13;B;miracolo;applauso;24;F;DX;1992;applauso
13;B;riparato;tenda;24;F;DX;1953;tenda
13;B;crepuscolo;orologio;24;F;DX;1697;orologio
13;B;abito;solenne;24;F;DX;1517;abito
13;B;tavolo;pressione;24;F;DX;2189;tavolo
13;B;maniaco;ossessione;24;F;DX;2365;maniaco
13;B;cavallo;arte;24;F;DX;1616;cavallo
13;B;bicicletta;passione;24;F;DX;1850;bicicletta
13;B;magnifico;zanzara;24;F;DX;1570;zanzara
13;B;gomito;astio;24;F;DX;1730;gomito
13;B;paralisi;sedia;24;F;DX;2301;sedia
13;B;veloce;vespa;24;F;DX;1646;vespa
13;B;poesia;penna;24;F;DX;1453;penna
13;B;vittoria;ombrello;24;F;DX;1236;ombrello
13;B;scarafaggio;orribile;24;F;DX;1607;scarafaggio
13;B;gatto;spaventato;24;F;DX;1543;gatto
13;B;opzione;giacca;24;F;DX;1468;giacca
13;B;infuriato;forchetta;24;F;DX;1348;forchetta
13;B;burro;tenero;24;F;DX;1647;burro
13;B;camera;cortesia;24;F;DX;2004;camera
13;B;giocattolo;insipido;24;F;DX;1232;giocattolo
13;B;annoiato;mestolo;24;F;DX;1820;mestolo
13;B;freddo;cappotto;24;F;DX;1236;cappotto
13;B;occhio;inganno;24;F;DX;1366;occhio
13;B;febbre;pino;24;F;DX;1292;pino
13;B;estasi;sughero;24;F;DX;1301;sughero
13;B;insolente;vasca;24;F;DX;1734;vasca
13;B;rasoio;stritolare;24;F;DX;2103;rasoio
13;B;caos;quaderno;24;F;DX;1287;quaderno
13;B;laureato;dio;24;F;DX;1466;laureato
13;B;buio;balcone;24;F;DX;1101;balcone
13;B;finestra;triste;24;F;DX;1926;finestra
13;B;elefante;innocente;24;F;DX;1283;elefante
13;B;specchio;spirito;24;F;DX;1305;specchio
13;B;vetro;giustizia;24;F;DX;2099;vetro
13;B;bocca;riverente;24;F;DX;2451;bocca
13;B;coltello;demonio;24;F;DX;1384;coltello
13;B;pentola;mente;24;F;DX;1919;pentola
13;B;deforme;tronco;24;F;DX;1553;tronco
13;B;latte;fetore;24;F;DX;1916;latte
13;B;frigido;forcina;24;F;DX;1615;forcina
13;B;fastidio;naso;24;F;DX;1251;naso
13;B;corrotto;gonna;24;F;DX;1282;gonna
13;B;attico;modesto;24;F;DX;1611;attico
13;B;lussuria;prateria;24;F;DX;1889;prateria
13;B;atletica;scarpa;24;F;DX;2284;scarpa
13;B;grezzo;barile;24;F;DX;2017;barile
13;B;intelletto;idrante;24;F;DX;2797;idrante
13;B;evidente;serbatoio;24;F;DX;1647;serbatoio
13;B;guarire;ospedale;24;F;DX;1497;ospedale
13;B;disprezzo;sorriso;24;F;DX;2398;sorriso
13;B;piatto;insipido;24;F;DX;2875;piatto
13;B;poltrona;fiducia;24;F;DX;2034;poltrona
13;B;caramella;melodia;24;F;DX;2197;caramella
13;B;ricatto;schiaffo;24;F;DX;1418;schiaffo
13;B;mercato;vantaggio;24;F;DX;1918;mercato
13;B;elegante;felpa;24;F;DX;1181;felpa
13;B;musica;violino;24;F;DX;1183;violino
13;B;mobilita;gomma;24;F;DX;1553;gomma
13;B;cappello;rovente;24;F;DX;1347;cappello
13;B;precipizio;orrore;24;F;DX;2282;precipizio
13;B;fetido;calza;24;F;DX;2029;calza
13;B;statua;audace;24;F;DX;1339;statua
13;B;cane;cortese;24;F;DX;1187;cane
13;B;asilo;motivo;24;F;DX;2168;asilo
13;B;giardino;salute;24;F;DX;1843;giardino
13;B;incidente;colpa;24;F;DX;2133;incidente
13;B;aereo;allerta;24;F;DX;1720;aereo
13;B;ulivo;ambizione;24;F;DX;1430;ulivo
13;B;meraviglia;cornice;24;F;DX;1450;cornice
13;B;farfalla;fantasia;24;F;DX;1150;farfalla
13;B;tromba;potenza;24;F;DX;1538;tromba
13;B;leggenda;scala;24;F;DX;1553;scala
13;B;infedele;sposa;24;F;DX;1433;sposa
13;B;pianta;saggio;24;F;DX;1932;pianta
13;B;puzza;stufa;24;F;DX;1331;stufa
13;B;facile;morbido;24;F;DX;2033;morbido
13;B;idiota;scimmia;24;F;DX;1517;scimmia
13;B;carcere;pena;24;F;DX;2585;carcere
13;B;montagna;codardo;24;F;DX;1886;montagna
13;B;gattino;dettaglio;24;F;DX;1346;gattino
13;B;ispirato;geranio;24;F;DX;1850;geranio
13;B;genere;cioccolato;24;F;DX;1212;cioccolato
13;B;sfera;fase;24;F;DX;1336;sfera
13;B;prete;devoto;24;F;DX;1733;prete
13;B;libreria;spazio;24;F;DX;2201;libreria
13;B;eccellenza;diamante;24;F;DX;2457;diamante
13;B;lavare;attivare;24;F;DX;2528;lavare
13;B;pugnale;fortuito;24;F;DX;2361;pugnale
13;B;immorale;attrezzo;24;F;DX;1491;attrezzo
13;B;stanco;divano;24;F;DX;1348;divano
13;B;rancido;insalata;24;F;DX;1832;insalata
13;B;orecchio;disturbare;24;F;DX;2279;orecchio
13;B;natale;albero;24;F;DX;2413;albero
13;B;scrivania;pensieroso;24;F;DX;1240;scrivania
13;B;rosso;bicchiere;24;F;DX;1268;bicchiere
13;B;maglia;vincere;24;F;DX;1600;maglia
13;B;muscoloso;debole;24;F;DX;2953;muscoloso
13;B;dono;perspicacia;24;F;DX;2158;dono
13;B;onore;vino;24;F;DX;1028;vino
13;B;appetitoso;pizza;24;F;DX;1710;pizza
13;B;lenire;ferite;24;F;DX;1849;ferite
13;B;brutale;miele;24;F;DX;2181;miele
14;B;abito;solenne;24;M;DX;680,6;abito
14;B;libreria;spazio;24;M;DX;959,9;libreria
14;B;vittoria;ombrello;24;M;DX;799,2;ombrello
14;B;assediato;ferito;24;M;DX;1012,8;ferito
14;B;deforme;tronco;24;M;DX;1203,5;tronco
14;B;mercato;vantaggio;24;M;DX;1227,6;mercato
14;B;ottimismo;profumo;24;M;DX;818,1;profumo
14;B;ispirato;geranio;24;M;DX;997,8;geranio
14;B;rosso;bicchiere;24;M;DX;934,1;bicchiere
14;B;cappello;rovente;24;M;DX;855,3;cappello
14;B;latte;fetore;24;M;DX;1014,5;latte
14;B;stanco;divano;24;M;DX;743,7;divano
14;B;poltrona;fiducia;24;M;DX;675,8;poltrona
14;B;bocca;riverente;24;M;DX;977,5;bocca
14;B;insolente;vasca;24;M;DX;883,7;vasca
14;B;scrivania;pensieroso;24;M;DX;679,3;scrivania
14;B;atletica;scarpa;24;M;DX;945,4;scarpa
14;B;grave;caviglia;24;M;DX;880,3;caviglia
14;B;giardino;salute;24;M;DX;799,1;giardino
14;B;estasi;sughero;24;M;DX;1071;sughero
14;B;lussuria;prateria;24;M;DX;1096,6;prateria
14;B;caramella;melodia;24;M;DX;840,7;caramella
14;B;fetido;calza;24;M;DX;741,3;calza
14;B;buio;balcone;24;M;DX;1141,5;balcone
14;B;sedile;agile;24;M;DX;1573,9;sedile
14;B;dentista;fiducioso;24;M;DX;1294,1;dentista
14;B;grezzo;barile;24;M;DX;1146,6;barile
14;B;opzione;giacca;24;M;DX;792,6;giacca
14;B;occhio;inganno;24;M;DX;1320,6;occhio
14;B;evidente;serbatoio;24;M;DX;1049,2;serbatoio
14;B;rasoio;stritolare;24;M;DX;880,7;rasoio
14;B;burro;tenero;24;M;DX;816,2;burro
14;B;puzza;stufa;24;M;DX;1900,4;stufa
14;B;crepuscolo;orologio;24;M;DX;980,2;orologio
14;B;scarafaggio;orribile;24;M;DX;1442,6;scarafaggio
14;B;veloce;vespa;24;M;DX;767,4;vespa
14;B;causa;stomaco;24;M;DX;763,9;stomaco
14;B;aereo;allerta;24;M;DX;890,5;aereo
14;B;dono;perspicacia;24;M;DX;1612,4;dono
14;B;attico;modesto;24;M;DX;1145,3;attico
14;B;paletta;collisione;24;M;DX;1594,8;paletta
14;B;mobilita;gomma;24;M;DX;834,9;gomma
14;B;laureato;dio;24;M;DX;1567;laureato
14;B;statua;audace;24;M;DX;1079;statua
14;B;eccellenza;diamante;24;M;DX;768,8;diamante
14;B;immorale;attrezzo;24;M;DX;820,9;attrezzo
14;B;finestra;triste;24;M;DX;1046,4;finestra
14;B;poesia;penna;24;M;DX;846,9;penna
14;B;carcere;pena;24;M;DX;1196,8;carcere
14;B;maglia;vincere;24;M;DX;813,7;maglia
14;B;leggenda;scala;24;M;DX;2828,9;scala
14;B;sfera;fase;24;M;DX;1264,5;sfera
14;B;fastidio;naso;24;M;DX;724,6;naso
14;B;gatto;spaventato;24;M;DX;718,9;gatto
14;B;maniaco;ossessione;24;M;DX;1454,9;maniaco
14;B;ulivo;ambizione;24;M;DX;952,7;ulivo
14;B;facile;morbido;24;M;DX;1631,3;morbido
14;B;gattino;dettaglio;24;M;DX;1253,9;gattino
14;B;diavolo;prigione;24;M;DX;896,8;prigione
14;B;guarire;ospedale;24;M;DX;911,8;ospedale
14;B;disprezzo;sorriso;24;M;DX;1113,6;sorriso
14;B;coltello;demonio;24;M;DX;664,7;coltello
14;B;annoiato;mestolo;24;M;DX;1363,5;mestolo
14;B;appetitoso;pizza;24;M;DX;734,7;pizza
14;B;orecchio;disturbare;24;M;DX;918,3;orecchio
14;B;meraviglia;cornice;24;M;DX;987,4;cornice
14;B;vetro;giustizia;24;M;DX;741,9;vetro
14;B;musica;violino;24;M;DX;884,2;violino
14;B;idiota;scimmia;24;M;DX;815,7;scimmia
14;B;pentola;mente;24;M;DX;1032;pentola
14;B;specchio;spirito;24;M;DX;1300,8;specchio
14;B;bicicletta;passione;24;M;DX;779,6;bicicletta
14;B;prete;devoto;24;M;DX;730,1;prete
14;B;gomito;astio;24;M;DX;945,9;gomito
14;B;montagna;codardo;24;M;DX;763;montagna
14;B;farfalla;fantasia;24;M;DX;1063,4;farfalla
14;B;frigido;forcina;24;M;DX;1100,9;forcina
14;B;intelletto;idrante;24;M;DX;1050,2;idrante
14;B;giocattolo;insipido;24;M;DX;680,9;giocattolo
14;B;febbre;pino;24;M;DX;860,3;pino
14;B;muscoloso;debole;24;M;DX;1562,2;muscoloso
14;B;tromba;potenza;24;M;DX;1218,9;tromba
14;B;pugnale;fortuito;24;M;DX;846,3;pugnale
14;B;infedele;sposa;24;M;DX;931;sposa
14;B;corrotto;gonna;24;M;DX;797,6;gonna
14;B;pianta;saggio;24;M;DX;971,1;pianta
14;B;miracolo;applauso;24;M;DX;1385,4;applauso
14;B;grato;abbraccio;24;M;DX;2160,3;abbraccio
14;B;paralisi;sedia;24;M;DX;715;sedia
14;B;onore;vino;24;M;DX;752,9;vino
14;B;dollaro;utile;24;M;DX;733,1;dollaro
14;B;lavare;attivare;24;M;DX;1568,3;lavare
14;B;elefante;innocente;24;M;DX;694,9;elefante
14;B;caos;quaderno;24;M;DX;741,4;quaderno
14;B;cavallo;arte;24;M;DX;784,5;cavallo
14;B;camera;cortesia;24;M;DX;901,3;camera
14;B;piatto;insipido;24;M;DX;664,3;piatto
14;B;riparato;tenda;24;M;DX;828,6;tenda
14;B;brutale;miele;24;M;DX;747,7;miele
14;B;ostile;nuvoloso;24;M;DX;1367,4;nuvoloso
14;B;genere;cioccolato;24;M;DX;915,2;cioccolato
14;B;asilo;motivo;24;M;DX;1230,3;asilo
14;B;avventura;vacanza;24;M;DX;743,4;vacanza
14;B;freddo;cappotto;24;M;DX;895,4;cappotto
14;B;tavolo;pressione;24;M;DX;647,6;tavolo
14;B;vaso;gloria;24;M;DX;869,3;vaso
14;B;incidente;colpa;24;M;DX;1549,7;incidente
14;B;infuriato;forchetta;24;M;DX;994,6;forchetta
14;B;umano;morale;24;M;DX;1134,2;umano
14;B;ricatto;schiaffo;24;M;DX;921,6;schiaffo
14;B;precipizio;orrore;24;M;DX;1494,9;precipizio
14;B;magnifico;zanzara;24;M;DX;783,3;zanzara
14;B;elegante;felpa;24;M;DX;806,1;felpa
14;B;natale;albero;24;M;DX;752,2;albero
14;B;cane;cortese;24;M;DX;597;cane
14;B;rancido;insalata;24;M;DX;935,6;insalata
14;B;lenire;ferite;24;M;DX;1060,4;ferite
15;A;farfalla;fantasia;24;F;DX;1144,5;fantasia
15;A;fetido;calza;24;F;DX;1400,8;fetido
15;A;intelletto;idrante;24;F;DX;2244,6;intelletto
15;A;precipizio;orrore;24;F;DX;1844,8;orrore
15;A;carcere;pena;24;F;DX;2450,7;pena
15;A;piatto;insipido;24;F;DX;1482,3;insipido
15;A;rancido;insalata;24;F;DX;1550;rancido
15;A;poesia;penna;24;F;DX;1027,7;poesia
15;A;evidente;serbatoio;24;F;DX;1495,4;evidente
15;A;ostile;nuvoloso;24;F;DX;1192,7;ostile
15;A;vittoria;ombrello;24;F;DX;1504,6;vittoria
15;A;musica;violino;24;F;DX;1417,1;musica
15;A;laureato;dio;24;F;DX;1263,9;dio
15;A;grato;abbraccio;24;F;DX;1896,1;grato
15;A;coltello;demonio;24;F;DX;2088,4;demonio
15;A;deforme;tronco;24;F;DX;1225,5;deforme
15;A;scarafaggio;orribile;24;F;DX;1362,1;orribile
15;A;meraviglia;cornice;24;F;DX;1056,2;meraviglia
15;A;camera;cortesia;24;F;DX;1431,5;cortesia
15;A;dentista;fiducioso;24;F;DX;1154,6;fiducioso
15;A;estasi;sughero;24;F;DX;1677,1;estasi
15;A;montagna;codardo;24;F;DX;1065,2;codardo
15;A;pugnale;fortuito;24;F;DX;1400,8;fortuito
15;A;infedele;sposa;24;F;DX;1296,8;infedele
15;A;grezzo;barile;24;F;DX;1801,4;grezzo
15;A;abito;solenne;24;F;DX;956,4;solenne
15;A;orecchio;disturbare;24;F;DX;1404,1;disturbare
15;A;febbre;pino;24;F;DX;2127,6;febbre
15;A;ricatto;schiaffo;24;F;DX;1557,8;ricatto
15;A;finestra;triste;24;F;DX;1077,4;triste
15;A;paralisi;sedia;24;F;DX;1480,2;paralisi
15;A;cavallo;arte;24;F;DX;1726,7;arte
15;A;freddo;cappotto;24;F;DX;1298,2;freddo
15;A;assediato;ferito;24;F;DX;2095,7;assediato
15;A;leggenda;scala;24;F;DX;1111,6;leggenda
15;A;statua;audace;24;F;DX;1124,6;audace
15;A;mobilita;gomma;24;F;DX;1513,2;mobilita
15;A;atletica;scarpa;24;F;DX;1995,7;atletica
15;A;brutale;miele;24;F;DX;1028;brutale
15;A;pianta;saggio;24;F;DX;1214;saggio
15;A;avventura;vacanza;24;F;DX;1910;avventura
15;A;frigido;forcina;24;F;DX;2228;frigido
15;A;prete;devoto;24;F;DX;2078,4;devoto
15;A;caos;quaderno;24;F;DX;1003,9;caos
15;A;grave;caviglia;24;F;DX;2042;grave
15;A;elegante;felpa;24;F;DX;1439,1;elegante
15;A;veloce;vespa;24;F;DX;1751,8;veloce
15;A;crepuscolo;orologio;24;F;DX;1219,4;crepuscolo
15;A;buio;balcone;24;F;DX;1379,5;buio
15;A;poltrona;fiducia;24;F;DX;2466,9;fiducia
15;A;occhio;inganno;24;F;DX;1532,7;inganno
15;A;gattino;dettaglio;24;F;DX;1102,7;dettaglio
15;A;giardino;salute;24;F;DX;1002,5;salute
15;A;tavolo;pressione;24;F;DX;1259,9;pressione
15;A;dollaro;utile;24;F;DX;1516,9;utile
15;A;sfera;fase;24;F;DX;1929,7;fase
15;A;lavare;attivare;24;F;DX;1327,9;attivare
15;A;corrotto;gonna;24;F;DX;1397;corrotto
15;A;libreria;spazio;24;F;DX;1412,7;spazio
15;A;elefante;innocente;24;F;DX;1282,2;innocente
15;A;bocca;riverente;24;F;DX;1262,9;riverente
15;A;bicicletta;passione;24;F;DX;1746;passione
15;A;maglia;vincere;24;F;DX;1643;vincere
15;A;pentola;mente;24;F;DX;1180,4;mente
15;A;dormire;paradiso;24;F;DX;867,3;paradiso
15;A;latte;fetore;24;F;DX;1019,5;fetore
15;A;insolente;vasca;24;F;DX;1112,4;insolente
15;A;riparato;tenda;24;F;DX;1585,5;riparato
15;A;ulivo;ambizione;24;F;DX;1195,2;ambizione
15;A;scrivania;pensieroso;24;F;DX;1202,3;pensieroso
15;A;paletta;collisione;24;F;DX;1014,8;collisione
15;A;appetitoso;pizza;24;F;DX;1617,3;appetitoso
15;A;genere;cioccolato;24;F;DX;1295;genere
15;A;tromba;potenza;24;F;DX;926,5;potenza
15;A;opzione;giacca;24;F;DX;1380,4;opzione
15;A;gomito;astio;24;F;DX;1264,8;astio
15;A;stanco;divano;24;F;DX;1221,6;stanco
15;A;gatto;spaventato;24;F;DX;848;spaventato
15;A;puzza;stufa;24;F;DX;1403,4;puzza
15;A;rasoio;stritolare;24;F;DX;1209,7;stritolare
15;A;sedile;agile;24;F;DX;1364,2;agile
15;A;giocattolo;insipido;24;F;DX;1455,9;insipido
15;A;ispirato;geranio;24;F;DX;1634,6;ispirato
15;A;incidente;colpa;24;F;DX;2202,3;colpa
15;A;guarire;ospedale;24;F;DX;1511,4;guarire
15;A;umano;morale;24;F;DX;1636,3;morale
15;A;vaso;gloria;24;F;DX;1185;gloria
15;A;intimo;mistico;24;F;DX;1348,2;mistico
15;A;dono;perspicacia;24;F;DX;1477,8;perspicacia
15;A;specchio;spirito;24;F;DX;1246,3;spirito
15;A;rosso;bicchiere;24;F;DX;1281,8;rosso
15;A;idiota;scimmia;24;F;DX;1325,9;idiota
15;A;muscoloso;debole;24;F;DX;2577,2;debole
15;A;immorale;attrezzo;24;F;DX;1396,8;immorale
15;A;eccellenza;diamante;24;F;DX;1325,7;eccellenza
15;A;diavolo;prigione;24;F;DX;1412,8;diavolo
15;A;onore;vino;24;F;DX;1209,5;onore
15;A;causa;stomaco;24;F;DX;1503,8;causa
15;A;attico;modesto;24;F;DX;2068,4;modesto
15;A;mercato;vantaggio;24;F;DX;1962,5;vantaggio
15;A;vetro;giustizia;24;F;DX;1559,5;giustizia
15;A;caramella;melodia;24;F;DX;1142,2;melodia
15;A;infuriato;forchetta;24;F;DX;1644,3;infuriato
15;A;aereo;allerta;24;F;DX;1150,5;allerta
15;A;disprezzo;sorriso;24;F;DX;2026,4;disprezzo
15;A;cane;cortese;24;F;DX;921,7;cortese
15;A;cappello;rovente;24;F;DX;1228,9;rovente
15;A;lussuria;prateria;24;F;DX;1365,5;lussuria
15;A;natale;albero;24;F;DX;1296,2;natale
15;A;fastidio;naso;24;F;DX;1225,6;fastidio
15;A;magnifico;zanzara;24;F;DX;1652,6;magnifico
15;A;burro;tenero;24;F;DX;1395;tenero
16;B;gattino;dettaglio;22;F;DX;869,9;gattino
16;B;montagna;codardo;22;F;DX;1026,4;montagna
16;B;precipizio;orrore;22;F;DX;1391;precipizio
16;B;sfera;fase;22;F;DX;1807,3;sfera
16;B;paletta;collisione;22;F;DX;1866,3;paletta
16;B;occhio;inganno;22;F;DX;932,4;occhio
16;B;lussuria;prateria;22;F;DX;1611,3;prateria
16;B;musica;violino;22;F;DX;900,7;violino
16;B;aereo;allerta;22;F;DX;1040,6;aereo
16;B;freddo;cappotto;22;F;DX;713,6;cappotto
16;B;ispirato;geranio;22;F;DX;1148,1;geranio
16;B;facile;morbido;22;F;DX;2099,6;morbido
16;B;fetido;calza;22;F;DX;986,4;calza
16;B;intelletto;idrante;22;F;DX;2000;idrante
16;B;dentista;fiducioso;22;F;DX;1034;dentista
16;B;libreria;spazio;22;F;DX;1283,4;libreria
16;B;rosso;bicchiere;22;F;DX;1144,9;bicchiere
16;B;specchio;spirito;22;F;DX;933,3;specchio
16;B;laureato;dio;22;F;DX;1259,4;laureato
16;B;infedele;sposa;22;F;DX;769,1;sposa
16;B;incidente;colpa;22;F;DX;1582,5;incidente
16;B;rasoio;stritolare;22;F;DX;734,3;rasoio
16;B;sedile;agile;22;F;DX;1574,8;sedile
16;B;lenire;ferite;22;F;DX;924,4;ferite
16;B;prete;devoto;22;F;DX;919,7;prete
16;B;coltello;demonio;22;F;DX;826,7;coltello
16;B;cavallo;arte;22;F;DX;774;cavallo
16;B;abito;solenne;22;F;DX;934,7;abito
16;B;caos;quaderno;22;F;DX;787,4;quaderno
16;B;dormire;paradiso;22;F;DX;2377,3;dormire
16;B;dollaro;utile;22;F;DX;1231,7;dollaro
16;B;ulivo;ambizione;22;F;DX;1588,8;ulivo
16;B;scarafaggio;orribile;22;F;DX;792,2;scarafaggio
16;B;meraviglia;cornice;22;F;DX;962,3;cornice
16;B;guarire;ospedale;22;F;DX;1121,5;ospedale
16;B;pianta;saggio;22;F;DX;1079,9;pianta
16;B;disprezzo;sorriso;22;F;DX;2017,4;sorriso
16;B;riparato;tenda;22;F;DX;1065,5;tenda
16;B;bocca;riverente;22;F;DX;1121,1;bocca
16;B;miracolo;applauso;22;F;DX;713,4;applauso
16;B;intimo;mistico;22;F;DX;1207,8;intimo
16;B;estasi;sughero;22;F;DX;736,3;sughero
16;B;corrotto;gonna;22;F;DX;897,6;gonna
16;B;dono;perspicacia;22;F;DX;2397,3;dono
16;B;attico;modesto;22;F;DX;1167,5;attico
16;B;genere;cioccolato;22;F;DX;1141;cioccolato
16;B;ottimismo;profumo;22;F;DX;1080,9;profumo
16;B;fastidio;naso;22;F;DX;875,8;naso
16;B;ostile;nuvoloso;22;F;DX;1441,6;nuvoloso
16;B;bicicletta;passione;22;F;DX;1278,2;bicicletta
16;B;asilo;motivo;22;F;DX;1035,8;asilo
16;B;pugnale;fortuito;22;F;DX;1039,5;pugnale
16;B;tromba;potenza;22;F;DX;2368,2;tromba
16;B;vittoria;ombrello;22;F;DX;899,9;ombrello
16;B;farfalla;fantasia;22;F;DX;882,1;farfalla
16;B;veloce;vespa;22;F;DX;2192,1;vespa
16;B;scrivania;pensieroso;22;F;DX;745,1;scrivania
16;B;umano;morale;22;F;DX;1819,7;umano
16;B;elegante;felpa;22;F;DX;779,3;felpa
16;B;prestigio;lusso;22;F;DX;916,2;lusso
16;B;crepuscolo;orologio;22;F;DX;1295,5;orologio
16;B;poesia;penna;22;F;DX;1204,2;penna
16;B;mercato;vantaggio;22;F;DX;934,3;mercato
16;B;diavolo;prigione;22;F;DX;984,4;prigione
16;B;grave;caviglia;22;F;DX;804,4;caviglia
16;B;orecchio;disturbare;22;F;DX;888,3;orecchio
16;B;atletica;scarpa;22;F;DX;1079,1;scarpa
16;B;avventura;vacanza;22;F;DX;989,7;vacanza
16;B;annoiato;mestolo;22;F;DX;1591,1;mestolo
16;B;carcere;pena;22;F;DX;1254,7;carcere
16;B;stanco;divano;22;F;DX;1085,1;divano
16;B;puzza;stufa;22;F;DX;809,4;stufa
16;B;assediato;ferito;22;F;DX;1986,7;ferito
16;B;evidente;serbatoio;22;F;DX;934,2;serbatoio
16;B;giardino;salute;22;F;DX;2023,7;giardino
16;B;appetitoso;pizza;22;F;DX;851,1;pizza
16;B;lavare;attivare;22;F;DX;966,1;lavare
16;B;piatto;insipido;22;F;DX;790,2;piatto
16;B;immorale;attrezzo;22;F;DX;929,7;attrezzo
16;B;statua;audace;22;F;DX;882,5;statua
16;B;vaso;gloria;22;F;DX;817,8;vaso
16;B;giocattolo;insipido;22;F;DX;944,2;giocattolo
16;B;idiota;scimmia;22;F;DX;1103,7;scimmia
16;B;mobilita;gomma;22;F;DX;1710,7;gomma
16;B;pentola;mente;22;F;DX;867,6;pentola
16;B;cappello;rovente;22;F;DX;901,8;cappello
16;B;gatto;spaventato;22;F;DX;1664,2;gatto
16;B;buio;balcone;22;F;DX;956,7;balcone
16;B;cane;cortese;22;F;DX;820,9;cane
16;B;magnifico;zanzara;22;F;DX;1045,7;zanzara
16;B;onore;vino;22;F;DX;771;vino
16;B;insolente;vasca;22;F;DX;747,7;vasca
16;B;frigido;forcina;22;F;DX;1341,1;forcina
16;B;maglia;vincere;22;F;DX;1480,5;maglia
16;B;finestra;triste;22;F;DX;782,3;finestra
16;B;poltrona;fiducia;22;F;DX;764,1;poltrona
16;B;latte;fetore;22;F;DX;1167,4;latte
16;B;rancido;insalata;22;F;DX;1074,5;insalata
16;B;eccellenza;diamante;22;F;DX;841;diamante
16;B;ricatto;schiaffo;22;F;DX;910,8;schiaffo
16;B;deforme;tronco;22;F;DX;846,7;tronco
16;B;maniaco;ossessione;22;F;DX;1274;maniaco
16;B;camera;cortesia;22;F;DX;1125,2;camera
16;B;burro;tenero;22;F;DX;965,3;burro
16;B;muscoloso;debole;22;F;DX;1349,1;muscoloso
16;B;tavolo;pressione;22;F;DX;925,1;tavolo
16;B;elefante;innocente;22;F;DX;1045,9;elefante
16;B;gomito;astio;22;F;DX;1269,3;gomito
16;B;febbre;pino;22;F;DX;897,4;pino
16;B;caramella;melodia;22;F;DX;918,1;caramella
16;B;paralisi;sedia;22;F;DX;1013,1;sedia
16;B;grezzo;barile;22;F;DX;1169,2;barile
16;B;infuriato;forchetta;22;F;DX;1004,9;forchetta
16;B;opzione;giacca;22;F;DX;901,9;giacca
16;B;causa;stomaco;22;F;DX;1009,3;stomaco
17;A;abito;solenne;28;F;DX;1034,4;solenne
17;A;gomito;astio;28;F;DX;1445,1;astio
17;A;brutale;miele;28;F;DX;841,3;brutale
17;A;incidente;colpa;28;F;DX;1251,7;colpa
17;A;aereo;allerta;28;F;DX;1002,2;allerta
17;A;meraviglia;cornice;28;F;DX;1213,4;meraviglia
17;A;deforme;tronco;28;F;DX;784,5;deforme
17;A;finestra;triste;28;F;DX;1101,5;triste
17;A;grato;abbraccio;28;F;DX;1064,2;grato
17;A;dono;perspicacia;28;F;DX;1071,9;perspicacia
17;A;rancido;insalata;28;F;DX;968,2;rancido
17;A;natale;albero;28;F;DX;1112,3;natale
17;A;opzione;giacca;28;F;DX;990,9;opzione
17;A;prete;devoto;28;F;DX;1095,3;devoto
17;A;laureato;dio;28;F;DX;1602,1;dio
17;A;onore;vino;28;F;DX;1135,4;onore
17;A;puzza;stufa;28;F;DX;1086,1;puzza
17;A;dollaro;utile;28;F;DX;1284,7;utile
17;A;insolente;vasca;28;F;DX;639,1;insolente
17;A;fastidio;naso;28;F;DX;828,8;fastidio
17;A;lavare;attivare;28;F;DX;1042,1;attivare
17;A;ostile;nuvoloso;28;F;DX;902,9;ostile
17;A;scrivania;pensieroso;28;F;DX;1234,3;pensieroso
17;A;grave;caviglia;28;F;DX;783,9;grave
17;A;statua;audace;28;F;DX;990,4;audace
17;A;immorale;attrezzo;28;F;DX;805,1;immorale
