id	stimulus_word	rating	rt
546	cranium	5	1.367
546	devilish	5	3.551
546	miscellaneous	5	1.517
546	reinforce	6	2.204
546	stronghold	6	3.162
546	sorcerer	7	1.352
546	heartache	3	1.401
546	gasket	5	1.885
546	juncture	4	2.917
546	lice	1	1.336
546	paramedics	7	1.719
546	gauntlet	3	1.586
546	decode	6	1.167
546	noggin	5	1.318
546	unlock	7	1.634
546	friction	3	1.201
546	greeting	8	1.251
546	overthrow	3	1.451
546	byline	5	2.002
546	infatuation	7	1.518
546	irritation	2	2.568
546	accountability	7	1.167
546	plank	5	1.135
546	orphan	2	1.517
546	cinch	3	1.336
546	sprinkler	5	1.384
546	unappreciated	1	1.617
546	reassignment	4	1.834
546	reviewer	3	1.751
546	folder	5	1.602
546	ladybug	9	2.352
546	burglar	2	1.185
546	engage	6	1.204
546	daybreak	6	1.485
546	adorable	7	1.086
546	checkered	4	1.317
546	shack	2	1.268
546	transvestite	1	2.467
546	cornflakes	6	1.468
546	chopper	5	2.418
546	disposition	5	1.318
546	coerce	4	1.218
546	paradox	6	1.319
546	strikeout	5	1.551
546	elixir	7	1.118
546	quartermaster	6	1.3
546	chloroform	2	1.285
546	separation	3	2.034
546	tar	2	1.634
546	pester	1	1.118
546	nether	4	3.001
546	mosquito	2	1.668
546	inhabit	4	2.617
546	onstage	6	1.085
546	joyous	7	2.201
546	meditate	8	1.052
546	intestine	2	1.32
546	goose	5	1.118
546	prevailing	4	1.901
546	muffin	6	1.552
546	comprehensive	5	1.401
546	recreational	7	1.368
546	coincidental	5	1.351
546	peacetime	8	1.101
546	magistrate	3	1.551
546	reverse	5	1.47
546	numbskull	3	1.368
546	quicksand	3	1.184
546	alfalfa	5	1.435
546	drat	4	2.251
546	salsa	7	1.302
546	simulator	5	1.434
546	violence	2	1.168
546	brat	1	1.668
546	announcement	6	1.483
546	latitude	5	1.168
546	dashing	6	1.268
546	peacekeeper	7	1.001
546	sill	n	2.051
546	echelon	6	4.901
546	puffy	2	1.253
546	concierge	5	1.351
546	string	5	1.451
546	kappa	n	1.419
546	leash	3	1.269
546	embarrassing	3	1.834
546	infinity	6	1.284
546	scorpion	2	1.401
546	pearly	6	1.152
546	hike	7	1.402
547	horrible	2	0.648
547	expense	2	1.634
547	fantastic	9	0.7
547	skull	5	1.384
547	nationality	5	0.918
547	wag	5	0.852
547	neurotic	5	0.918
547	damsel	5	0.768
547	reason	4	1.252
547	practical	5	0.947
547	chat	2	0.749
547	sharp	9	0.851
547	mop	9	0.717
547	codeine	2	0.985
547	taco	9	0.75
547	dimension	4	0.784
547	ruler	2	1.351
547	pie	9	0.734
547	assign	7	0.784
547	tough	5	0.551
547	flight	2	0.618
547	rap	2	0.917
547	burp	5	0.75
547	rumor	2	1.216
547	image	5	1.001
547	fact	5	0.633
547	coma	2	1.002
547	cease	4	0.636
547	vigor	2	0.665
547	endless	5	0.534
547	niece	7	0.684
547	harmless	4	0.834
547	clinic	8	0.868
547	cop	5	1.601
547	bitter	2	1.102
547	tuition	4	1.184
547	boyish	5	1.084
547	drink	8	0.919
547	work	3	2.217
547	ritual	4	0.651
547	drunk	2	0.801
547	dessert	3	0.8
547	let	7	0.618
547	common	3	0.501
547	wealthy	4	0.466
547	creativity	5	0.951
547	knuckle	5	0.701
547	proud	8	0.886
547	inner	3	0.851
547	naughty	7	1.552
547	maiden	3	0.9
547	stumble	4	0.735
547	unkind	2	0.784
547	kiss	8	0.734
547	paternal	7	1.05
547	purity	4	0.6
547	comforting	3	0.817
547	specific	8	0.749
547	madam	7	0.818
547	puny	3	0.733
547	jog	5	0.733
547	hate	5	1.417
547	perpetual	5	0.518
547	four	4	0.767
547	karma	5	0.534
547	crotch	8	0.867
547	casual	3	0.819
547	elementary	7	0.683
547	vivid	7	0.083
547	company	4	0.57
547	address	3	0.401
547	sad	8	0.317
547	exhaust	4	0.351
547	lick	2	0.27
547	shame	3	0.534
547	excitement	4	0.518
547	playful	7	0.984
547	classroom	8	0.468
547	usual	9	0.669
547	pubic	8	0.385
547	insane	7	0.501
547	liar	8	0.485
547	vitamin	4	0.469
547	passion	8	0.634
547	handsome	4	0.9
547	repeat	3	0.337
547	earnings	8	0.733
547	crusade	7	0.318
547	vertical	8	0.4
547	bride	4	0.417
548	blood	4	2.317
548	amateur	4	2.169
548	center	5	1.857
548	gut	5	2.774
548	cubicle	4	2.208
548	grip	5	1.658
548	suppose	5	2.242
548	concert	7	1.626
548	fag	1	2.442
548	bravery	6	2.872
548	unprotected	4	2.023
548	lounge	6	1.638
548	forwarding	4	2.138
548	visa	5	2.889
548	forehead	5	1.436
548	optimism	7	2.553
548	youngster	4	2.261
548	sprint	5	6.174
548	crazy	4	2.541
548	commitment	6	2.073
548	judge	5	1.638
548	noise	3	1.422
548	worthwhile	5	1.603
548	kick	4	1.987
548	studio	7	1.823
548	mausoleum	6	3.621
548	skinny	8	2.09
548	banter	4	2.279
548	sigh	4	2.072
548	gent	n	2.286
548	importance	5	2.204
548	time	5	1.626
548	busy	4	1.557
548	factor	5	2.904
548	physics	2	2.44
548	confusion	4	1.787
548	dick	2	2.97
548	share	6	1.99
548	dance	6	3.271
548	wonderful	8	1.542
548	research	5	2.276
548	popular	4	3.207
548	manage	5	2.237
548	ask	6	1.57
548	slender	7	1.339
548	abstain	n	2.638
548	scream	3	1.953
548	lethal	3	1.942
548	skiing	6	3.356
548	farewell	4	1.893
548	ruin	4	1.505
548	bargain	7	1.64
548	shut	5	1.507
548	incentive	7	2.205
548	kilometer	5	1.472
548	virgin	5	3.354
548	travel	6	2.155
548	imply	5	1.471
548	stir	5	1.352
548	deceptive	4	1.624
548	writer	6	1.325
548	buddy	6	1.191
548	tantrum	3	1.657
548	sell	6	1.797
548	giver	7	1.391
548	waist	5	1.688
548	enema	n	1.773
548	crisp	6	1.571
548	wish	7	1.187
548	team	4	1.904
548	excellence	8	1.44
548	stiff	3	1.954
548	way	5	1.487
548	poison	3	2.954
548	discount	7	1.792
548	rite	6	4.973
548	smell	5	1.921
548	husband	4	2.223
548	superior	6	2.254
548	geek	6	2.29
548	talker	4	1.64
548	care	7	1.288
548	keep	6	1.512
548	weekend	8	3.222
548	reek	3	2.524
548	funding	8	1.971
548	offense	4	3.247
548	powerful	8	5.506
548	tired	4	2.474
548	exciting	7	2.972
549	agree	5	2.038
549	dead	1	1.613
549	maker	5	1.3
549	twirl	6	1.482
549	tasty	7	1.214
549	affect	5	1.454
549	sit	5	2.13
549	grand	6	1.547
549	unsure	3	1.23
549	back	5	1.396
549	wedding	7	1.517
549	attack	2	1.281
549	clan	4	2.254
549	temple	8	2.595
549	ideal	6	1.181
549	hump	5	2.232
549	dark	5	1.703
549	thought	5	0.898
549	annual	5	0.881
549	fearless	6	1.351
549	broad	5	1.3
549	commute	6	1.813
549	reconstruct	5	1.553
549	godfather	5	1.835
549	organize	5	1.395
549	sleepless	3	1.314
549	grouch	3	1.095
549	hubby	5	2.031
549	rational	5	2.999
549	adjust	5	0.637
549	site	5	0.619
549	prospect	5	3.463
549	penny	5	1.467
549	toy	6	1.131
549	anguish	5	1.913
549	warfare	2	1.463
549	graphic	5	1.711
549	spice	7	1.147
549	reply	5	1.063
549	shine	6	0.948
549	follower	6	1.08
549	photograph	6	1.095
549	expect	5	2.314
549	stove	6	1.212
549	fearful	3	1.248
549	rape	1	1.048
549	head	5	2.163
549	luck	7	1.32
549	confront	4	1.565
549	petty	4	0.998
549	respect	7	1.381
549	lad	5	1.074
549	dictator	1	1.209
549	gallop	5	1.185
549	extra	5	1.198
549	freak	4	1.12
549	factual	5	1.346
549	coward	4	1.781
549	colleague	5	1.286
549	vibrate	5	1.649
549	chess	5	0.78
549	upbeat	6	1.1
549	retire	6	1.331
549	proximity	5	1.113
549	remaining	5	0.862
549	riches	6	1.064
549	phony	5	0.795
549	teeth	5	1.464
549	staff	5	1.515
549	orange	6	0.996
549	difference	5	1.43
549	unclear	4	1.111
549	gorgeous	6	1.215
549	hater	4	1.031
549	tension	5	0.799
549	dropout	5	2.503
549	op	n	4.079
549	define	5	1.595
549	heavy	4	1.481
549	stubborn	4	0.914
549	white	5	1.598
549	rent	4	3.714
549	manager	5	0.93
549	sidekick	5	1.43
549	problem	3	1.364
549	homo	5	1.414
549	fellow	5	2.545
549	see	5	0.686
549	douche	3	1.252
549	sing	8	1.264
550	remarry	4	1.492
550	wildcat	6	1.596
550	try	5	1.586
550	skunk	5	1.777
550	extinguisher	6	1.57
550	outback	4	1.938
550	jungle	5	1.536
550	tiresome	4	2.42
550	compulsion	3	1.33
550	crossword	6	1.325
550	tempt	5	1.154
550	disinfect	6	1.611
550	perish	3	1.804
550	abolish	5	1.923
550	caterpillar	7	1.404
550	sphinx	5	1.726
550	uncouth	4	4.296
550	download	3	1.781
550	inlet	5	2.571
550	prenatal	4	2.015
550	alternate	5	2.52
550	swamp	6	1.886
550	elastic	4	1.859
550	tropical	6	2.327
550	selection	5	1.354
550	yarn	7	2.23
550	materialize	5	1.537
550	bunghole	3	2.187
550	hydrant	5	1.854
550	shaker	5	16.854
550	fisherman	7	1.395
550	mannequin	4	1.242
550	trader	3	2.666
550	perm	6	16.354
550	insolent	3	1.304
550	steam	7	22.448
550	insinuate	5	1.705
550	boar	5	19.664
550	adobe	6	1.687
550	savings	7	1.489
550	vegetable	7	1.538
550	brim	4	1.086
550	hollow	5	1.68
550	trampoline	7	1.363
550	insecure	3	1.308
550	inseparable	8	1.478
550	fowl	6	1.239
550	booster	5	1.291
550	spaceship	7	1.244
550	nourish	6	1.189
550	prestigious	5	1.716
550	tablecloth	5	1.204
550	creek	7	1.206
550	terminal	4	1.584
550	disgrace	3	1.472
550	homeland	6	1.355
550	handy	6	2.328
550	conservation	8	1.262
550	plaster	6	25.181
550	intrude	2	1.576
550	diarrhea	1	1.178
550	desecration	2	1.579
550	solicitor	2	1.376
550	adrenaline	5	1.377
550	northwestern	5	1.789
550	checkup	4	1.3
550	turkey	5	1.169
550	contagious	3	1.413
550	behave	4	1.818
550	repaint	6	1.266
550	pale	5	0.958
550	guitarist	6	1.742
550	unhappiness	3	1.164
550	enroll	6	3.343
550	design	6	1.118
550	broadsword	7	1.169
550	prohibition	4	1.35
550	demolition	5	1.462
550	hoodlum	4	1.343
550	intolerable	3	1.293
550	rehabilitation	2	1.821
550	weirdness	8	1.475
550	gymnasium	5	1.249
550	marker	7	16.083
550	fluffy	8	1.059
550	roasted	6	0.967
550	glisten	5	1.062
550	fragment	4	2.67
550	sulk	3	1.094
550	negativity	2	1.124
551	fitness	7	3.417
551	openness	9	3.1
551	hell	1	3.574
551	rabbi	5	2.466
551	result	5	2.446
551	principal	4	3.136
551	fondness	9	3.935
551	offensive	3	3.52
551	consult	5	2.698
551	jolly	8	3.334
551	violent	2	3.315
551	hurt	2	3.466
551	drum	6	3.497
551	heroic	6	1.935
551	multiple	5	2.566
551	mooch	1	3.384
551	fake	3	4.863
551	manslaughter	1	2.265
551	playmate	9	3.569
551	needless	2	2.817
551	oppose	5	2.634
551	protestant	8	4.422
551	aggression	1	8.127
551	buck	7	4.537
551	cooler	5	2.57
551	denial	2	2.783
551	sinister	1	2.88
551	piece	9	5.93
551	shareholder	4	4.231
551	jazz	9	2.549
551	loveless	1	2.618
551	vein	3	4.097
551	speech	1	6.333
551	breast	2	4.596
551	concerned	2	2.499
551	director	5	2.851
551	assault	1	2.546
551	spring	9	3.132
551	couch	7	3.432
551	advice	4	3.365
551	speaker	5	3.864
551	weight	4	3.23
551	bullshit	4	3.152
551	seven	7	5.433
551	morality	4	3.641
551	bashful	9	3.204
551	runner	5	3.158
551	resourceful	5	1.674
551	shoulder	4	2.813
551	seminary	4	3.3
551	talkative	7	3.73
551	interval	5	3.105
551	twitch	3	2.74
551	relevant	6	3.65
551	nose	5	2.369
551	headache	2	3.813
551	hide	6	177.855
551	estrogen	7	6.218
551	academy	3	5.359
551	zit	1	2.2
551	level	5	3.569
551	gather	5	6.105
551	male	5	1.986
551	condo	4	3.614
551	heck	5	4.75
551	courtship	6	3.731
551	information	6	2.469
551	massive	4	5.337
551	dishonor	1	15.355
551	affection	9	2.481
551	tune	9	5.451
551	participant	9	1.711
551	access	7	5.717
551	series	5	2.298
551	fail	3	4.636
551	greatness	7	99.791
551	glow	9	2.809
551	email	3	3.593
551	solution	6	2.487
551	stink	1	2.532
551	cool	8	4.168
551	death	1	2.2
551	pull	7	3.601
551	arch	7	2.133
551	unqualified	3	3.131
551	mail	8	3.809
551	shadow	5	2.949
551	weary	5	1.82
551	soup	8	2.586
551	room	9	4.953
552	car	7	1.411
552	autumn	5	1.708
552	gulp	5	1.736
552	width	5	4.185
552	new	6	1.794
552	demise	3	1.619
552	cent	5	1.457
552	unattractive	3	1.542
552	mademoiselle	5	2.551
552	penis	5	3.345
552	cruelty	1	4.419
552	distraught	1	1.786
552	hockey	6	3.203
552	seem	5	1.466
552	ultimate	6	18.158
552	unhealthy	3	1.567
552	sofa	5	0.96
552	dense	5	3.01
552	entrance	5	1.937
552	tedious	2	1.795
552	jealousy	3	1.539
552	shrine	6	4.805
552	feasible	4	1.476
552	promising	6	4.689
552	permanent	5	1.214
552	obtain	5	1.173
552	dignity	7	1.525
552	thunder	5	0.849
552	corps	1	1.037
552	fate	5	2.907
552	east	5	1.277
552	gross	3	1.499
552	start	5	1.727
552	environment	5	0.994
552	agency	5	3.641
552	bachelor	5	1.536
552	demon	2	1.041
552	pest	2	1.528
552	strong	7	1.383
552	suffer	1	1.146
552	unable	3	1.524
552	fond	7	1.543
552	length	5	1.857
552	perform	5	1.111
552	flutter	5	0.906
552	scratch	5	0.789
552	abortion	2	3.493
552	anticipate	5	1.193
552	spend	5	0.913
552	ghost	4	3.949
552	scum	2	1.829
552	lunch	5	0.87
552	house	5	7.634
552	pitcher	5	0.927
552	resign	5	1.099
552	veteran	6	1.173
552	inexpensive	7	1.733
552	boy	5	1.001
552	menial	3	5.296
552	physician	5	0.995
552	salvation	5	0.98
552	choir	5	1.157
552	truth	5	1.705
552	presentation	4	1.75
552	split	4	1.742
552	amount	5	1.384
552	strain	3	1.289
552	fellowship	5	1.315
552	poop	9	3.334
552	replace	5	3.968
552	hateful	2	1.593
552	enjoy	7	6.137
552	quick	5	1.45
552	mosque	5	1.274
552	part	5	0.783
552	founder	5	0.829
552	junior	5	2.439
552	supposed	5	3.389
552	crowd	5	5.149
552	nickel	5	4.599
552	terrible	2	1.453
552	nearsighted	4	4.244
552	consideration	5	0.857
552	evil	1	0.87
552	begin	5	0.651
552	live	5	1.015
552	glide	5	0.735
552	edit	5	0.993
552	handshake	5	0.808
552	merchant	5	1.153
553	morality	5	1.516
553	shoulder	5	1.773
553	offensive	3	2.145
553	weight	5	3.034
553	courtship	5	3.339
553	shadow	6	1.954
553	openness	5	1.447
553	hell	4	2.098
553	manslaughter	1	1.691
553	sinister	4	3.291
553	jazz	5	2.098
553	mail	6	1.579
553	pull	5	1.483
553	level	5	1.742
553	advice	5	3.357
553	result	5	1.577
553	nose	5	1.317
553	oppose	4	1.448
553	massive	5	2.307
553	consult	5	3.462
553	mooch	2	1.402
553	loveless	3	1.387
553	bullshit	1	1.671
553	fitness	7	3.554
553	cool	8	1.904
553	vein	7	1.945
553	arch	7	2.29
553	needless	4	2.031
553	speaker	4	2.454
553	resourceful	7	3.276
553	relevant	3	2.175
553	hurt	4	1.693
553	greatness	4	1.788
553	hide	4	1.644
553	jolly	7	2.274
553	multiple	5	8.693
553	heck	1	3.585
553	speech	5	5.071
553	information	7	3.081
553	seven	6	5.281
553	weary	4	2.536
553	heroic	7	2.176
553	zit	2	1.353
553	series	4	4.426
553	access	6	1.37
553	fake	3	1.435
553	estrogen	5	3.052
553	room	6	5.604
553	affection	7	1.402
553	seminary	4	2.128
553	protestant	4	2.194
553	buck	3	1.475
553	condo	3	1.937
553	playmate	4	2.324
553	fondness	3	1.418
553	concerned	5	2.225
553	talkative	4	2.438
553	soup	8	1.757
553	dishonor	5	6.181
553	email	4	3.873
553	glow	7	1.32
553	denial	1	2.082
553	rabbi	5	2.162
553	shareholder	3	1.692
553	tune	7	1.66
553	director	7	1.432
553	assault	2	1.45
553	interval	3	2.08
553	headache	3	2.755
553	stink	2	2.066
553	death	2	1.987
553	solution	6	2.629
553	aggression	5	1.385
553	participant	5	3.245
553	couch	4	1.274
553	cooler	5	5.256
553	bashful	8	2.372
553	breast	5	3.035
553	male	5	1.467
553	academy	7	1.633
553	spring	8	3.923
553	twitch	6	2.777
553	drum	3	2.679
553	unqualified	4	2.696
553	violent	4	2.389
553	runner	6	3.276
553	gather	5	1.581
553	principal	4	2.678
553	fail	2	2.643
553	piece	5	2.766
554	talkative	9	1.369
554	cooler	9	0.802
554	fitness	9	0.777
554	seminary	8	1.835
554	series	9	1.064
554	unqualified	1	1.668
554	principal	9	1.284
554	dishonor	1	1.168
554	tune	8	1.74
554	male	9	1.085
554	spring	9	1.018
554	nose	9	0.896
554	headache	1	1.458
554	weight	5	1.852
554	manslaughter	2	1.892
554	needless	1	2.451
554	soup	9	1.156
554	heck	1	1.326
554	fake	1	0.837
554	runner	9	1.211
554	offensive	1	0.951
554	speaker	8	2.643
554	shoulder	8	1.367
554	consult	7	3.275
554	shadow	1	0.853
554	concerned	8	1.685
554	advice	9	0.801
554	mooch	7	1.836
554	information	9	1.386
554	hurt	1	0.917
554	twitch	8	2.053
554	breast	6	1.771
554	pull	7	1.735
554	greatness	9	0.908
554	academy	7	1.175
554	openness	8	1.056
554	solution	9	2.969
554	assault	1	1.708
554	fail	1	1.085
554	hell	1	1.151
554	seven	7	2.835
554	fondness	8	4.344
554	email	8	1.501
554	relevant	8	1.268
554	bashful	8	4.177
554	denial	2	1.376
554	jazz	9	1.313
554	glow	9	0.771
554	participant	8	1.052
554	result	8	1.744
554	massive	8	1.329
554	bullshit	1	1.109
554	director	8	4.878
554	couch	8	1.61
554	zit	3	1.337
554	rabbi	7	1.52
554	protestant	8	1.827
554	morality	9	1.016
554	oppose	2	1.24
554	playmate	3	1.735
554	access	8	1.819
554	stink	1	1.218
554	resourceful	9	1.211
554	jolly	7	2.658
554	sinister	1	2.31
554	loveless	1	1.156
554	affection	9	1.122
554	level	5	1.785
554	vein	5	2.229
554	cool	9	1.026
554	drum	6	1.486
554	condo	7	1.485
554	death	1	1.234
554	gather	5	1.621
554	arch	5	1.225
554	room	8	1.696
554	heroic	9	0.876
554	hide	1	1.376
554	mail	8	1.287
554	courtship	5	1.386
554	speech	8	2.467
554	estrogen	7	1.588
554	shareholder	7	1.462
554	aggression	1	0.819
554	weary	8	1.808
554	piece	7	1.651
554	multiple	7	1.551
554	interval	5	2.204
554	buck	6	1.285
554	violent	1	1.007
555	boar	5	1.252
555	enroll	4	1.566
555	marker	7	1.633
555	fowl	8	1.316
555	broadsword	4	1.714
555	savings	8	1.403
555	roasted	5	1.33
555	tablecloth	5	1.486
555	tiresome	2	3.373
555	insinuate	3	1.949
555	rehabilitation	3	1.598
555	caterpillar	8	1.432
555	unhappiness	2	1.232
555	materialize	5	1.362
555	perm	4	2.067
555	fragment	4	1.599
555	hydrant	4	1.248
555	diarrhea	2	1.087
555	plaster	3	1.844
555	tempt	4	1.567
555	remarry	2	1.617
555	booster	4	3.251
555	outback	7	1.368
555	perish	1	1.679
555	negativity	1	1.063
555	jungle	8	1.526
555	fluffy	8	1.337
555	brim	5	1.384
555	uncouth	4	1.342
555	prohibition	3	1.531
555	selection	5	1.115
555	glisten	5	2.064
555	creek	9	1.496
555	guitarist	7	1.398
555	turkey	5	1.1
555	skunk	3	0.852
555	tropical	9	1.113
555	weirdness	5	1.198
555	pale	4	1.022
555	checkup	3	1.24
555	adobe	3	1.351
555	solicitor	3	1.419
555	inseparable	5	2.183
555	nourish	7	1.215
555	wildcat	9	1.282
555	insolent	3	1.555
555	try	5	1.136
555	extinguisher	3	0.983
555	desecration	3	0.845
555	steam	7	1.166
555	design	5	0.998
555	trampoline	8	1.049
555	trader	7	1.581
555	repaint	5	1.266
555	disgrace	3	1.318
555	northwestern	6	2.049
555	disinfect	5	1.739
555	yarn	8	1.284
555	shaker	4	0.948
555	handy	5	0.902
555	behave	3	1.665
555	adrenaline	5	1.609
555	swamp	3	1.461
555	prestigious	7	1.128
555	insecure	1	2.334
555	abolish	5	1.746
555	crossword	5	1.209
555	intolerable	3	1.23
555	homeland	7	1.25
555	hoodlum	2	1.25
555	sulk	3	1.267
555	terminal	1	1.666
555	alternate	3	1.092
555	hollow	7	1.599
555	gymnasium	5	1.036
555	conservation	7	1.261
555	prenatal	3	1.215
555	sphinx	9	1.23
555	compulsion	5	1.578
555	contagious	1	1.715
555	vegetable	7	1.246
555	spaceship	7	1.352
555	download	3	1.431
555	bunghole	2	1.616
555	demolition	3	1.244
555	fisherman	7	1.092
555	elastic	4	1.189
555	mannequin	5	1.177
555	inlet	7	1.215
555	intrude	3	0.967
556	intolerable	4	1.451
556	hoodlum	6	1.651
556	trampoline	6	1.853
556	fowl	4	4.021
556	prenatal	4	2.411
556	inlet	7	2.624
556	pale	5	1.653
556	broadsword	6	2.151
556	bunghole	2	1.821
556	outback	4	2.169
556	inseparable	5	2.95
556	sphinx	6	1.569
556	alternate	5	2.482
556	conservation	4	2.943
556	terminal	6	1.695
556	elastic	5	2.632
556	compulsion	3	1.796
556	northwestern	6	2.304
556	plaster	4	1.898
556	crossword	6	1.362
556	remarry	4	2.375
556	disinfect	4	1.46
556	repaint	5	2.213
556	solicitor	3	2.593
556	weirdness	5	1.809
556	nourish	3	2.866
556	swamp	6	3.126
556	creek	7	1.664
556	perish	5	2.977
556	vegetable	5	1.585
556	fluffy	4	1.606
556	hollow	6	1.369
556	adobe	5	3.256
556	turkey	6	1.403
556	unhappiness	3	4.433
556	tablecloth	6	2.026
556	steam	5	1.534
556	negativity	4	2.035
556	trader	4	1.368
556	boar	4	1.315
556	adrenaline	4	1.801
556	uncouth	5	1.813
556	intrude	3	2.128
556	abolish	5	2.128
556	wildcat	6	2.032
556	glisten	4	1.484
556	desecration	4	2.142
556	spaceship	5	1.498
556	skunk	5	1.644
556	contagious	3	1.7
556	insecure	2	2.371
556	homeland	6	1.738
556	marker	5	2.737
556	roasted	6	1.345
556	checkup	4	1.27
556	tropical	5	2.75
556	extinguisher	4	1.584
556	enroll	4	1.523
556	mannequin	3	2.21
556	yarn	5	2.831
556	insinuate	3	1.71
556	behave	3	2.61
556	prestigious	4	1.743
556	tempt	3	4.469
556	gymnasium	5	2.275
556	brim	6	1.652
556	sulk	4	1.561
556	diarrhea	2	1.461
556	fisherman	6	2.366
556	materialize	5	2.266
556	jungle	5	2.701
556	fragment	6	1.328
556	savings	6	2.177
556	booster	6	1.146
556	guitarist	3	2.858
556	download	5	1.927
556	selection	5	1.763
556	caterpillar	4	1.32
556	demolition	4	1.295
556	disgrace	4	1.022
556	try	3	1.704
556	insolent	3	1.296
556	handy	4	1.351
556	tiresome	4	2.186
556	prohibition	4	1.362
556	shaker	5	1.404
556	rehabilitation	4	1.896
556	perm	5	1.552
556	design	5	1.43
556	hydrant	5	4.316
557	interval	4	2.754
557	arch	5	1.965
557	tune	9	3.639
557	breast	5	2.067
557	greatness	8	3.214
557	bashful	9	1.566
557	access	5	1.967
557	denial	1	2.151
557	twitch	5	2.067
557	courtship	8	1.697
557	piece	5	1.349
557	hide	2	3.404
557	protestant	5	4.473
557	fail	1	1.336
557	mooch	1	1.386
557	couch	5	1.261
557	fitness	6	2.519
557	death	1	1.199
557	soup	5	1.369
557	speaker	5	2.05
557	academy	5	1.582
557	needless	5	1.564
557	fondness	7	2.364
557	cool	7	2.273
557	hell	1	1.232
557	glow	8	1.668
557	jazz	6	1.877
557	openness	7	1.864
557	bullshit	7	2.651
557	headache	2	2.513
557	oppose	2	4.278
557	pull	5	1.355
557	nose	5	1.19
557	shadow	6	3.097
557	violent	1	1.374
557	stink	7	2.145
557	gather	7	1.677
557	dishonor	1	1.385
557	rabbi	5	1.88
557	level	5	1.42
557	principal	5	2.676
557	offensive	2	2.394
557	seminary	5	1.977
557	shareholder	5	1.449
557	condo	5	1.562
557	runner	5	1.67
557	massive	6	1.591
557	buck	6	1.768
557	assault	1	4.936
557	mail	5	1.363
557	affection	9	1.754
557	room	5	2.477
557	relevant	6	1.824
557	cooler	6	3.504
557	manslaughter	1	1.196
557	spring	8	1.409
557	vein	5	1.556
557	aggression	1	1.418
557	hurt	1	1.214
557	drum	7	1.916
557	speech	5	0.982
557	loveless	2	4.31
557	seven	6	2.124
557	shoulder	5	1.053
557	participant	5	1.926
557	advice	6	2.56
557	zit	1	1.318
557	concerned	1	1.505
557	sinister	2	3.143
557	jolly	6	2.045
557	morality	1	3.142
557	unqualified	1	1.217
557	heck	7	1.685
557	estrogen	5	1.382
557	fake	1	1.272
557	resourceful	7	1.663
557	weary	2	2.224
557	consult	4	3.238
557	multiple	5	1.138
557	playmate	6	1.503
557	talkative	6	12.753
557	heroic	9	2.197
557	result	6	1.358
557	email	5	0.957
557	series	6	1.747
557	information	6	1.199
557	director	5	1.054
557	solution	5	1.3
557	male	5	1.27
557	weight	2	2.07
558	purity	5	1.795
558	madam	7	2.295
558	ritual	5	3.102
558	cop	5	2.088
558	common	3	2.64
558	inner	7	2.089
558	damsel	5	2.561
558	cease	5	20.153
558	jog	6	1.923
558	address	5	1.877
558	exhaust	5	3.217
558	classroom	5	1.62
558	karma	7	3.594
558	wag	9	2.901
558	knuckle	5	2.453
558	maiden	7	2.469
558	crotch	5	2.636
558	casual	7	2.035
558	clinic	3	2.851
558	usual	5	2.309
558	niece	8	2.369
558	skull	3	4.091
558	dimension	8	2.329
558	specific	6	2.007
558	naughty	7	2.102
558	elementary	6	6.206
558	vigor	8	1.787
558	let	5	2.168
558	sharp	3	1.995
558	drink	8	2.318
558	lick	6	1.551
558	coma	1	1.541
558	kiss	9	1.22
558	mop	5	5.434
558	ruler	4	2.706
558	dessert	9	1.487
558	endless	1	2.106
558	puny	1	4.651
558	taco	9	1.37
558	creativity	9	1.237
558	unkind	1	1.173
558	sad	1	1.062
558	comforting	9	1.287
558	handsome	9	1.118
558	crusade	3	2.368
558	expense	3	1.956
558	rap	5	30.788
558	company	5	2.105
558	proud	9	1.737
558	excitement	9	1.722
558	fantastic	9	0.648
558	work	5	1.389
558	assign	6	1.568
558	repeat	2	2.546
558	earnings	8	1.924
558	pubic	5	3.373
558	bride	7	1.236
558	vertical	5	3.353
558	wealthy	8	1.371
558	pie	9	1.125
558	passion	9	1.394
558	vivid	9	39.52
558	horrible	1	1.109
558	liar	1	1.335
558	playful	9	2.452
558	codeine	5	1.543
558	tough	3	1.823
558	perpetual	4	1.923
558	flight	7	1.568
558	insane	1	1.352
558	hate	1	1.96
558	practical	5	1.76
558	chat	8	1.495
558	neurotic	1	1.297
558	four	5	1.291
558	paternal	3	2.684
558	rumor	2	2.601
558	stumble	4	2.773
558	drunk	5	1.393
558	vitamin	8	1.258
558	bitter	2	2.291
558	fact	7	70.739
558	nationality	5	2.285
558	shame	1	1.92
558	burp	3	1.451
558	reason	7	1.355
558	harmless	8	1.468
558	tuition	3	1.77
558	boyish	5	1.368
558	image	7	1.261
559	attract	8	2.042
559	transport	5	1.682
559	active	7	1.533
559	liver	6	1.887
559	readiness	7	2.074
559	unsuccessful	3	1.867
559	hire	7	1.518
559	ready	7	1.387
559	clique	4	1.601
559	uncommon	7	1.895
559	overworked	2	2.07
559	queer	9	1.788
559	funny	8	1.386
559	pencil	6	1.279
559	generate	7	1.082
559	complication	4	1.6
559	academic	6	1.643
559	breadth	6	1.637
559	complexity	6	2.146
559	recruit	6	1.771
559	informative	7	1.338
559	burn	3	1.561
559	link	6	1.921
559	wet	6	1.989
559	special	8	1.571
559	glutton	3	1.766
