id	stimulus_word	rating	rt
1	sneaky	2	1.712
1	sting	2	1.747
1	stupendous	5	3.016
1	powwow	5	2.983
1	proclaim	5	1.504
1	wretched	1	2.266
1	oppressed	1	1.267
1	congratulations	8	1.684
1	diver	5	2.206
1	booger	NA	3.225
1	ratchet	4	2.385
1	shoot	1	1.553
1	tearful	1	1.434
1	refreshing	7	1.586
1	blabbermouth	2	1.767
1	presume	5	2.838
1	lacrosse	5	2.135
1	persistence	6	2.204
1	personnel	5	3.42
1	lettuce	5	1.169
1	saucer	5	1.421
1	imaging	5	1.125
1	lifeboat	6	1.483
1	extravagance	5	1.134
1	initiation	4	2.279
1	roomy	6	1.601
1	millionth	5	1.543
1	appliance	5	1.496
1	muskrat	5	1.246
1	legitimacy	5	2.065
1	discretionary	5	1.12
1	railing	5	1.1
1	shallow	4	1.941
1	flirtation	5	1.086
1	infamy	4	1.482
1	chancellor	5	1.398
1	tardy	4	1.782
1	leper	3	1.455
1	motivational	6	1.399
1	chug	5	1.607
1	ghoul	2	2.163
1	reprogram	4	1.586
1	battleship	5	1.08
1	waiver	5	0.99
1	pine	5	1.261
1	tap	5	1.011
1	representative	5	1.087
1	prissy	4	1.553
1	polygraph	5	2.205
1	declaration	5	0.878
1	stapler	5	0.989
1	dunce	4	1.419
1	waive	5	0.871
1	update	5	1.031
1	entree	6	2.365
1	softener	5	0.885
1	regal	5	1.024
1	stressful	3	1.872
1	onboard	5	1.427
1	zoo	5	1.364
1	torture	1	1.544
1	suitcase	5	1.203
1	squire	5	1.037
1	staph	2	1.962
1	seaside	8	2.405
1	automobile	4	1.474
1	managerial	4	1.482
1	spear	3	1.28
1	export	5	1.642
1	govern	5	1.391
1	tawdry	4	1.503
1	mildew	3	1.599
1	engraving	5	3.024
1	escape	5	1.358
1	mystique	6	1.239
1	misuse	4	1.489
1	aviator	5	1.447
1	provincial	5	1.703
1	axe	3	1.74
1	individuality	6	1.751
1	symbolic	6	1.217
1	regroup	5	1.002
1	collegiate	5	1.085
1	lace	6	2.065
1	heady	5	1.683
1	chicken	5	1.038
1	midair	4	2.142
1	hacienda	6	2.516
1	precaution	5	1.302
1	biggie	5	1.564
2	footloose	8	1.932
2	corrective	2	2.212
2	belongings	5	3.346
2	eternity	9	1.746
2	innkeeper	9	1.666
2	bonehead	6	2.681
2	isolate	2	2.382
2	crafty	7	2.649
2	grassy	4	3.464
2	everlasting	7	2.579
2	skeet	3	5.282
2	ethnic	4	5.366
2	airlock	2	2.15
2	admin	1	3.148
2	monument	6	2.017
2	camcorder	5	2.564
2	twit	4	2.898
2	origami	7	2.081
2	recap	4	2.352
2	stern	3	2.197
2	chastity	3	3.114
2	porker	3	2.28
2	merry	8	2.096
2	possessive	2	2.38
2	operator	5	2.715
2	objective	5	1.797
2	curious	6	1.596
2	migrate	4	1.897
2	count	5	1.584
2	regulation	2	2.161
2	paranormal	7	1.968
2	wagon	5	1.768
2	sourpuss	2	2.33
2	grope	1	1.747
2	tickle	8	3.014
2	quantity	5	1.831
2	soybean	5	1.266
2	cushy	4	2.847
2	enchantment	8	1.881
2	phone	9	2.664
2	rob	1	2.297
2	strategy	6	3.565
2	bustle	7	2.599
2	vagrancy	2	1.936
2	seniority	1	1.929
2	moth	6	3.33
2	fugitive	3	1.885
2	fictional	8	1.898
2	sap	2	1.732
2	race	1	2.297
2	tepee	8	2.514
2	tuxedo	8	1.781
2	involve	8	1.729
2	rattle	4	1.767
2	scintillating	9	2.196
2	touchy	2	2.129
2	shampoo	5	1.747
2	mope	1	1.834
2	synergy	5	2.4
2	tactic	5	1.6
2	researcher	9	2.147
2	library	9	1.916
2	ridge	5	3.03
2	infuriating	2	2.019
2	farmer	7	2.481
2	crash	1	1.582
2	martial	1	1.918
2	deco	5	2.814
2	reservation	2	2.367
2	preferential	6	2.68
2	mescaline	1	2.196
2	passageway	5	2.847
2	ruff	5	3.865
2	conducive	6	2.248
2	dweeb	8	2.747
2	bedspread	7	1.863
2	hideout	8	2.031
2	piazza	9	2.344
2	disrespect	3	2.53
2	toll	5	2.564
2	rye	6	2.232
2	technology	7	1.848
2	jury	3	2.133
2	assignment	1	2.007
2	unnecessary	1	1.164
2	clasp	4	3.551
2	spectacle	5	3.147
2	grandstand	7	2.113
2	blouse	7	1.279
2	skirmish	3	2.297
3	negativity	1	4.173
3	nourish	9	1.792
3	perm	3	4.176
3	pale	5	5.618
3	tempt	4	3.61
3	turkey	5	2.206
3	tropical	8	3.186
3	selection	7	2.856
3	hydrant	5	2.892
3	tiresome	1	2.274
3	prestigious	8	3.215
3	disinfect	5	2.443
3	hoodlum	4	2.722
3	plaster	7	4.048
3	sphinx	9	4.63
3	rehabilitation	9	2.406
3	try	5	4.45
3	homeland	9	1.928
3	mannequin	5	2.458
3	creek	7	3.916
3	materialize	7	2.571
3	booster	5	5.969
3	terminal	2	2.119
3	insinuate	3	4.373
3	adobe	5	4.579
3	fisherman	9	1.668
3	skunk	3	3.714
3	solicitor	1	2.116
3	insolent	1	2.648
3	download	3	2.89
3	trader	6	4.15
3	design	9	1.665
3	enroll	5	2.489
3	inlet	5	3.517
3	bunghole	5	3.875
3	savings	9	4.564
3	jungle	5	2.743
3	trampoline	5	2.407
3	roasted	9	1.894
3	fragment	5	1.958
3	steam	5	1.735
3	contagious	1	2.273
3	handy	9	2.257
3	wildcat	3	2.915
3	remarry	9	4.898
3	intolerable	1	1.805
3	brim	9	4.932
3	broadsword	5	1.919
3	uncouth	1	3.11
3	shaker	6	3.879
3	abolish	1	10.116
3	prenatal	5	4.342
3	prohibition	1	2.354
3	weirdness	8	3.329
3	tablecloth	5	2.06
3	gymnasium	6	2.57
3	outback	5	4.167
3	conservation	9	2.525
3	glisten	9	2.12
3	inseparable	1	3.392
3	hollow	5	4.847
3	guitarist	9	1.685
3	diarrhea	1	1.588
3	unhappiness	1	1.338
3	yarn	9	2.888
3	perish	1	2.324
3	northwestern	5	3.695
3	swamp	1	1.538
3	elastic	5	6.345
3	boar	9	3.345
3	repaint	9	2.521
3	marker	1	7.582
3	disgrace	1	1.787
3	fluffy	9	1.832
3	caterpillar	5	1.919
3	extinguisher	9	3.446
3	sulk	1	1.927
3	intrude	1	1.807
3	insecure	1	4.094
3	alternate	9	2.1
3	compulsion	2	3.282
3	checkup	2	2.555
3	fowl	9	2.778
3	crossword	8	3.306
3	vegetable	9	1.557
3	behave	2	2.692
3	demolition	1	2.157
3	adrenaline	8	3.206
3	spaceship	5	2.709
3	desecration	1	1.435
4	cranny	NA	3.575
4	bomb	1	1.583
4	skewer	5	2.549
4	commemorate	5	2.506
4	bitsy	5	1.774
4	hypochondriac	1	1.974
4	recognize	5	2.283
4	stroke	5	1.918
4	whit	5	1.917
4	hairline	5	1.967
4	equipment	7	2.055
4	zipper	5	1.65
4	frosted	5	1.933
4	sarcophagus	3	4.225
4	maximize	6	2.202
4	racial	5	3.184
4	lofty	5	1.265
4	bloodshot	3	2.5
4	coolant	3	2.3
4	tattletale	2	2.791
4	umbilical	5	2.318
4	hurricane	3	1.65
4	slicker	5	2.3
4	prima	5	1.967
4	gunman	1	1.583
4	examination	5	2.052
4	queue	5	1.933
4	mistress	5	1.4
4	tiger	5	2.15
4	primer	5	1.389
4	dominatrix	2	2.35
4	insidious	2	1.657
4	await	5	2.151
4	mucous	2	2.492
4	testimony	5	2.456
4	yard	7	1.633
4	cottage	8	2.104
4	quantum	5	2.367
4	customized	5	1.615
4	patent	5	1.584
4	foil	5	1.52
4	payback	3	2.168
4	reference	8	1.674
4	thingy	5	1.833
4	ink	5	1.767
4	bazooka	5	1.6
4	altitude	5	1.615
4	peril	3	1.519
4	victorious	8	1.901
4	potent	6	1.966
4	clang	6	2.131
4	hayride	6	1.519
4	payoff	4	2.2
4	justify	5	2.032
4	aphrodisiac	5	2.056
4	anthropologist	6	3.9
4	volcano	5	1.752
4	pistol	1	1.551
4	praise	8	1.749
4	anonymity	5	1.702
4	muff	5	1.253
4	gateway	5	1.951
4	fondle	5	1.737
4	stockbroker	5	1.351
4	firefly	5	1.302
4	terrace	5	1.207
4	pretzel	5	1.917
4	reform	5	2.617
4	riffraff	2	2.37
4	embroidery	5	2.117
4	filet	5	2.15
4	prudent	7	2.784
4	spacecraft	7	1.002
4	roundabout	5	1.435
4	sumo	3	1.952
4	pretext	3	1.534
4	tranquility	8	2.323
4	untrustworthy	2	1.692
4	mumps	2	1.436
4	heartbreaker	2	1.285
4	hardwood	5	1.949
4	tumbleweed	5	1.551
4	repression	2	1.834
4	brown	5	1.606
4	unfit	3	1.783
4	karate	3	2
4	appendix	5	2.217
4	egghead	5	1.348
4	entry	5	1.17
4	intercourse	7	2.032
5	area	5	1.203
5	foe	4	1.106
5	tend	5	1.421
5	tiny	5	1.14
5	audit	5	1.085
5	two	5	1.29
5	picture	5	1.14
5	gal	5	0.926
5	promise	5	1.272
5	hour	5	1.008
5	super	6	1.475
5	conquest	6	1.156
5	king	5	0.991
5	inform	5	1.456
5	daze	5	0.805
5	cute	5	1.088
5	greed	4	1.552
5	retail	5	4.392
5	benefit	6	1.557
5	swing	5	0.889
5	hop	5	0.94
5	fabulous	6	1.68
5	loosen	5	1.058
5	scrape	4	1.439
5	get	5	0.857
5	favor	6	4.775
5	comply	5	1.072
5	danger	4	1.322
5	debt	4	1.307
5	basis	5	1.123
5	impossible	4	1.26
5	bedtime	5	1.152
5	growth	6	1.372
5	plead	5	1.675
5	swivel	5	1.507
5	member	5	1.473
5	disappear	4	2.02
5	include	5	1.302
5	wide	5	2.036
5	realization	6	1.153
5	wheat	6	1.222
5	resist	6	2.435
5	wisdom	6	1.156
5	gonorrhea	4	1.324
5	magazine	5	2.202
5	servant	4	1.771
5	value	6	2.534
5	surround	6	1.524
5	young	6	2.14
5	keyboard	5	1.422
5	rough	4	1.874
5	rugby	5	2.032
5	dope	4	1.705
5	total	5	1.691
5	aware	6	1.14
5	pal	6	1.256
5	victim	4	1.124
5	water	5	2.85
5	evening	5	1.072
5	apartment	5	2.202
5	broom	5	4.128
5	various	5	0.974
5	bake	5	1.143
5	rise	6	1.091
5	applicant	5	2.103
5	pee	5	1.093
5	potato	5	1.44
5	hand	5	0.824
5	helpless	4	1.355
5	honey	6	1.045
5	underdog	4	1.409
5	send	5	1.487
5	vacation	6	0.971
5	furious	4	1.721
5	guilty	3	3.579
5	response	5	1.935
5	inherit	5	6.252
5	dull	4	1.346
5	hunting	5	2.268
5	indigestion	4	3.264
5	foresight	6	1.148
5	attain	6	1.089
5	cinema	6	1.521
5	irresponsible	4	1.124
5	imminent	5	1.422
5	acne	4	1.275
5	stare	5	1.125
5	pity	5	1.54
5	solitaire	5	1.371
5	boyhood	5	1.555
5	regret	4	1.656
5	harm	4	1.042
5	whisper	5	2.7
5	zombie	4	1.505
5	fatal	4	0.981
5	easy	6	1.353
5	honest	6	1.586
5	mono	4	3.198
5	senor	5	3.447
5	coupon	6	1.255
5	artist	6	0.958
5	dime	4	1.587
5	skin	5	1.437
5	play	6	0.883
5	popcorn	5	1.173
5	orthodox	5	1.62
5	safety	6	2.157
5	spinal	4	1.657
5	beginner	5	4.012
5	price	5	1.803
5	sick	4	1.338
5	fade	4	1.123
5	jihad	4	5.44
5	prevent	5	4.51
5	thousand	6	2.417
5	euro	5	1.507
5	admit	4	2.819
5	small	4	1.123
5	opera	5	1.77
5	defenseless	4	2.135
5	grandpa	5	1.69
5	guard	5	1.772
5	owner	5	2.17
5	scalp	4	1.756
5	peace	6	2.435
5	forthcoming	5	2.202
5	sibling	5	1.553
5	dwell	5	0.993
5	child	6	1.407
5	girlfriend	6	0.825
5	masterful	6	0.759
5	alive	6	0.759
5	heel	5	1.124
5	weakness	4	1.244
5	collaboration	5	1.504
5	plan	6	1.588
5	map	6	0.829
5	woo	6	2.303
5	bar	6	1.278
5	need	5	5.774
5	remark	5	3.099
5	fridge	5	2.697
5	lead	6	3.248
5	sausage	5	2.334
5	weak	4	1.261
5	exception	5	3.249
5	neat	5	1.471
5	chap	5	0.99
5	founding	5	1.372
5	nerve	5	1.903
5	neglect	4	1.623
5	ski	5	2.368
5	auditorium	5	1.16
5	insignificant	4	1.505
5	joy	6	0.878
5	anus	4	1.709
5	porch	5	2.605
5	lease	5	0.858
5	closure	5	1.124
5	disease	4	2.025
5	credit	6	1.671
5	publish	6	1.604
5	delay	5	1.161
5	posterior	4	2.985
5	explain	5	1.272
5	recent	5	1.687
5	optimistic	6	0.939
5	able	6	1.142
5	messy	5	1.225
5	caste	4	1.888
5	odor	4	1.356
5	regular	5	1.357
5	sand	5	1.022
5	harmful	4	1.424
5	god	5	1.687
5	exam	5	2.021
5	breakup	5	3.861
5	pleasant	6	1.041
5	wicked	4	2.3
5	maternity	5	2.304
6	sourpuss	7	0.858
6	jury	8	0.983
6	involve	7	0.841
6	tuxedo	8	0.779
6	unnecessary	7	0.865
6	crash	7	0.836
6	ridge	7	0.792
6	conducive	8	0.881
6	footloose	8	0.813
6	toll	8	0.926
6	possessive	8	0.829
6	tactic	8	1.773
6	rye	8	0.853
6	airlock	8	1.223
6	library	8	0.874
6	operator	8	0.825
6	monument	8	0.633
6	recap	8	0.394
6	bustle	8	0.493
6	disrespect	8	0.43
6	ethnic	7	0.477
6	paranormal	7	0.459
6	soybean	8	0.41
6	isolate	7	0.372
6	migrate	7	0.347
6	twit	7	0.337
6	piazza	7	0.229
6	fictional	8	0.262
6	seniority	7	0.263
6	farmer	7	0.246
6	deco	7	0.24
6	mescaline	7	0.17
6	eternity	8	0.167
6	admin	6	2.068
6	sap	7	0.384
6	touchy	7	0.476
6	researcher	7	0.433
6	belongings	7	0.572
6	corrective	7	0.742
6	rob	7	0.418
6	chastity	7	0.537
6	wagon	7	0.552
6	cushy	8	0.526
6	blouse	7	0.52
6	mope	8	0.576
6	count	7	0.645
6	tepee	8	0.631
6	preferential	7	0.56
6	race	7	0.578
6	everlasting	7	0.569
6	martial	7	0.62
6	clasp	8	0.763
6	grandstand	7	0.636
6	grassy	8	0.51
6	reservation	7	0.609
6	curious	8	0.494
6	synergy	7	0.515
6	porker	7	0.604
6	strategy	7	0.566
6	dweeb	8	0.847
6	grope	7	0.33
6	moth	7	0.533
6	camcorder	8	0.484
6	origami	7	0.436
6	crafty	8	0.477
6	phone	7	0.515
6	vagrancy	8	0.611
6	stern	7	0.478
6	skeet	8	0.512
6	technology	7	0.465
6	infuriating	8	0.431
6	regulation	7	0.493
6	tickle	8	0.48
6	scintillating	7	0.515
6	merry	7	0.484
6	objective	7	0.543
6	fugitive	7	0.513
6	shampoo	7	0.446
6	passageway	7	0.402
6	enchantment	7	0.43
6	bedspread	7	0.461
6	innkeeper	7	0.417
6	assignment	7	0.537
6	ruff	7	0.436
6	rattle	7	0.583
6	skirmish	7	1.587
6	spectacle	7	0.46
6	quantity	8	0.382
6	bonehead	7	0.387
6	hideout	8	0.36
6	dead	8	0.941
6	confront	2	1.075
6	upbeat	9	0.903
6	twirl	8	0.909
6	tasty	9	0.918
6	ideal	7	0.821
6	dark	2	0.976
6	spice	9	1.028
6	luck	1	0.954
6	fellow	8	0.785
6	graphic	7	0.749
6	sing	8	0.66
6	penny	7	0.737
6	reply	4	0.845
6	broad	9	0.465
6	teeth	4	0.468
6	staff	9	0.496
6	annual	8	0.555
6	dictator	4	0.497
6	tension	4	0.538
6	thought	3	0.546
6	vibrate	9	0.346
6	freak	4	0.4
6	proximity	9	0.435
6	adjust	4	0.482
6	homo	5	0.521
6	clan	9	0.354
6	douche	3	0.515
6	op	9	0.499
6	photograph	4	0.489
6	follower	9	0.42
6	chess	9	0.649
6	commute	4	0.429
6	expect	8	0.483
6	colleague	4	0.602
6	attack	8	0.375
6	phony	4	0.404
6	dropout	8	0.428
6	back	4	0.431
6	toy	8	0.419
6	gallop	4	0.694
6	see	8	0.456
6	hump	4	0.478
6	stubborn	9	0.644
6	temple	9	0.49
6	retire	9	0.75
6	coward	9	0.636
6	orange	9	0.555
6	grouch	1	1.274
6	anguish	1	0.897
6	fearful	1	0.525
6	site	9	0.612
6	agree	9	0.483
6	grand	2	0.612
6	fearless	9	0.411
6	warfare	1	0.545
6	sit	9	0.438
6	hater	3	0.438
6	head	9	0.491
6	define	1	0.549
6	rational	9	0.385
6	unclear	4	0.418
6	petty	9	0.38
6	sleepless	2	0.454
6	unsure	2	1.707
6	wedding	2	0.462
6	heavy	2	0.364
6	lad	9	0.37
6	rape	5	2.163
6	maker	9	0.411
6	sidekick	9	0.384
6	shine	3	0.413
6	factual	3	0.828
6	extra	3	0.418
6	rent	3	0.38
6	godfather	3	0.463
6	organize	4	0.802
6	hubby	7	0.479
6	respect	4	0.42
6	affect	4	0.671
6	manager	8	0.976
6	remaining	7	0.532
6	riches	4	0.513
6	problem	7	0.639
6	reconstruct	4	0.6
6	white	7	0.545
6	difference	4	0.479
6	gorgeous	7	0.471
6	prospect	3	0.555
6	stove	8	0.925
7	usefulness	9	2.405
7	recollect	4	3.156
7	gentile	5	5.317
7	daring	6	5.53
7	sect	5	2.078
7	second	8	7.499
7	feed	9	3.061
7	clue	7	2.616
7	pink	5	3.203
7	thigh	5	3.471
7	bandage	7	3.109
7	goal	4	3.398
7	bitterness	2	2.19
7	reaper	3	5.817
7	homosexual	5	3.318
7	vomit	3	1.967
7	narrow	5	3.72
7	answer	7	2.184
7	throw	7	3.947
7	condemn	5	3.328
7	flatter	4	2.595
7	kidney	5	2.242
7	mid	5	1.815
7	apparent	7	2.914
7	unpleasant	3	1.796
7	weaken	2	1.946
7	stinky	2	2.732
7	minor	5	3.019
7	mile	5	2.099
7	tendon	5	2.335
7	cut	3	5.252
7	can	6	3.938
7	greet	9	3.529
7	nostril	5	2.359
7	obvious	5	3.58
7	date	7	3.845
7	resource	6	4.511
7	embarrass	1	2.409
7	circle	5	3.138
7	info	7	2.887
7	intend	7	1.837
7	housing	9	2.583
7	step	5	4.836
7	vicious	2	1.781
7	tax	3	8.704
7	tranquil	8	3.301
7	campus	5	1.933
7	simultaneous	5	1.964
7	carrier	5	1.664
7	happy	9	2.731
7	develop	7	2.946
7	inch	5	1.7
7	exclude	3	1.802
7	ringleader	3	3.198
7	punish	2	2.139
7	creation	6	2.838
7	immediate	6	2.579
7	nervousness	4	2.132
7	lady	8	4.934
7	newborn	8	1.693
7	brave	8	1.682
7	oven	7	3.14
7	caretaker	5	2.413
7	pushy	4	1.856
7	charm	5	4.928
7	twist	5	1.791
7	health	8	2.04
7	heterosexual	5	2.209
7	jaded	3	2.837
7	tooth	2	2.723
7	commit	8	2.848
7	salad	4	3.384
7	despair	1	2.304
7	sin	5	2.292
7	chitchat	5	1.85
7	sender	5	3.627
7	differ	5	2.943
7	space	6	2.461
7	green	8	2.15
7	throne	6	3.664
7	tragic	3	3.759
7	cheat	3	1.819
7	red	5	2.192
7	hungry	2	4.033
7	helper	7	2.921
7	relate	7	6.778
7	milk	6	2.426
7	chick	6	3.726
7	client	5	2.875
7	awkward	4	2.478
8	official	2	4.566
8	caress	9	2.407
8	croquet	5	3.121
8	hear	5	2.34
8	invest	6	3.203
8	pride	8	3.088
8	noisy	4	6.676
8	protest	2	5.042
8	smug	2	1.922
8	hookup	2	3.408
8	schoolboy	5	2.995
8	strange	5	2.025
8	run	5	2.123
8	prison	3	2.956
8	soft	7	3.924
8	beloved	9	4.382
8	womanhood	5	4.337
8	nasal	5	1.944
8	prom	7	3.045
8	careful	8	1.897
8	round	5	3.042
8	radio	2	6.149
8	finger	5	3.942
8	cruel	1	3.564
8	careless	2	2.131
8	gossip	2	1.975
8	come	5	4.862
8	relative	7	4.191
8	handful	5	3.232
8	cocktail	6	2.362
8	budget	5	2.707
8	poetry	5	2.346
8	monitor	4	2.857
8	stay	5	2.594
8	nag	2	2.782
8	message	6	3.024
8	hilarious	9	2.575
8	ache	2	2.075
8	annoyed	1	2.157
8	meantime	5	3.516
8	brother	7	3.082
8	stock	5	2.758
8	compel	6	3.4
8	debate	6	2.873
8	overcome	7	3.9
8	slut	1	2.594
8	sovereign	5	4.191
8	orchestra	7	2.04
8	newcomer	7	1.83
8	refrain	5	3.006
8	memory	7	3.047
8	sugar	7	2.728
8	shock	5	2.64
8	clap	7	4.761
8	rice	5	2.381
8	kill	1	1.978
8	loss	1	1.74
8	fatty	1	1.94
8	discomfort	2	3.928
8	worker	7	3.354
8	yearn	5	3.191
8	lord	6	4.528
8	jealous	3	3.324
8	dad	9	2.907
8	medial	5	3.642
8	comment	5	3.627
8	annoy	1	1.655
8	arrival	7	2.333
8	black	5	3.373
8	bishop	5	1.938
8	bounce	5	2.962
8	son	8	2.07
8	caller	5	2.986
8	leave	4	2.97
8	expensive	3	2.639
8	glamour	5	2.388
8	aunt	7	2.755
8	harass	3	4.473
8	bone	3	3.287
8	favorite	8	2.955
8	educational	4	3.405
8	bachelorette	5	3.821
8	ledge	4	3.156
8	moody	3	3.222
8	duplex	5	2.605
8	beef	5	2.371
8	question	5	2.036
8	associate	5	1.707
8	horror	3	2.065
8	aging	2	3.027
9	jackass	8	3.632
9	good	9	2.075
9	shove	2	2.942
9	hero	7	2.14
9	power	8	2.11
9	distinct	5	2.322
9	interview	5	2.519
9	school	4	2.149
9	conscious	5	2.808
9	coroner	2	3.935
9	herpes	1	1.872
9	destroy	1	4.255
9	screw	5	2.373
9	express	8	2.624
9	pizza	7	2.109
9	impersonal	3	2.106
9	ignorant	2	2.269
9	thank	8	2.22
9	crew	5	1.905
9	actor	5	1.903
9	gentle	6	2.007
9	prince	5	1.989
9	refund	6	2.456
9	inventory	5	2.991
9	morgue	1	1.925
9	abuse	2	2.142
9	boil	4	4.423
9	offer	6	3.906
9	zillion	5	1.72
9	aids	5	2.507
9	exec	6	4.521
9	recession	4	2.189
9	modern	6	2.229
9	posse	2	3.841
9	cherish	6	2.308
9	intellect	7	2.34
9	gain	7	2.927
9	sickness	3	3.039
9	insomnia	3	2.644
9	rendezvous	5	1.89
9	chorus	4	4.556
9	maid	5	1.954
9	touch	5	1.738
9	association	5	4.342
9	bury	2	2.638
9	safe	6	3.006
9	owe	4	3.071
9	dish	5	2.189
9	die	1	1.674
9	infamous	2	4.038
9	rapist	1	1.087
9	floor	5	2.075
9	mental	5	2.738
9	bedding	5	1.889
9	female	6	3.486
9	anterior	NA	4.04
9	top	6	3.075
9	sadness	3	4.389
9	bunch	5	2.74
9	caution	4	3.473
9	deadline	4	1.658
9	different	6	2.542
9	bony	5	1.709
9	listen	5	1.575
9	terror	1	2.853
9	grab	4	2.505
9	trick	4	4.521
9	proof	5	1.71
9	badass	5	3.556
9	diner	6	2.554
9	present	6	2.737
9	fulfill	5	1.955
9	rehab	4	2.588
9	celebrity	2	2.622
9	hundred	5	1.873
9	yoga	4	1.776
9	world	5	1.476
9	children	4	1.828
9	corpse	1	1.794
9	lifetime	5	1.975
9	difficulty	5	1.806
9	construction	6	1.945
9	have	6	1.789
9	drift	5	1.59
9	award	5	3.672
9	fatten	4	4.307
9	companion	5	1.409
9	cricket	7	1.912
9	dictate	5	2.423
9	awesome	7	2.426
10	supposed	5	5.332
10	part	5	2.828
10	gross	3	2.885
10	hockey	3	2.04
10	crowd	2	7.405
10	ghost	5	4.04
10	menial	3	2.58
10	strain	3	1.362
10	mosque	2	1.513
10	truth	9	1.932
10	new	7	2.664
10	replace	5	3.664
10	inexpensive	6	2.873
10	car	8	1.832
10	hateful	1	1.342
10	suffer	1	1.264
10	edit	3	2.125
10	nickel	4	1.925
10	dense	5	5.424
10	ultimate	5	3.105
10	cent	5	1.73
10	length	5	1.729
10	east	5	3.729
10	house	6	1.31
10	unhealthy	2	1.74
10	fond	8	1.67
10	autumn	9	1.292
10	corps	5	3.246
10	nearsighted	3	2.193
10	abortion	1	1.398
10	permanent	5	3.752
10	tedious	3	6.24
10	obtain	5	2.341
10	merchant	5	1.796
10	veteran	9	2.026
10	environment	5	10.232
10	physician	8	2.942
10	salvation	8	1.824
10	fate	5	2.018
10	mademoiselle	5	4.397
10	jealousy	1	1.632
10	agency	4	3.781
10	perform	4	1.614
10	glide	5	2.146
10	thunder	7	1.968
10	poop	5	2.459
10	scratch	4	2.2
10	pest	3	1.431
10	scum	1	1.332
10	dignity	8	2.727
10	pitcher	5	2.361
10	demise	3	1.794
10	spend	5	1.712
10	quick	5	0.975
10	distraught	3	1.679
10	handshake	5	2.547
10	founder	8	3.558
10	bachelor	5	3.359
10	flutter	5	1.44
10	amount	5	1.446
10	split	5	3.261
10	live	6	1.929
10	fellowship	8	1.995
10	lunch	7	1.897
10	anticipate	7	2.064
10	gulp	3	1.858
10	choir	9	2.122
10	resign	3	2.179
10	feasible	5	2.358
10	unable	3	1.496
10	shrine	5	3.304
10	junior	5	1.343
10	demon	1	1.46
10	consideration	4	3.83
10	seem	5	2.182
10	strong	7	2.13
10	evil	1	1.195
10	width	5	1.632
10	boy	7	2.644
10	sofa	8	7.392
10	unattractive	2	2.146
10	cruelty	1	1.308
10	presentation	5	3.211
10	penis	3	1.546
10	promising	8	9.759
10	terrible	1	1.492
10	start	5	5.296
10	begin	5	1.527
10	enjoy	6	1.492
10	entrance	5	1.849
11	schoolgirl	8	3.867
11	defense	4	6.338
11	veggie	7	3.594
11	assertive	6	3.517
11	obesity	2	5.125
11	doghouse	5	3.7
11	sleep	7	4.292
11	comfortable	8	1.918
11	acquisition	5	5.528
11	listener	7	2.165
11	dickhead	4	3.961
11	idiot	3	3.865
11	respectful	6	2.654
11	invade	4	3.037
11	troop	5	3.718
11	useless	3	2.051
11	stupidity	3	1.837
11	chapter	5	2.022
11	backyard	7	2.931
11	demonic	2	2.899
11	dining	6	4.649
11	infant	9	3.584
11	deep	5	3.055
11	longevity	8	2.119
11	lung	7	3.407
11	respective	5	2.757
11	confusing	5	2.467
11	dependent	5	3.319
11	picky	4	2.314
11	harden	5	2.178
11	office	5	5.592
11	profession	6	2.048
11	femme	6	1.529
11	money	6	1.625
11	inn	6	1.899
11	keg	5	2.408
11	upset	4	2.374
11	catch	5	5.283
11	cowboy	6	2.069
11	morning	6	2.294
11	sorrow	4	2.001
11	bureau	4	1.588
11	mother	9	3.363
11	darkness	2	1.934
11	pilot	7	3.394
11	born	7	2.316
11	crude	2	1.874
11	use	5	3.301
11	consumer	5	2.084
11	push	5	2.091
11	destruction	3	3.189
11	humor	8	1.805
11	costly	5	3.407
11	reveal	6	1.653
11	tart	6	1.674
11	soda	6	1.184
11	erection	5	2.249
11	kinship	6	1.265
11	go	6	1.366
11	heartfelt	7	1.574
11	right	7	1.494
11	respond	7	2.438
11	intelligent	7	2.066
11	upper	5	3.918
11	seriousness	6	1.878
11	bowel	4	2.484
11	raging	3	2.184
11	tribe	5	3.706
11	height	5	3.186
11	captive	4	1.724
11	meek	5	2.815
11	border	5	2.223
11	guy	5	1.485
11	flavor	5	1.742
11	notice	5	1.091
11	screen	5	1.27
11	door	5	0.86
11	want	5	1.83
11	chief	5	1.068
11	hope	6	2.05
11	stair	5	1.592
11	know	5	1.67
11	cautious	5	1.155
11	wont	5	1.051
11	hurry	5	3.952
11	burial	3	3.547
11	inferiority	3	1.073
11	entrepreneur	6	3.641
11	progress	6	1.186
11	impolite	4	2.03
12	dynamite	5	1.588
12	electrocution	1	1.763
12	indicator	5	1.383
12	intercept	5	1.414
12	struggle	5	1.491
12	supervise	5	1.383
12	necklace	6	1.699
12	nugget	7	1.462
12	divorcee	6	2.327
12	moonbeam	8	1.932
12	cruise	3	1.985
12	bungalow	6	1.679
12	scullery	6	1.875
12	papa	5	1.619
12	bedside	7	1.885
12	passage	5	1.835
12	invite	5	1.663
12	apologize	5	1.732
12	freeman	3	2.806
12	tux	6	2.06
12	husky	8	1.764
12	robber	3	1.598
12	grate	5	1.847
12	sickbay	2	1.625
12	loathe	3	1.552
12	twain	8	1.653
