participant_id,token_id,trial,word,original_code,condition,word_position,position_num,eprime_onset_ms,is_erp_target,N400_mean_uV,P600_mean_uV,N400_peak_uV,P600_peak_uV,N400_peak_lat_ms,P600_peak_lat_ms,peak_uV
E03,1,1,Pria,21,PB_Passive,NP1_w1,1,3439093,0,1.21088349819183,1.63587582111359,0.284054815769196,3.50899171829224,323,548,4.39414834976196
E03,2,1,itu,22,PB_Passive,NP1_w2,2,3439727,0,-0.232066556811333,-0.443225860595703,-1.02032327651978,0.50000524520874,420,500,3.690514087677
E03,3,1,diwawancara,23,PB_Passive,VERB,3,3440361,1,-1.23185658454895,-1.06843984127045,-2.24824953079224,-0.166145637631416,300,548,5.38715696334839
E03,4,1,langsung,24,PB_Passive,ADV,4,3440995,1,-2.44435119628906,-0.583253741264343,-3.43838024139404,1.32055354118347,304,674,4.32588577270508
E03,5,1,oleh,25,PB_Passive,NP2_w1,5,3441629,0,1.5123735666275,1.51430201530457,0.253444939851761,3.40882754325867,453,698,4.36127758026123
E03,6,1,wanita,26,PB_Passive,NP2_w2,6,3442263,1,0.835179567337036,0.240236654877663,-1.14661836624146,1.59051370620728,484,688,3.28349161148071
E03,7,1,di,27,PB_Passive,PP_w1,7,3442897,0,0.956541955471039,0.420029103755951,-0.0164467617869377,1.27105331420898,301,500,2.96783375740051
E03,8,1,kantor,28,PB_Passive,PP_w2,8,3443531,0,0.182233229279518,-0.30055171251297,-0.956932604312897,0.471205234527588,440,721,3.07664322853088
E03,9,1,Menurut,60,Filler,w0,0,3447684,0,0.736126661300659,0.645085215568542,-0.624229431152344,2.15190029144287,470,733,3.50068283081055
E03,10,1,surat,60,Filler,w0,0,3448318,0,-0.183884158730507,0.323065251111984,-1.01549744606018,0.985823333263397,312,800,2.83506989479065
E03,11,1,kabar,61,Filler,w1,1,3448952,0,-0.258999824523926,0.240534663200378,-1.52911996841431,1.32737672328949,500,736,2.32246136665344
E03,12,1,apa,62,Filler,w2,2,3449586,0,-0.419576346874237,-0.0188205353915691,-1.11796855926514,1.23703813552856,350,535,2.73642921447754
E03,13,1,yang,63,Filler,w3,3,3450220,0,0.0663709044456482,0.214439108967781,-0.505622208118439,1.67495381832123,472,735,3.42803478240967
E03,14,1,si,64,Filler,w4,4,3450854,0,0.651430368423462,1.05870580673218,-0.0572379045188427,2.54575300216675,415,641,3.70124316215515
