participant_id,token_id,trial,word,original_code,condition,word_position,position_num,eprime_onset_ms,is_erp_target,N400_mean_uV,P600_mean_uV,N400_peak_uV,P600_peak_uV,N400_peak_lat_ms,P600_peak_lat_ms,peak_uV
E23,1,0,Menurut,70,Filler,w0,0,3358368,0,0.94780570268631,0.510536253452301,0.425334423780441,1.49846088886261,310,586,4.95048236846924
E23,2,0,surat,71,Filler,w1,1,3359002,0,0.497251361608505,0.460984230041504,-0.620708763599396,1.42077744007111,346,554,3.38545036315918
E23,3,0,kabar,72,Filler,w2,2,3359635,0,0.0453821383416653,0.395254701375961,-0.828364968299866,1.44880616664886,343,521,2.29307818412781
E23,4,0,apakah,73,Filler,w3,3,3360269,0,0.176178470253944,0.344573527574539,-0.865608155727386,1.6815402507782,365,594,2.16951632499695
E23,5,0,si,74,Filler,w4,4,3360903,0,-0.624593377113342,-1.11495459079742,-1.525719165802,0.314278602600098,455,592,3.24594736099243
E23,6,0,istri,75,Filler,w5,5,3361537,0,-0.956343829631805,-0.939485549926758,-1.94872224330902,0.443794131278992,311,669,2.6478226184845
E23,7,0,pandai,76,Filler,w6,6,3362171,0,-0.636041045188904,-0.814072489738464,-1.14430105686188,0.232899487018585,350,725,2.29171681404114
E23,8,0,meminta,77,Filler,w7,7,3362805,0,0.363746911287308,0.794474959373474,-0.391064167022705,1.62106084823608,300,616,2.61963129043579
E23,9,0,itu,78,Filler,w8,8,3363439,0,0.0307909846305847,0.407367885112762,-0.73896986246109,1.49292969703674,329,581,1.9856641292572
E23,10,0,kemarin?,79,Filler,w9,9,3364073,0,0.940472185611725,0.931318700313568,-0.689035654067993,1.86088919639587,309,711,2.74156999588013
E23,11,1,Pria,11,Active,NP1_w1,1,3367576,0,0.92047917842865,0.4490647315979,0.382480323314667,1.38173341751099,457,567,3.09283328056335
E23,12,1,itu,12,Active,NP1_w2,2,3368210,0,0.0577299781143665,0.0436355695128441,-0.910682916641235,0.702326714992523,433,575,1.75390672683716
E23,13,1,memecat,13,Active,VERB,3,3368844,1,-0.0511020086705685,-0.0507764518260956,-1.24194622039795,1.42714059352875,463,800,2.02186441421509
E23,14,1,langsung,14,Active,ADV,4,3369478,1,0.522230684757233,0.788793623447418,0.00977791659533978,2.30295634269714,489,791,2.9806067943573
E23,15,1,seorang,15,Active,NP2_w1,5,3370111,0,-0.231682613492012,-0.0125825554132462,-1.04984962940216,1.03010618686676,411,763,2.18499660491943
E23,16,1,wanita,16,Active,NP2_w2,6,3370745,1,1.39141297340393,1.1053272485733,-0.272882342338562,2.11299848556519,334,703,4.67652416229248
E23,17,1,karena,17,Active,PP_w1,7,3371379,0,-0.278705537319183,-0.437216013669968,-1.48140871524811,0.639289617538452,320,800,2.18115258216858
E23,18,1,tindakannya,18,Active,PP_w2,8,3372013,0,-0.502144157886505,-1.0561271905899,-2.0425591468811,-0.111499577760696,500,784,2.6150586605072
E23,19,2,Pejabat,31,AB_Passive,NP1_w1,1,3374332,0,1.28601348400116,0.473146706819534,-0.466772437095642,1.06716775894165,308,538,3.56113290786743
E23,20,2,itu,32,AB_Passive,NP1_w2,2,3374966,0,-0.739097356796265,-0.730291604995728,-1.48131132125854,0.277675151824951,399,693,2.4435248374939
E23,21,2,diminta,33,AB_Passive,VERB,3,3375600,1,-0.151275262236595,-0.147009491920471,-0.84557032585144,1.14007353782654,300,518,1.74917566776276
E23,22,2,kemarin,34,AB_Passive,ADV,4,3376234,1,-0.147890314459801,-0.126939997076988,-1.07047474384308,1.18490386009216,457,633,2.10740637779236
E23,23,2,oleh,35,AB_Passive,NP2_w1,5,3376867,0,0.410286515951157,1.08486175537109,-0.605058431625366,2.0533607006073,403,672,2.81021928787231
E23,24,2,gubernur,36,AB_Passive,NP2_w2,6,3377501,1,0.755690395832062,1.00637376308441,-0.145570501685143,1.578249335289,355,610,3.22740912437439
E23,25,2,untuk,37,AB_Passive,PP_w1,7,3378135,0,0.860747814178467,1.33047413825989,-0.304309129714966,2.43820714950562,362,503,2.95970964431763
E23,26,2,turut,38,AB_Passive,PP_w2,8,3378769,0,-0.610771238803864,-1.01004707813263,-1.9854291677475,0.158879369497299,300,710,2.86938834190369
E23,27,2,membantu,39,AB_Passive,PP_w3,9,3379403,0,-0.0698451921343803,0.562890768051147,-1.29650485515594,2.73475003242493,478,792,3.52528166770935
