participant_id,token_id,trial,word,original_code,condition,word_position,position_num,eprime_onset_ms,is_erp_target,N400_mean_uV,P600_mean_uV,N400_peak_uV,P600_peak_uV,N400_peak_lat_ms,P600_peak_lat_ms,peak_uV
E02,1,1,Pria,21,PB_Passive,NP1_w1,1,2659202,0,0.941297173500061,1.00234127044678,-1.04315531253815,2.89821338653564,389,641,4.86222410202026
E02,2,1,itu,22,PB_Passive,NP1_w2,2,2659836,0,-1.08496141433716,-1.51571106910706,-2.47641897201538,0.0384182594716549,307,504,4.69447088241577
E02,3,1,diwawancara,23,PB_Passive,VERB,3,2660470,1,-0.0271446220576763,0.565717756748199,-1.39501714706421,1.84760904312134,401,638,3.97178363800049
E02,4,1,langsung,24,PB_Passive,ADV,4,2661104,1,-0.736022770404816,-0.699240863323212,-1.87324202060699,0.968888938426971,440,526,4.29152345657349
E02,5,1,oleh,25,PB_Passive,NP2_w1,5,2661738,0,0.273480236530304,-0.284526824951172,-0.87874174118042,1.08463275432587,327,517,3.40649104118347
E02,6,1,wanita,26,PB_Passive,NP2_w2,6,2662372,1,-0.147570237517357,-0.668592035770416,-2.6080584526062,1.12464380264282,350,726,3.4848325252533
E02,7,1,di,27,PB_Passive,PP_w1,7,2663006,0,-0.236989364027977,-0.26703143119812,-1.29604387283325,1.08118438720703,495,790,2.60271263122559
E02,8,1,kantor,28,PB_Passive,PP_w2,8,2663640,0,0.710071444511414,0.491214841604233,-1.28063881397247,2.49573731422424,386,648,3.64101648330688
E02,9,1,Menurut,60,Filler,w0,0,2666142,0,1.36540901660919,1.95825970172882,0.445513665676117,3.23555207252502,327,581,4.11618041992188
E02,10,1,surat,60,Filler,w0,0,2666776,0,0.318683087825775,-0.304106503725052,-0.822089552879333,1.11243724822998,457,548,2.49813079833984
E02,11,1,kabar,61,Filler,w1,1,2667410,0,-0.55712366104126,-0.339543759822845,-1.63093423843384,1.84601485729218,420,800,3.3556592464447
E02,12,1,apa,62,Filler,w2,2,2668044,0,-0.533995449542999,0.0899207890033722,-1.47050344944,1.72416770458221,317,664,4.02140760421753
E02,13,1,yang,63,Filler,w3,3,2668678,0,0.00295254518277943,-0.24522790312767,-1.15214467048645,1.02144360542297,412,637,2.99913692474365
E02,14,1,si,64,Filler,w4,4,2669312,0,0.180641233921051,-0.0451274178922176,-0.908332109451294,2.00627470016479,331,552,3.48905634880066
E02,15,1,istri,65,Filler,w5,5,2669945,0,-0.478609770536423,1.51855158805847,-2.47356152534485,2.72410249710083,363,554,4.04080057144165
E02,16,1,pandai,66,Filler,w6,6,2670579,0,-0.985790193080902,-1.33807349205017,-1.89516961574554,0.127168118953705,391,517,4.46282005310059
E02,17,1,itu,67,Filler,w7,7,2671213,0,0.126314505934715,0.436923503875732,-1.89053106307983,1.49112272262573,321,651,3.37991452217102
E02,18,1,minta,68,Filler,w8,8,2671847,0,-0.658979415893555,-0.334482580423355,-2.03090047836304,1.24813067913055,319,673,3.18923020362854
E02,19,1,kemarin?,69,Filler,w9,9,2672481,0,0.561773717403412,1.14944016933441,-0.906168639659882,2.62553405761719,416,762,3.80864238739014
E02,20,2,Tentara,11,Active,NP1_w1,1,2676168,0,-0.0328087136149406,-0.398207068443298,-0.877025961875916,1.25544881820679,366,785,3.24352741241455
E02,21,2,itu,12,Active,NP1_w2,2,2676802,0,-0.549249708652496,-0.91955578327179,-2.03622364997864,0.685375332832336,430,753,3.73582983016968
E02,22,2,mengamankan,13,Active,VERB,3,2677435,1,0.404998928308487,0.074494332075119,-1.16480326652527,1.17134535312653,500,639,3.48715877532959
E02,23,2,langsung,14,Active,ADV,4,2678069,1,0.0551514886319637,-0.143116638064384,-2.08521938323975,1.56249117851257,500,630,3.24505805969238
E02,24,2,seorang,15,Active,NP2_w1,5,2678703,0,0.316346913576126,-0.101507976651192,-0.535891950130463,1.96667587757111,300,605,4.33260822296143
