participant_id,token_id,trial,word,original_code,condition,word_position,position_num,eprime_onset_ms,is_erp_target,N400_mean_uV,P600_mean_uV,N400_peak_uV,P600_peak_uV,N400_peak_lat_ms,P600_peak_lat_ms,peak_uV
E18,1,1,Pria,21,PB_Passive,NP1_w1,1,1678520,0,1.28348767757416,0.617119491100311,-0.068929485976696,1.56249642372131,300,716,4.40424394607544
E18,2,1,itu,22,PB_Passive,NP1_w2,2,1679154,0,0.931169867515564,0.907239258289337,-0.897503197193146,2.28204107284546,433,549,3.9573974609375
E18,3,1,diwawancara,23,PB_Passive,VERB,3,1679787,1,-1.70618712902069,-0.687704861164093,-2.6221010684967,0.996015250682831,358,603,3.73366165161133
E18,4,1,langsung,24,PB_Passive,ADV,4,1680421,1,0.00406393967568874,0.872984230518341,-1.0172393321991,2.37937521934509,376,577,2.96177387237549
E18,5,1,oleh,25,PB_Passive,NP2_w1,5,1681055,0,0.694158673286438,1.43776488304138,-0.416805118322372,2.65707874298096,398,504,3.33911657333374
E18,6,1,wanita,26,PB_Passive,NP2_w2,6,1681689,1,-0.857696175575256,-1.70351195335388,-2.46942329406738,-0.239807605743408,500,560,4.36239004135132
E18,7,1,di,27,PB_Passive,PP_w1,7,1682323,0,0.899050712585449,0.0294731240719557,-1.31491112709045,1.11564147472382,469,620,2.63351392745972
E18,8,1,kantor,28,PB_Passive,PP_w2,8,1682957,0,-0.355175137519836,-0.0504018813371658,-1.39413619041443,1.10057878494263,366,718,2.8842875957489
E18,9,1,Menurut,60,Filler,w0,0,1685709,0,1.08501243591309,0.803436756134033,0.0425851009786129,1.98585402965546,300,551,3.35230875015259
E18,10,1,surat,60,Filler,w0,0,1686343,0,-0.0416868589818478,-0.234667852520943,-0.90143084526062,0.855047523975372,451,521,2.17846918106079
E18,11,1,kabar,61,Filler,w1,1,1686977,0,0.722602665424347,0.928297698497772,-0.0863040909171104,2.12626528739929,391,607,3.11281442642212
E18,12,1,apa,62,Filler,w2,2,1687611,0,0.11375068873167,-0.48988601565361,-1.25556230545044,0.434705555438995,473,638,2.4683690071106
E18,13,1,yang,63,Filler,w3,3,1688245,0,-0.660322785377502,-1.00407946109772,-1.7771110534668,0.605100452899933,499,536,3.36321401596069
E18,14,1,si,64,Filler,w4,4,1688879,0,-1.31975936889648,-1.38379859924316,-2.62279796600342,-0.310365378856659,382,798,3.25809288024902
E18,15,1,istri,65,Filler,w5,5,1689513,0,1.51445662975311,1.04178428649902,0.00595421250909567,2.62766599655151,438,800,3.92908906936646
E18,16,1,pandai,66,Filler,w6,6,1690147,0,0.251540720462799,-0.019387798383832,-0.590900003910065,1.62401986122131,442,586,2.67241644859314
E18,17,1,itu,67,Filler,w7,7,1690781,0,-0.299662321805954,-0.56009578704834,-1.59913563728333,1.02357804775238,500,727,2.34710788726807
E18,18,1,minta,68,Filler,w8,8,1691415,0,0.19773656129837,-0.00728815188631415,-0.689089477062225,1.78120338916779,395,605,2.29880928993225
E18,19,1,kemarin?,69,Filler,w9,9,1692048,0,-0.141576573252678,0.0909955948591232,-1.09468924999237,1.56841802597046,393,783,2.40183329582214
E18,20,2,Tentara,11,Active,NP1_w1,1,1694434,0,-0.866039276123047,-0.86894029378891,-2.77428889274597,1.12369680404663,416,785,3.90849375724792
E18,21,2,itu,12,Active,NP1_w2,2,1695068,0,0.768235921859741,1.50845170021057,-0.261672735214233,2.7498197555542,500,677,3.51639461517334
E18,22,2,mengamankan,13,Active,VERB,3,1695702,1,0.67953222990036,0.390161246061325,-0.470255047082901,1.27432584762573,387,721,2.46006631851196
E18,23,2,langsung,14,Active,ADV,4,1696336,1,1.22276997566223,1.30785822868347,0.39493852853775,2.54857540130615,319,624,3.10713243484497
E18,24,2,seorang,15,Active,NP2_w1,5,1696970,0,-0.880733788013458,-1.12415540218353,-1.92851281166077,-0.30218118429184,455,653,2.64215588569641
E18,25,2,polisi,16,Active,NP2_w2,6,1697603,1,0.830788373947144,0.698465645313263,-0.451887458562851,1.8717452287674,499,674,2.43320059776306
E18,26,2,saat,17,Active,PP_w1,7,1698237,0,-0.446195274591446,-0.846899509429932,-1.53311991691589,1.05547380447388,442,796,3.13561487197876
E18,27,2,berbuat,18,Active,PP_w2,8,1698871,0,0.883980214595795,1.95343828201294,0.287180364131927,3.39288139343262,320,778,4.55276918411255
E18,28,2,onar,19,Active,PP_w3,9,1699505,0,-0.860747694969177,-0.138488635420799,-1.3252819776535,1.00702822208405,480,765,2.55332779884338
E18,29,2,Menurut,80,Filler,w0,0,1700973,0,-1.11459743976593,-1.09112882614136,-1.99139678478241,5.77474403381348,485,792,9.39593410491943
E18,30,2,surat,81,Filler,w1,1,1701607,0,2.91999292373657,2.12736201286316,0.899171710014343,4.19049787521362,411,656,10.6559734344482
E18,31,2,kabar,82,Filler,w2,2,1702241,0,-1.95317280292511,-2.99154424667358,-2.95335221290588,-2.00678324699402,418,500,6.16931772232056
E18,32,2,si,83,Filler,w3,3,1702875,0,-0.198144346475601,-1.20739579200745,-0.985084295272827,-0.307196587324142,329,536,3.13911938667297
E18,33,2,wanita,84,Filler,w4,4,1703509,0,0.41665056347847,0.598554909229279,-0.40472537279129,1.46246147155762,315,596,2.85974931716919
E18,34,2,cerdas,85,Filler,w5,5,1704143,0,1.08190453052521,1.48307144641876,0.255491852760315,3.00350832939148,320,610,3.94147944450378
E18,35,2,itu,86,Filler,w6,6,1704777,0,-1.27035140991211,-1.27249717712402,-3.14404821395874,-0.109563589096069,313,765,4.23597240447998
E18,36,2,mencari,87,Filler,w7,7,1705410,0,-0.248008221387863,0.140114068984985,-1.63000118732452,1.66571235656738,393,502,2.97028255462646
E18,37,2,apa,88,Filler,w8,8,1706044,0,0.436930060386658,0.246420919895172,-0.666651964187622,1.18228626251221,356,563,2.48293256759644
E18,38,2,kemarin?,89,Filler,w9,9,1706678,0,-0.380272150039673,-1.18548810482025,-1.02525341510773,0.27289679646492,406,500,3.32285642623901
E18,39,3,Pria,31,AB_Passive,NP1_w1,1,1709164,0,0.505447268486023,1.36287224292755,-0.527054250240326,2.88318920135498,351,643,3.51365375518799
E18,40,3,itu,32,AB_Passive,NP1_w2,2,1709798,0,0.853647112846375,1.07481575012207,0.217237770557404,2.23226237297058,379,569,2.68176794052124
E18,41,3,dikritik,33,AB_Passive,VERB,3,1710432,1,0.000815985433291644,0.338738322257996,-0.950080037117004,1.95267426967621,464,791,3.48550224304199
E18,42,3,langsung,34,AB_Passive,ADV,4,1711066,1,1.6027626991272,2.22998642921448,0.410404413938522,3.24098873138428,476,585,4.31044292449951
E18,43,3,oleh,35,AB_Passive,NP2_w1,5,1711699,0,0.0368791446089745,0.160589322447777,-0.986098945140839,1.15942883491516,312,568,2.50917196273804
E18,44,3,wanita,36,AB_Passive,NP2_w2,6,1712333,1,0.387800693511963,-0.190424203872681,-1.12212729454041,0.840499460697174,308,586,2.03619194030762
E18,45,3,di,37,AB_Passive,PP_w1,7,1712967,0,-0.16771799325943,0.49151474237442,-1.19410371780396,1.39353263378143,300,523,3.07337164878845
E18,46,3,kantor,38,AB_Passive,PP_w2,8,1713601,0,0.720653295516968,-0.259673327207565,-1.08187365531921,1.50899493694305,500,691,2.29887723922729
E18,48,3,Menurut,70,Filler,w0,0,1731300,0,-0.659613132476807,-0.71059113740921,-2.00233173370361,0.495030730962753,463,596,2.76097965240479
E18,49,3,surat,71,Filler,w1,1,1731934,0,-0.705021262168884,-0.3837069272995,-1.61584663391113,0.708769381046295,478,527,2.55363655090332
E18,50,3,kabar,72,Filler,w2,2,1732568,0,0.892954349517822,1.35812342166901,-0.260231524705887,2.547771692276,384,687,3.58780288696289
E18,51,3,apakah,73,Filler,w3,3,1733202,0,-1.62234103679657,-0.401187062263489,-2.61867165565491,1.20190930366516,320,550,3.5710461139679
E18,52,3,si,74,Filler,w4,4,1733836,0,-0.935706734657288,-1.2546089887619,-2.1423282623291,0.267801523208618,395,581,3.14661383628845
E18,53,3,wanita,75,Filler,w5,5,1734470,0,-1.11587119102478,-0.624657332897186,-1.97243332862854,0.682170569896698,300,717,2.47091555595398
E18,54,3,cerdas,76,Filler,w6,6,1735104,0,1.20896673202515,1.07282173633575,0.0356983095407486,2.30598139762878,469,582,3.67139863967896
E18,55,3,mencari,77,Filler,w7,7,1735738,0,-0.416322857141495,-0.0945224836468697,-1.63042795658112,1.0153294801712,392,712,2.41280388832092
E18,56,3,itu,78,Filler,w8,8,1736372,0,0.349242150783539,0.397101193666458,-0.117369636893272,1.68703043460846,478,775,2.33776521682739
E18,57,3,kemarin?,79,Filler,w9,9,1737005,0,0.636480927467346,1.40587198734283,-0.276890397071838,2.94079875946045,349,727,3.48517537117004
E18,58,4,Pria,11,Active,NP1_w1,1,1739875,0,0.233124673366547,0.0879080519080162,-0.507584095001221,1.5258469581604,473,732,2.50264811515808
E18,59,4,itu,12,Active,NP1_w2,2,1740509,0,0.546770334243774,0.430355906486511,-0.468602329492569,1.61088740825653,405,516,2.88414287567139
E18,60,4,menggemari,13,Active,VERB,3,1741143,1,0.230808764696121,-0.346653670072556,-0.527751982212067,1.78377389907837,487,546,3.00208210945129
E18,61,4,sekali,14,Active,ADV,4,1741776,1,0.35130575299263,0.679361939430237,-0.569156408309937,2.70495271682739,348,711,4.01399993896484
E18,62,4,seorang,15,Active,NP2_w1,5,1742410,0,0.9550541639328,1.08393692970276,0.0664980262517929,2.75260853767395,303,500,3.59752321243286
E18,63,4,wanita,16,Active,NP2_w2,6,1743044,1,-1.55603206157684,-1.80913233757019,-3.05889010429382,-0.896877527236938,441,745,6.27048206329346
E18,64,4,dari,17,Active,PP_w1,7,1743678,0,-0.0572474934160709,-0.948736727237701,-1.02644324302673,0.0747621208429337,418,786,3.1834876537323
E18,65,4,kantornya,18,Active,PP_w2,8,1744312,0,0.269588142633438,0.155414834618568,-0.730970621109009,1.09002888202667,403,539,2.93539762496948
E18,66,5,Tentara,21,PB_Passive,NP1_w1,1,1746647,0,0.251410722732544,1.26435208320618,-0.938287973403931,2.13517427444458,329,531,3.07870483398438
E18,67,5,itu,22,PB_Passive,NP1_w2,2,1747281,0,-0.0613231360912323,-0.251299619674683,-1.41842126846313,0.900056540966034,488,796,2.84345960617065
E18,68,5,diwajibkan,23,PB_Passive,VERB,3,1747915,1,-0.186085149645805,-0.532770991325378,-1.61353516578674,0.43023744225502,384,683,3.09583330154419
E18,69,5,terus-menerus,24,PB_Passive,ADV,4,1748549,1,-0.748665034770966,-0.317582279443741,-1.47657740116119,0.783196628093719,430,706,2.78426361083984
E18,70,5,oleh,25,PB_Passive,NP2_w1,5,1749183,0,-1.04016280174255,0.188305094838142,-1.69637215137482,2.2868766784668,418,654,3.30020236968994
E18,71,5,polisi,26,PB_Passive,NP2_w2,6,1749817,1,0.160550683736801,-0.00664320727810264,-0.906429529190063,1.43360280990601,492,549,3.8508734703064
E18,72,5,untuk,27,PB_Passive,PP_w1,7,1750451,0,1.55877506732941,1.80530679225922,0.264270037412643,2.57269787788391,447,586,3.65331220626831
E18,73,5,membuat,28,PB_Passive,PP_w2,8,1751085,0,-0.776632964611053,-0.981269299983978,-1.73608541488647,0.030279777944088,451,676,2.69085669517517
E18,74,5,laporan,29,PB_Passive,PP_w3,9,1751719,0,0.768591582775116,0.799143016338348,-0.152924671769142,1.46566867828369,448,527,2.92394638061523
E18,75,5,Menurut,60,Filler,w0,0,1754922,0,0.643353760242462,1.36939978599548,-0.628283262252808,2.80634784698486,372,584,3.52830815315247
E18,76,5,surat,60,Filler,w0,0,1755555,0,-1.1322009563446,-1.65643537044525,-2.36144924163818,-0.844527721405029,411,500,3.47260546684265
E18,77,5,kabar,61,Filler,w1,1,1756189,0,-0.119498781859875,-0.134399801492691,-0.78861141204834,0.506049454212189,498,519,2.56218004226685
E18,78,5,apa,62,Filler,w2,2,1756823,0,-0.221311166882515,0.134352624416351,-1.35566735267639,1.47354316711426,300,633,2.25583744049072
E18,79,5,yang,63,Filler,w3,3,1757457,0,-0.570737898349762,-0.080054298043251,-1.44512343406677,0.865131080150604,481,614,2.10908579826355
E18,80,5,si,64,Filler,w4,4,1758091,0,1.36129581928253,2.56625270843506,0.329292178153992,3.96344661712646,369,545,4.53588151931763
E18,81,5,suami,65,Filler,w5,5,1758725,0,0.128764942288399,0.961854636669159,-0.506551504135132,2.33354020118713,300,609,3.20875692367554
E18,82,5,sabar,66,Filler,w6,6,1759359,0,-1.04558753967285,-1.97596347332001,-2.15263080596924,-0.809884369373322,441,770,4.15747165679932
E18,83,5,itu,67,Filler,w7,7,1759993,0,-0.344515979290009,-0.494582116603851,-1.76442635059357,1.18965315818787,361,502,2.39557361602783
E18,84,5,ambil,68,Filler,w8,8,1760627,0,0.404528617858887,0.0953446924686432,-0.17981231212616,1.20985567569733,362,668,2.89010429382324
E18,85,5,kemarin?,69,Filler,w9,9,1761261,0,0.160161450505257,0.748848974704742,-0.590172708034515,2.44649124145508,379,795,4.3934063911438
E18,87,6,Wanita,11,Active,NP1_w1,1,1771620,0,1.99378097057343,2.51560282707214,1.22525668144226,3.47237730026245,452,611,4.59030914306641
E18,88,6,itu,12,Active,NP1_w2,2,1772254,0,0.105534568428993,-0.737916469573975,-1.60817873477936,0.553469300270081,494,639,2.87911748886108
E18,89,6,menyela,13,Active,VERB,3,1772888,1,0.145352125167847,-0.925918638706207,-1.09838652610779,0.412782996892929,301,721,3.07205533981323
E18,90,6,terus,14,Active,ADV,4,1773522,1,-0.397480368614197,0.746368885040283,-1.55963611602783,2.6267683506012,492,686,3.28986597061157
E18,91,6,seorang,15,Active,NP2_w1,5,1774156,0,0.196138113737106,-0.104137547314167,-0.516443133354187,1.42488539218903,316,779,3.40138864517212
E18,92,6,pria,16,Active,NP2_w2,6,1774789,1,0.00541984383016825,0.354485332965851,-0.839139938354492,1.25465655326843,407,708,2.57276654243469
E18,93,6,saat,17,Active,PP_w1,7,1775423,0,-1.34351980686188,-0.480004698038101,-2.36217832565308,0.592169046401978,486,800,3.30849599838257
E18,94,6,pidato,18,Active,PP_w2,8,1776057,0,0.859238147735596,0.625286638736725,0.0746645927429199,1.43499052524567,453,768,2.86224341392517
E18,95,7,Polisi,31,AB_Passive,NP1_w1,1,1778443,0,1.04312872886658,0.431830674409866,0.446022629737854,1.51742196083069,499,652,2.74082469940186
E18,96,7,itu,32,AB_Passive,NP1_w2,2,1779077,0,-0.037569809705019,-0.534643411636353,-1.58690190315247,0.635888814926147,449,583,2.41098260879517
E18,97,7,diseret,33,AB_Passive,VERB,3,1779711,1,-0.0457582324743271,0.270619511604309,-1.12239217758179,1.81781435012817,439,695,2.40635776519775
E18,98,7,kemarin,34,AB_Passive,ADV,4,1780344,1,-0.0459736324846745,0.291611850261688,-1.55761814117432,1.36319589614868,477,775,2.41898393630981
E18,99,7,oleh,35,AB_Passive,NP2_w1,5,1780978,0,0.185398995876312,-0.882635653018951,-0.730181455612183,0.170482605695724,470,500,2.87828993797302
E18,100,7,penjahat,36,AB_Passive,NP2_w2,6,1781612,1,1.81357109546661,1.1838310956955,0.640022575855255,2.06406855583191,309,550,3.52949857711792
E18,101,7,karena,37,AB_Passive,PP_w1,7,1782246,0,0.10380644351244,0.091612383723259,-0.618096888065338,1.40660107135773,447,712,2.76678609848022
E18,102,7,perbuatannya,38,AB_Passive,PP_w2,8,1782880,0,1.32054448127747,0.892575263977051,0.696958839893341,2.56258273124695,440,521,3.21617388725281
E18,103,7,Menurut,90,Filler,w0,0,1785482,0,0.240611284971237,-0.0661918073892593,-1.05492794513702,1.77728080749512,456,751,8.21010494232178
E18,104,7,kata,91,Filler,w1,1,1786116,0,0.333201050758362,-0.371945798397064,-0.600795030593872,0.888083219528198,349,700,3.25529003143311
E18,105,7,tetangga,92,Filler,w2,2,1786750,0,-0.410380125045776,0.193063855171204,-1.22664034366608,1.557257771492,411,658,2.29853868484497
E18,106,7,si,93,Filler,w3,3,1787384,0,0.170471683144569,0.21661876142025,-1.04485785961151,1.38558566570282,497,668,3.47161293029785
E18,107,7,pedagang,94,Filler,w4,4,1788018,0,-1.39856135845184,-0.522191822528839,-2.71965312957764,0.24774132668972,370,565,3.58909058570862
E18,108,7,sibuk,95,Filler,w5,5,1788652,0,-0.054547380656004,0.717502415180206,-1.50388288497925,2.24456572532654,337,690,3.22400903701782
E18,109,7,itu,96,Filler,w6,6,1789286,0,-0.917199969291687,-1.30061185359955,-1.69073283672333,-0.00573059590533376,322,564,4.96914911270142
E18,110,7,menjual,97,Filler,w7,7,1789920,0,1.04225480556488,1.62896239757538,-0.0963761955499649,3.29936194419861,306,743,11.4800043106079
E18,111,7,itukah,98,Filler,w8,8,1790554,0,2.04960060119629,1.92038702964783,-0.438009142875671,3.81631422042847,391,579,10.605541229248
E18,112,7,kemarin?,99,Filler,w9,9,1791187,0,-1.70266675949097,-1.73654687404633,-2.8294050693512,-1.04149639606476,444,584,3.76092028617859
E18,113,8,Wanita,21,PB_Passive,NP1_w1,1,1793123,0,1.04645109176636,2.26677322387695,-0.273668676614761,3.55543422698975,415,760,4.62295818328857
E18,114,8,itu,22,PB_Passive,NP1_w2,2,1793756,0,0.551856637001038,-0.537335455417633,-1.19918394088745,1.39915895462036,446,540,3.4569411277771
E18,115,8,dipecat,23,PB_Passive,VERB,3,1794390,1,-1.16767168045044,-0.811969339847565,-2.38783526420593,0.567059218883514,466,640,2.74346041679382
E18,116,8,langsung,24,PB_Passive,ADV,4,1795024,1,1.59992790222168,1.67946720123291,0.748806238174438,3.00531888008118,431,780,3.81910824775696
E18,117,8,oleh,25,PB_Passive,NP2_w1,5,1795658,0,-0.0867335125803947,-1.61651992797852,-0.867643058300018,-0.701719999313354,401,500,5.16512298583984
E18,118,8,pria,26,PB_Passive,NP2_w2,6,1796292,1,-0.4367815554142,-0.817990899085999,-1.18715751171112,0.0731429159641266,396,767,5.25291776657104
E18,119,8,karena,27,PB_Passive,PP_w1,7,1796926,0,0.19953054189682,-1.28522419929504,-0.917390406131744,1.06880867481232,430,511,4.34307718276978
E18,120,8,tindakannya,28,PB_Passive,PP_w2,8,1797560,0,-1.67530620098114,-1.01064801216125,-2.527827501297,0.267392516136169,348,716,3.70931243896484
E18,121,9,Staf,11,Active,NP1_w1,1,1799595,0,-0.140820056200027,0.831837117671967,-1.21618890762329,1.7106146812439,385,555,2.98024868965149
E18,122,9,itu,12,Active,NP1_w2,2,1800229,0,-1.29215788841248,-2.26615715026855,-2.84774208068848,-0.989092588424683,497,716,4.32853221893311
E18,123,9,mengirim,13,Active,VERB,3,1800863,1,-0.0939939543604851,0.0129007240757346,-0.914806067943573,1.44423711299896,399,757,3.21884870529175
E18,124,9,kemarin,14,Active,ADV,4,1801497,1,-0.0165772587060928,0.736471176147461,-0.778291940689087,2.32307553291321,404,631,3.68788313865662
E18,125,9,seorang,15,Active,NP2_w1,5,1802131,0,-0.710259437561035,0.319986343383789,-1.83033561706543,1.46866309642792,399,620,3.56452703475952
E18,126,9,pegawai,16,Active,NP2_w2,6,1802765,1,-0.943134129047394,-0.385484755039215,-2.3291027545929,1.10623216629028,415,781,3.0063488483429
E18,127,9,ke,17,Active,PP_w1,7,1803398,0,0.0497975796461105,-0.0759931951761246,-0.72095513343811,0.759174704551697,493,514,3.82596731185913
E18,128,9,sebuah,18,Active,PP_w2,8,1804032,0,0.536765277385712,1.58918488025665,-0.947483897209167,3.53450226783752,319,628,4.2637243270874
E18,129,9,konferensi,19,Active,PP_w3,9,1804666,0,0.824095070362091,0.706481039524078,-0.518479108810425,1.94542038440704,309,509,2.76189541816711
E18,130,9,Menurut,80,Filler,w0,0,1806751,0,-1.00947737693787,-1.43749487400055,-2.15444087982178,-0.214909046888351,350,518,3.53897619247437
E18,131,9,surat,81,Filler,w1,1,1807385,0,0.00970763619989157,-0.354790985584259,-1.18037569522858,0.237130165100098,433,567,2.7347948551178
E18,132,9,kabar,82,Filler,w2,2,1808019,0,-1.03755009174347,-0.578131079673767,-1.77408170700073,1.32831513881683,354,614,3.32907581329346
E18,133,9,si,83,Filler,w3,3,1808653,0,-2.49065279960632,-1.9592080116272,-3.15351009368896,-0.284505605697632,470,791,5.23015403747559
E18,134,9,suami,84,Filler,w4,4,1809287,0,0.380356580018997,0.797183394432068,-1.1312974691391,1.77046930789948,498,521,3.43680286407471
E18,135,9,sabar,85,Filler,w5,5,1809921,0,0.491003394126892,0.589944124221802,-0.155637249350548,1.80936622619629,405,780,3.52497959136963
E18,136,9,itu,86,Filler,w6,6,1810555,0,0.214322581887245,1.68784058094025,-1.13699412345886,3.00791454315186,479,657,3.99889636039734
E18,137,9,mengambil,87,Filler,w7,7,1811189,0,-0.66569721698761,-1.56628561019897,-2.00742173194885,-0.886580288410187,431,523,2.98860001564026
