participant_id,token_id,trial,word,original_code,condition,word_position,position_num,eprime_onset_ms,is_erp_target,N400_mean_uV,P600_mean_uV,N400_peak_uV,P600_peak_uV,N400_peak_lat_ms,P600_peak_lat_ms,peak_uV
E09,1,1,Pria,21,PB_Passive,NP1_w1,1,3422996,0,-0.0437330454587936,-0.415512800216675,-1.43381261825562,1.09118580818176,317,779,5.33777713775635
E09,2,1,itu,22,PB_Passive,NP1_w2,2,3423630,0,0.63775098323822,1.08501875400543,-0.87695574760437,2.25029253959656,307,710,3.90044617652893
E09,3,1,diwawancara,23,PB_Passive,VERB,3,3424264,1,-0.512308537960052,-0.903559386730194,-1.6439710855484,0.375905394554138,373,683,3.67237615585327
E09,4,1,langsung,24,PB_Passive,ADV,4,3424898,1,-0.573919415473938,-0.753924190998077,-1.6071093082428,1.28016304969788,500,689,3.12750816345215
E09,5,1,oleh,25,PB_Passive,NP2_w1,5,3425532,0,0.975627660751343,0.945038437843323,-0.00962887890636921,2.42154312133789,340,590,4.18381881713867
E09,6,1,wanita,26,PB_Passive,NP2_w2,6,3426166,1,-0.450107455253601,0.1734699010849,-1.14165341854095,1.28073978424072,304,727,2.2990996837616
E09,7,1,di,27,PB_Passive,PP_w1,7,3426800,0,-0.771661877632141,-1.3201402425766,-1.77401530742645,-0.19737420976162,463,567,3.13448262214661
E09,8,1,kantor,28,PB_Passive,PP_w2,8,3427434,0,0.621142685413361,0.334287464618683,-0.871547281742096,1.29205131530762,411,740,2.56668639183044
E09,9,1,Menurut,60,Filler,w0,0,3430820,0,1.00114023685455,0.974026620388031,-0.340407401323318,2.05152678489685,335,560,4.25823926925659
E09,10,1,surat,60,Filler,w0,0,3431454,0,0.00941770896315575,0.174717783927917,-0.741638720035553,0.9685418009758,494,533,4.03084754943848
E09,11,1,kabar,61,Filler,w1,1,3432088,0,0.655821084976196,1.18616008758545,-0.553484916687012,2.47394847869873,461,773,4.67007493972778
E09,12,1,apa,62,Filler,w2,2,3432722,0,0.248239740729332,0.351415067911148,-0.926072001457214,1.24744629859924,340,778,6.42736482620239
E09,13,1,yang,63,Filler,w3,3,3433356,0,1.19674432277679,1.22494721412659,0.356532633304596,2.62801480293274,493,743,6.14042234420776
E09,14,1,si,64,Filler,w4,4,3433989,0,0.512066006660461,0.197530582547188,-0.361104547977448,1.69755506515503,421,530,3.33087587356567
E09,15,1,istri,65,Filler,w5,5,3434623,0,-1.00465035438538,-0.571227014064789,-2.25937533378601,0.277954459190369,486,761,3.07618045806885
E09,16,1,pandai,66,Filler,w6,6,3435257,0,0.501817166805267,0.526668071746826,-0.0510973408818245,1.32376182079315,477,718,2.42826128005981
E09,17,1,itu,67,Filler,w7,7,3435891,0,0.301897197961807,-0.265241354703903,-0.622329354286194,1.01710188388824,382,627,5.22882461547852
E09,18,1,minta,68,Filler,w8,8,3436525,0,-0.162326112389565,0.647414088249207,-1.25308513641357,1.68531119823456,321,598,4.01272296905518
