Subject,Age,Gender,Ita_Word,Eng_Word,Visual,Gustatory,Haptic,Olfactory,Auditory
6,19,F,STUPITO,astonished,0,0,0,0,2
6,19,F,STUPRO,rape,5,0,0,0,0
6,19,F,SUCCESSO,success,1,0,0,0,0
6,19,F,SUDICIUME,grime,4,0,4,4,0
6,19,F,SUGHERO,cork,5,0,2,0,0
6,19,F,SUICIDIO,suicide,5,0,0,0,0
6,19,F,SUORA,nun,5,0,0,0,0
6,19,F,SVESTITO,naked,5,0,3,0,0
6,19,F,T-SHIRT,t-shirt,5,0,5,0,0
6,19,F,TABACCO,tobacco,5,0,4,2,2
6,19,F,TAGLIERE,chopping_board,5,0,1,0,0
6,19,F,TAGLIO,cut,5,0,4,0,0
6,19,F,TALENTO,talent,2,0,0,0,0
6,19,F,TAPPETO,carpet,5,0,4,0,0
6,19,F,TAVOLO,table,5,0,5,0,0
6,19,F,TAXI,taxi,5,0,0,0,0
6,19,F,TEGLIA,baking_pan,5,0,4,0,0
6,19,F,TEMPERINO,pencil_sharpener,5,0,2,0,0
6,19,F,TEMPESTA,storm,4,0,0,0,4
6,19,F,TEMPO,time,0,0,0,0,0
6,19,F,TENDA,curtains,5,0,2,0,0
6,19,F,TENERO,tender,2,0,0,0,0
6,19,F,TENNIS,tennis,0,0,0,0,0
6,19,F,TEORIA,theory,0,0,0,0,0
6,19,F,TERMITE,termite,5,0,5,0,0
6,19,F,TERMOMETRO,thermometer,4,0,0,0,0
6,19,F,TERRA,earth,5,1,5,1,0
6,19,F,TERRAZZO,terrace,5,0,0,0,0
6,19,F,TERRIFICANTE,terrible,4,0,0,0,4
6,19,F,TERRORISTA,terrorist,0,0,0,0,0
6,19,F,TERRORIZZATO,terrified,3,0,0,0,0
6,19,F,TESO,stiff,2,0,0,0,0
6,19,F,TESORO,treasure,5,0,1,0,0
6,19,F,TESSUTO,fabric,3,0,5,0,0
6,19,F,TESTA,head,5,0,0,0,0
6,19,F,TETRO,dreary,4,0,0,0,0
6,19,F,TETTO,roof,5,0,1,0,0
6,19,F,TIGRE,tiger,5,0,0,0,0
6,19,F,TIMIDO,timid,5,0,0,0,3
6,19,F,TOMBA,tomb,5,0,0,0,0
6,19,F,TOPO,mouse,5,0,3,0,0
6,19,F,TORNADO,tornado,5,0,0,0,0
6,19,F,TORRE,tower,5,0,0,0,0
6,19,F,TORTA,cake,5,0,4,0,0
6,19,F,TORTURA,torture,2,0,0,0,0
6,19,F,TOSSICO,toxic,1,0,0,0,0
6,19,F,TRADIRE,betray,0,0,0,0,0
6,19,F,TRADITORE,traitor,0,0,0,0,0
6,19,F,TRAGEDIA,tragedy,4,0,0,0,4
6,19,F,TRAM,tram,5,0,0,0,2
6,19,F,TRAMONTO,sunset,5,0,0,0,0
6,19,F,TRAMPOLINO,skijump,5,0,1,0,3
6,19,F,TRANQUILLO,leisurely,1,0,0,0,0
6,19,F,TRAUMA,trauma,2,0,0,0,0
6,19,F,TRENO,train,5,0,0,0,5
6,19,F,TRIONFANTE,triumphant,4,0,0,0,4
6,19,F,TRIONFO,triumph,1,0,0,0,0
6,19,F,TRISTE,sad,5,0,0,0,5
6,19,F,TROFEO,trophy,5,0,0,0,0
6,19,F,TROMBA,trumpet,5,0,0,0,0
6,19,F,TRONCO,trunk,5,0,2,0,0
6,19,F,TRUFFA,fraud,4,0,0,0,0
6,19,F,TUFFATORE,diver,5,0,0,0,0
6,19,F,TUMORE,tumor,0,0,0,0,0
6,19,F,TURBATO,upset,0,0,0,0,0
6,19,F,UCCELLO,bird,5,0,5,0,0
6,19,F,UFFICIO,office,5,0,0,0,0
6,19,F,ULCERA,ulcer,0,0,0,0,0
6,19,F,ULIVO,olive_tree,5,0,0,2,0
6,19,F,UMANO,humane,5,0,0,0,0
6,19,F,UMILE,humble,2,0,0,0,0
6,19,F,UMILIARE,humiliate,0,0,0,0,0
6,19,F,UNITÀ,unit,1,0,0,0,0
6,19,F,UOMO,man,5,0,0,0,2
6,19,F,UOVO,egg,5,0,5,0,0
6,19,F,URAGANO,hurricane,0,0,0,0,0
6,19,F,URINA,urine,5,0,0,4,0
6,19,F,URLO,scream,0,0,0,0,5
6,19,F,USANZA,custom,0,0,0,0,0
6,19,F,UTENSILE,utensil,5,0,3,0,0
6,19,F,UTILE,useful,0,0,0,0,0
6,19,F,VACANZA,holiday,5,1,0,0,1
6,19,F,VAGINA,vagina,5,5,5,1,0
6,19,F,VAIOLO,smallpox,3,0,0,0,0
6,19,F,VALANGA,avalanche,5,0,0,0,0
6,19,F,VAMPIRO,vampire,5,0,1,0,0
6,19,F,VANDALO,vandal,1,0,0,0,0
6,19,F,VANITÀ,vanity,3,0,0,0,0
6,19,F,VANTAGGIO,advantage,0,0,0,0,0
6,19,F,VASCA,bathtub,5,0,2,0,0
6,19,F,VASO,vase,5,0,0,0,0
6,19,F,VECCHIUME,mildew,5,0,2,0,0
6,19,F,VEICOLO,vehicle,5,0,0,0,0
6,19,F,VELENO,poison,0,0,0,0,0
6,19,F,VELOCE,quick,3,0,0,0,0
6,19,F,VERDE,green,5,0,0,0,0
6,19,F,VERGINE,virgin,0,0,0,0,0
6,19,F,VERGOGNATO,shamed,4,0,0,0,2
6,19,F,VERITÀ,truth,1,0,0,0,0
6,19,F,VESCICA,blister,5,0,0,0,0
6,19,F,VESPA,wasp,5,0,2,0,0
6,19,F,VESTITO,clothing,5,0,5,0,0
6,19,F,VETRO,glass,5,0,0,0,0
6,19,F,VIAGGIARE,travel,5,0,0,0,0
6,19,F,VIAGGIO,voyage,4,0,0,0,0
6,19,F,VIALE,avenue,5,0,0,0,2
6,19,F,VICOLO,alley,5,0,0,0,0
6,19,F,VIGLIACCO,louse,4,0,0,0,1
6,19,F,VIGOROSO,vigorous,5,0,0,0,0
6,19,F,VILLAGGIO,village,5,0,0,0,0
6,19,F,VILLETTA,cottage,5,0,0,0,0
6,19,F,VINCERE,win,1,0,0,0,0
6,19,F,VINCITORE,champion,5,0,0,0,2
6,19,F,VINO,wine,5,5,0,5,0
6,19,F,VIOLENTO,violent,4,0,0,0,2
6,19,F,VIOLINO,violin,5,0,0,0,0
6,19,F,VIRTÙ,virtue,1,0,0,0,0
6,19,F,VISTA,vision,5,0,0,0,0
6,19,F,VITA,life,0,0,0,0,0
6,19,F,VITTIMA,victim,0,0,0,0,0
6,19,F,VITTORIA,victory,5,0,0,0,5
6,19,F,VIVACE,lively,4,0,0,0,2
6,19,F,VIVO,alive,1,0,0,0,0
6,19,F,VOGLIA,desire,2,0,0,0,0
6,19,F,VOMITO,vomit,5,3,1,5,2
6,19,F,VULCANO,volcano,5,0,0,0,1
6,19,F,YACHT,yacht,5,0,0,0,1
6,19,F,ZAFFIRO,sapphire,5,0,0,0,0
6,19,F,ZANZARA,mosquito,5,0,0,0,5
6,19,F,ZUCCHERO,sugar,5,5,0,0,0
7,22,M,ABBAGLIO,dazzle,3,0,0,0,2
7,22,M,ABBANDONATO,derelict,3,0,1,0,2
7,22,M,ABBONDANZA,abundance,4,0,2,0,0
7,22,M,ABBRACCIO,hug,5,0,3,0,0
7,22,M,ABETE,fir,5,0,3,1,0
7,22,M,ABITANTE,inhabitant,4,0,0,1,4
7,22,M,ABITAZIONE,house,5,0,1,1,1
7,22,M,ABITO,dress,5,0,4,0,1
7,22,M,ABITUDINI,habit,4,1,1,1,3
7,22,M,ABORTO,abortion,5,0,0,0,4
7,22,M,ABUSO,abuse,3,0,0,0,3
7,22,M,ACCETTAZIONE,acceptance,4,0,0,0,5
7,22,M,ACCOGLIENTE,cozy,5,0,1,1,4
7,22,M,ACCOMODANTE,easygoing,3,0,0,0,2
7,22,M,ACCORDO,agreement,5,0,5,0,5
7,22,M,ACQUA,water,5,5,5,2,5
7,22,M,ADORABILE,adorable,5,1,2,1,4
7,22,M,ADULTO,adult,5,0,1,1,4
7,22,M,AEREO,plane,5,0,0,0,5
7,22,M,AFFAMATO,hungry,5,0,0,1,4
7,22,M,AFFASCINARE,fascinate,4,0,1,1,3
7,22,M,AFFATICATO,fatigued,4,0,0,2,3
7,22,M,AFFETTO,affection,4,0,1,0,4
7,22,M,AFFLIZIONE,grief,4,0,1,0,3
7,22,M,AFFOGARE,drown,4,0,0,0,4
7,22,M,AGGRESSIONE,assault,4,0,3,0,4
7,22,M,AGGRESSIVO,aggressive,4,0,2,0,4
7,22,M,AGILE,limber,5,0,1,0,2
7,22,M,AGILITÀ,agility,4,0,1,0,2
7,22,M,AGNELLO,lamb,5,3,1,3,1
7,22,M,AGO,needle,5,0,4,0,0
7,22,M,AGONIA,agony,3,0,0,0,5
7,22,M,ALBA,sunrise,5,0,0,0,1
7,22,M,ALBERO,tree,5,0,1,1,0
7,22,M,ALCOLISTA,alcoholic,5,0,1,4,4
7,22,M,ALIENO,alien,4,0,0,0,3
7,22,M,ALLEGRO,merry,4,0,0,0,4
7,22,M,ALLERGIA,allergy,5,0,0,0,5
7,22,M,ALLERTA,alert,4,0,1,0,3
7,22,M,AMATO,loved,5,1,1,1,4
7,22,M,AMBIZIONE,ambition,1,0,0,0,2
7,22,M,AMBULANZA,ambulance,5,0,2,0,5
7,22,M,AMICHEVOLE,friendly,5,0,0,0,5
7,22,M,AMICO,friend,5,0,2,1,5
7,22,M,AMMIRATO,admired,4,0,0,0,3
7,22,M,AMORE,love,5,0,4,2,5
7,22,M,ANGELO,angel,1,0,0,0,1
7,22,M,ANGOLO,corner,5,0,3,0,0
7,22,M,ANGOSCIATO,anguished,5,0,0,0,5
7,22,M,ANIMALE_DOMESTICO,pet,5,0,1,1,4
7,22,M,ANNOIATO,bored,4,0,0,0,4
7,22,M,ANSIOSO,anxious,4,0,0,0,4
7,22,M,APATICO,listless,3,0,0,0,2
7,22,M,APE,bees,5,0,2,1,4
7,22,M,APPENDIABITI,clothes_hanger,5,0,1,0,0
7,22,M,APPETITOSO,luscious,5,5,0,5,0
7,22,M,APPLAUSO,applause,5,0,5,0,5
7,22,M,APPRENDERE,learn,4,0,0,0,5
7,22,M,ARCOBALENO,rainbow,5,0,0,0,0
7,22,M,ARIA,air,2,0,3,0,1
7,22,M,ARMA,weapon,5,0,4,0,4
7,22,M,ARMADIETTO,locker,5,0,4,0,1
7,22,M,ARMADIO,closet,5,0,5,0,2
7,22,M,ARRABBIATO,angry,5,0,1,0,4
7,22,M,ARROGANTE,arrogant,3,0,0,0,5
7,22,M,ARRUGGINITO,rusty,5,0,3,0,0
7,22,M,ARTE,art,5,2,4,1,5
7,22,M,ASCENSORE,elevator,5,0,1,0,1
7,22,M,ASCIUGACAPELLI,hairdryer,5,0,5,1,5
7,22,M,ASILO,nursery,4,0,1,1,2
7,22,M,ASPRO,sour,3,5,1,5,2
7,22,M,ASSASSINO,assassin,4,0,0,0,2
7,22,M,ASSEDIATO,embattled,5,0,1,1,4
7,22,M,ASSICURARE,secure,1,0,1,0,5
7,22,M,ASSO,ace,5,0,0,0,0
7,22,M,ASSURDO,absurd,4,0,0,1,4
7,22,M,ASTIO,venom,1,0,0,0,1
7,22,M,ASTRONAUTA,astronaut,3,0,0,0,2
7,22,M,ATLETICA,athletics,4,0,1,0,3
7,22,M,ATTICO,penthouse,5,0,1,0,1
7,22,M,ATTIVARE,activate,4,0,4,1,4
7,22,M,ATTRAENTE,handsome,5,0,0,1,0
7,22,M,ATTREZZO,tool,5,0,4,0,3
7,22,M,AUDACE,bold,5,0,0,1,5
7,22,M,AURORA,dawn,3,0,0,0,0
7,22,M,AUTOBUS,bus,5,0,2,1,5
7,22,M,AUTOMOBILE,car,5,0,5,4,5
7,22,M,AUTOSTRADA,highway,5,0,0,0,4
7,22,M,AUTUNNO,autumn,5,0,0,1,2
7,22,M,AVIDITÀ,greed,4,0,1,0,4
7,22,M,AVVENTURA,adventure,4,0,1,0,4
7,22,M,AVVERSIONE,hatred,4,0,1,0,3
7,22,M,AVVERSITÀ,hardship,4,0,2,0,4
7,22,M,BACIO,kiss,5,0,5,0,3
7,22,M,BACO,maggot,5,0,0,0,0
7,22,M,BAGNO,bathroom,4,0,1,2,1
7,22,M,BALCONE,balcony,5,0,0,0,0
7,22,M,BALLERINO,dancer,5,0,1,0,1
7,22,M,BAMBINO,child,5,0,1,1,4
7,22,M,BAMBOLA,doll,5,0,4,0,4
7,22,M,BANCAROTTA,bankrupt,1,0,0,0,3
7,22,M,BANDIERA,flag,5,0,1,0,0
7,22,M,BAR,bar,5,0,1,4,3
7,22,M,BARA,coffin,5,0,1,0,1
7,22,M,BARCA,sailboat,5,0,1,1,2
7,22,M,BARILE,barrel,5,0,3,0,0
7,22,M,BASTARDO,bastard,4,0,0,0,4
7,22,M,BASTONE,cane,5,0,5,1,3
7,22,M,BEATITUDINE,bliss,5,2,3,3,5
7,22,M,BEBÈ,baby,5,0,1,0,5
7,22,M,BELLEZZA,beauty,5,0,1,0,3
7,22,M,BELLO,beautiful,5,0,1,1,5
7,22,M,BENDA,bandage,4,0,1,0,0
7,22,M,BENEDIRE,bless,3,0,2,0,5
7,22,M,BESTEMMIA,blasphemy,2,0,0,0,5
7,22,M,BESTIA,beast,5,1,1,1,4
7,22,M,BIANCO,white,5,0,0,0,0
7,22,M,BIBITA,beverage,5,5,5,4,4
7,22,M,BICCHIERE,glass,5,0,5,1,4
7,22,M,BICICLETTA,bicycle,5,0,5,0,2
7,22,M,BIONDO,blond,5,0,0,0,0
7,22,M,BLATTA,cockroach,3,0,0,0,0
7,22,M,BLU,blue,5,0,0,0,0
7,22,M,BOCCA,mouth,4,0,1,0,3
7,22,M,BOLLENTE,scalding,4,1,5,1,1
7,22,M,BOLLITORE,kettle,5,0,1,1,4
7,22,M,BOMBA,bomb,5,0,1,1,5
7,22,M,BORDO,board,5,0,4,0,0
7,22,M,BOTTIGLIA,bottle,5,1,3,1,2
7,22,M,BOUQUET,bouquet,5,0,2,1,0
7,22,M,BRACCIO,arm,5,0,5,0,0
7,22,M,BREVETTO,patent,3,0,0,0,2
7,22,M,BREZZA,breeze,0,0,3,0,1
7,22,M,BRUCIATURA,burn,5,1,2,5,2
7,22,M,BRUTALE,brutal,4,0,1,1,4
7,22,M,BRUTTO,ugly,5,0,0,0,0
7,22,M,BUGIA,lie,3,0,0,0,5
7,22,M,BUIO,dark,5,0,0,0,0
7,22,M,BUONO,good,4,5,1,5,3
7,22,M,BURRO,butter,5,5,5,5,0
7,22,M,CACTUS,cactus,5,0,2,1,0
7,22,M,CADAVERE,corpse,5,0,3,5,1
7,22,M,CADUTA,fall,5,0,0,0,5
7,22,M,CALCIARE,kick,3,0,1,0,0
7,22,M,CALORE,warmth,4,2,5,1,1
7,22,M,CALZA,sock,5,0,3,0,0
7,22,M,CAMERA,bedroom,5,0,0,0,3
7,22,M,CAMICIA,shirt,5,0,4,0,0
7,22,M,CAMION,truck,5,0,1,2,4
7,22,M,CAMPIONE,champ,4,0,2,0,4
7,22,M,CAMPO,field,5,0,4,3,1
7,22,M,CANCRENA,gangrene,4,0,1,0,0
7,22,M,CANCRO,cancer,2,0,0,0,3
7,22,M,CANDELABRO,candelabrum,5,0,4,0,0
7,22,M,CANE,dog,5,0,4,2,5
7,22,M,CANNONE,cannon,5,0,3,5,4
7,22,M,CANOTTIERA,vest,5,0,4,0,0
7,22,M,CANTINA,cellar,4,0,0,1,1
7,22,M,CANZONE,song,1,0,0,0,5
7,22,M,CAOS,chaos,5,0,1,0,4
7,22,M,CAPACE,capable,4,0,1,0,3
7,22,M,CAPEZZOLO,nipple,5,0,2,0,0
7,22,M,CAPPELLO,hat,4,0,1,0,0
7,22,M,CAPPIO,noose,4,0,3,0,0
7,22,M,CAPPOTTO,coat,5,0,5,0,0
7,22,M,CAPRO_ESPIATORIO,scapegoat,5,0,1,0,3
7,22,M,CARABINA,rifle,5,0,4,1,5
7,22,M,CARAFFA,jug,5,0,3,0,1
7,22,M,CARAMELLA,candy,5,5,3,5,0
7,22,M,CARCASSA,carcass,5,0,1,3,1
7,22,M,CARCERE,jail,5,0,0,0,3
7,22,M,CAREZZA,caress,5,0,5,0,0
7,22,M,CARINO,cute,5,0,1,1,1
7,22,M,CARRO,wagon,5,0,5,0,5
7,22,M,CARROZZA,carriage,5,0,1,0,3
7,22,M,CARTA,paper,5,1,5,2,4
7,22,M,CASA,home,5,0,1,1,3
7,22,M,CASCATA,waterfall,5,0,0,0,5
7,22,M,CASINÒ,casino,4,0,2,0,4
7,22,M,CASSETTIERA,chest_of_drawers,5,0,4,0,4
7,22,M,CATAPECCHIA,slum,5,0,1,1,1
7,22,M,CATTIVO,evil,5,4,3,4,5
7,22,M,CAUSA,lawsuit,4,0,1,0,4
7,22,M,CAVALLO,horse,5,2,2,2,4
7,22,M,CAVIGLIA,ankle,5,0,3,0,0
7,22,M,CELLULA,cell,3,3,3,3,3
7,22,M,CENA,dinner,4,5,2,5,2
7,22,M,CENTROTAVOLA,centerpiece,5,0,1,0,0
7,22,M,CERCHIO,circle,5,0,3,0,0
7,22,M,CERVELLO,brain,5,5,5,5,5
7,22,M,CESTO,basket,4,0,1,0,0
7,22,M,CHARME,charm,4,0,1,2,3
7,22,M,CHEROSENE,kerosene,3,1,2,5,0
7,22,M,CHIAVE,key,5,0,1,0,1
7,22,M,CHIESA,church,5,0,1,1,4
7,22,M,CHIRURGIA,surgery,2,0,1,0,1
7,22,M,CIBO,food,5,5,3,5,3
7,22,M,CICATRICE,scar,5,0,5,0,1
7,22,M,CICLAMINO,cyclamen,3,0,1,1,0
7,22,M,CICLONE,cyclone,4,0,0,0,3
7,22,M,CIECO,blind,4,0,0,0,2
7,22,M,CIELO,heaven,5,0,0,0,0
7,22,M,CILIEGIO,cherry_tree,5,0,2,3,0
7,22,M,CIMITERO,cemetery,5,0,2,0,1
7,22,M,CIOCCOLATO,chocolate,5,5,2,5,0
7,22,M,CIRCO,circus,5,0,1,1,4
7,22,M,CITTÀ,city,5,0,2,3,4
7,22,M,COCCOLARE,cuddle,4,0,5,0,3
7,22,M,CODARDO,coward,5,0,0,0,5
7,22,M,COLLERA,anger,5,0,3,0,5
7,22,M,COLLISIONE,crash,5,0,4,0,5
7,22,M,COLLO,neck,5,1,4,1,3
7,22,M,COLOMBO,dove,5,0,0,0,2
7,22,M,COLONNA,column,5,0,4,0,0
7,22,M,COLORE,color,5,0,0,0,1
7,22,M,COLPA,fault,4,0,0,0,4
7,22,M,COLPEVOLE,guilty,4,0,0,0,4
7,22,M,COLPIRE,hit,4,0,4,0,4
7,22,M,COLTELLO,knife,5,0,2,0,0
7,22,M,COMFORT,comfort,2,0,5,0,0
7,22,M,COMMEDIA,comedy,5,0,0,0,5
7,22,M,COMMISSIONE,errand,4,0,0,0,4
7,22,M,COMODINO,bedside_table,5,0,4,0,1
7,22,M,COMPLEANNO,birthday,5,2,1,0,5
7,22,M,COMPUTER,computer,5,0,5,0,3
7,22,M,COMÒ,dresser,5,0,5,0,0
7,22,M,CONCENTRARSI,concentrate,5,0,0,0,4
7,22,M,CONFUSO,confused,4,0,0,0,4
7,22,M,CONIGLIETTO,bunny,5,4,2,4,3
7,22,M,CONIGLIO,rabbit,5,4,2,4,3
7,22,M,CONOSCENZA,knowledge,5,0,2,1,5
7,22,M,CONSOLATO,consoled,3,0,1,0,2
7,22,M,CONTANTE,cash,5,0,5,0,2
7,22,M,CONTENUTO,contents,2,0,2,0,3
7,22,M,CONTESTO,context,3,0,1,0,2
7,22,M,COPPIA,couple,4,0,3,0,4
7,22,M,CORAGGIOSO,brave,5,0,0,0,4
7,22,M,CORDA,cord,5,0,4,0,2
7,22,M,CORNICE,frame,5,0,0,0,0
7,22,M,CORONA,crown,4,0,2,0,0
7,22,M,CORPO,body,5,0,4,2,1
7,22,M,CORRIDOIO,corridor,5,0,1,0,1
7,22,M,CORRIDORE,runner,5,0,1,0,5
7,22,M,CORROTTO,corrupt,4,0,0,0,2
7,22,M,CORTESE,kind,4,0,0,0,5
7,22,M,COSTA,coast,5,0,1,1,1
7,22,M,CRANIO,skull,5,0,2,0,3
7,22,M,CREDENZA,cupboard,3,0,1,1,3
7,22,M,CREPUSCOLO,twilight,5,0,0,0,0
7,22,M,CRIMINALE,criminal,5,0,1,1,4
7,22,M,CRIMINE,crime,5,0,1,0,4
7,22,M,CRISI,crisis,4,0,0,0,4
7,22,M,CROCIFIGGERE,crucify,5,0,0,0,3
7,22,M,CRUDELE,cruel,4,0,1,0,4
7,22,M,CUCCHIAIO,spoon,5,0,3,0,3
7,22,M,CUCCIOLO,puppy,5,0,1,1,5
7,22,M,CUCINA,cuisine,5,3,2,5,1
7,22,M,CUCINARE,cook,5,2,3,5,3
7,22,M,CUORE,heart,5,1,3,1,4
7,22,M,CURIOSO,curious,4,0,1,0,3
7,22,M,CUSCINO,pillow,5,0,5,0,1
7,22,M,DANNEGGIARE,impair,5,0,4,0,4
7,22,M,DANNO,damage,5,0,3,0,4
7,22,M,DEBITO,debt,1,0,0,0,1
7,22,M,DEBOLE,feeble,3,1,4,1,2
7,22,M,DECOMPORSI,decompose,4,0,0,3,0
7,22,M,DECORARE,decorate,5,0,3,0,1
7,22,M,DEFORME,deformed,5,0,5,0,0
7,22,M,DELIZIA,delight,4,5,1,4,3
7,22,M,DELUDERE,disappoint,4,0,0,0,5
7,22,M,DEMONIO,demon,1,0,0,0,4
7,22,M,DENARO,money,5,0,1,0,4
7,22,M,DENTISTA,dentist,5,0,1,1,3
7,22,M,DEPRESSIONE,depression,4,0,0,0,4
7,22,M,DEPRESSO,depressed,5,0,1,0,5
7,22,M,DERIDERE,tease,3,0,0,0,4
7,22,M,DESIDERIO,wish,3,0,0,0,3
7,22,M,DETESTARE,detest,4,0,1,0,4
7,22,M,DETTAGLIO,detail,4,0,1,0,4
7,22,M,DEVOTO,devoted,2,0,0,0,3
7,22,M,DIAMANTE,diamond,5,0,2,0,0
7,22,M,DIAVOLO,devil,0,0,0,0,1
7,22,M,DIGNITOSO,dignified,2,0,0,0,2
7,22,M,DIO,god,1,0,0,0,1
7,22,M,DIPENDENTE,addicted,4,0,0,0,4
7,22,M,DIPLOMA,diploma,4,0,2,0,3
7,22,M,DISASTRO,disaster,5,0,1,1,4
7,22,M,DISCARICA,dump,5,0,2,5,3
7,22,M,DISDEGNO,scorn,1,0,0,0,2
7,22,M,DISERTORE,deserter,2,0,0,0,1
7,22,M,DISGUSTATO,disgusted,4,2,1,3,3
7,22,M,DISINCANTATO,blase,3,0,0,0,3
7,22,M,DISINVOLTO,nonchalant,4,0,0,0,3
7,22,M,DISORDINATO,messy,5,0,2,0,1
7,22,M,DISPERATO,despairing,4,0,0,0,4
7,22,M,DISPETTO,mischief,4,1,2,1,4
7,22,M,DISPIACIUTO,displeased,4,0,0,0,4
7,22,M,DISPREZZARE,despise,3,0,1,0,3
7,22,M,DISPREZZO,contempt,4,0,0,0,4
7,22,M,DISTACCATO,detached,3,0,1,0,3
7,22,M,DISTANTE,aloof,4,0,0,1,4
7,22,M,DISTRUGGERE,destroy,4,0,3,0,4
7,22,M,DISTRUZIONE,destruction,4,0,3,0,4
7,22,M,DISTURBARE,disturb,4,0,2,0,4
7,22,M,DITO,finger,5,0,5,1,2
7,22,M,DIVANO,sofa,5,0,5,0,0
7,22,M,DIVERTIMENTO,fun,4,0,0,0,2
7,22,M,DIVORZIO,divorce,2,0,1,0,2
7,22,M,DOLLARO,dollar,3,0,1,0,1
7,22,M,DOLORE,ache,4,0,1,0,4
7,22,M,DOMINANTE,controlling,4,0,2,0,3
7,22,M,DONNA,woman,5,0,4,1,5
7,22,M,DONO,present,4,0,2,0,3
7,22,M,DORMIRE,sleep,5,0,0,1,3
7,22,M,DOTTORE,doctor,4,0,0,0,4
7,22,M,DROGATO,addict,5,0,3,2,4
7,22,M,DURO,hard,4,0,5,0,2
7,22,M,ECCELLENZA,excellence,3,1,0,1,2
7,22,M,ECCEZIONALE,outstanding,5,0,0,0,5
7,22,M,ECCITATO,aroused,4,0,2,0,4
7,22,M,ECCITAZIONE,excitement,4,0,1,0,4
7,22,M,EDIFICIO,building,5,0,1,0,2
7,22,M,EGOISTA,selfish,4,0,0,0,4
7,22,M,ELEFANTE,elephant,5,0,0,0,3
7,22,M,ELEGANTE,elegant,5,0,3,1,4
7,22,M,ELEMENTO,item,4,0,2,1,2
7,22,M,ELETTRODOMESTICO,appliance,5,0,2,0,4
7,22,M,ELICOTTERO,helicopter,4,0,1,0,4
7,22,M,EMICRANIA,headache,2,0,1,0,1
7,22,M,ENTUSIASMARE,thrill,4,1,3,1,3
7,22,M,ENTUSIASMO,zest,5,0,1,0,5
7,22,M,ERBA,grass,5,5,5,5,5
7,22,M,EROINA,heroin,1,0,0,0,3
7,22,M,EROTICO,erotic,5,0,5,1,4
7,22,M,ERRORE,mistake,4,0,1,0,5
7,22,M,ESECUZIONE,execution,5,0,1,0,4
7,22,M,ESERCITO,army,5,0,0,0,4
7,22,M,ESERCIZIO,exercise,4,0,1,0,3
7,22,M,ESTASI,ecstasy,3,0,0,0,2
7,22,M,ESTERNO,outdoors,5,0,0,0,5
7,22,M,ESULTANTE,elated,5,0,1,0,5
7,22,M,EVENTO,event,4,1,1,1,3
7,22,M,EVIDENTE,plain,5,0,0,0,1
7,22,M,EVIDENZIATORE,marker,5,0,3,0,0
7,22,M,FACCIA,face,5,0,1,0,0
7,22,M,FACILE,easy,4,0,4,0,4
7,22,M,FALCO,hawk,5,0,1,0,2
7,22,M,FALLIMENTO,failure,4,1,1,1,4
7,22,M,FALSO,false,5,0,2,0,5
7,22,M,FAMA,fame,4,0,0,0,4
7,22,M,FAMELICO,starving,4,0,2,1,3
7,22,M,FAMIGLIA,family,5,0,3,2,5
7,22,M,FAMOSO,famous,5,0,0,0,5
7,22,M,FANALE,headlight,5,0,0,0,0
7,22,M,FANGHIGLIA,slush,5,0,4,1,3
7,22,M,FANGOSO,muddy,5,0,5,0,1
7,22,M,FANTASIA,fantasy,0,0,0,0,0
7,22,M,FARFALLA,butterfly,5,0,0,0,0
7,22,M,FARO,lighthouse,5,0,0,0,0
7,22,M,FASCINO,glamour,4,0,0,0,3
7,22,M,FASE,phase,2,0,0,0,0
7,22,M,FASTIDIO,nuisance,4,0,5,4,5
7,22,M,FATTORIA,farm,5,0,2,5,4
7,22,M,FAVORE,favor,2,0,0,0,3
7,22,M,FAZZOLETTO,kerchief,4,0,3,0,1
7,22,M,FEBBRE,fever,4,0,4,0,1
7,22,M,FECCIA,scum,4,1,1,2,1
7,22,M,FELICE,happy,4,0,2,0,4
7,22,M,FELPA,sweatshirt,5,0,4,0,0
7,22,M,FEMMINUCCIA,sissy,4,0,1,0,4
7,22,M,FERIE,vacation,4,0,1,1,4
7,22,M,FERITA,injury,4,0,1,0,4
7,22,M,FERITE,wounds,5,1,4,1,4
7,22,M,FERITO,hurt,4,0,1,0,3
7,22,M,FERRO,iron,3,0,2,0,1
7,22,M,FESTA,party,5,1,4,2,5
7,22,M,FESTIVO,festive,4,0,0,0,2
7,22,M,FETIDO,foul,2,1,1,5,0
7,22,M,FETORE,stench,3,2,1,5,1
7,22,M,FICCANASO,busybody,3,0,0,0,3
7,22,M,FIDANZATO,sweetheart,4,0,0,0,2
7,22,M,FIDUCIA,trust,3,0,1,0,3
7,22,M,FIDUCIOSO,confident,4,0,0,0,4
7,22,M,FIENO,hay,4,1,2,3,0
7,22,M,FILM,movie,5,0,0,0,5
7,22,M,FINESTRA,window,5,0,3,0,2
7,22,M,FIORE,flower,5,1,5,5,0
7,22,M,FIORIRE,blossom,5,0,4,5,0
7,22,M,FIRMAMENTO,sky,4,0,0,0,2
7,22,M,FISCHIO,whistle,1,0,0,0,5
7,22,M,FIUME,river,5,0,1,1,4
7,22,M,FLIRTARE,flirt,4,0,1,0,4
7,22,M,FOGLIO,sheet,5,0,5,0,2
