"experiment","task","participant_id","age","gender","trial_id","trial_order","stimulus","sentence","context","response","rating_scale"
"exp4_familiarity","familiarity rating","P10",33,"Male",1,0,"acid_test",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P36",32,"Male",2,0,"acid_test",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P19",50,"Female",3,0,"acid_test",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P7",40,"Female",4,0,"acid_test",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P4",30,"Male",5,0,"acid_test",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P31",28,"Female",6,0,"acid_test",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P50",37,"Female",7,0,"acid_test",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P54",31,"Female",8,0,"acid_test",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P21",30,"Male",9,0,"acid_test",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P32",33,"Male",10,0,"acid_test",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P53",26,"Male",11,0,"acid_test",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P37",31,"Female",12,0,"acid_test",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P2",29,"Male",13,0,"acid_test",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P1",57,"Female",14,0,"acid_test",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P29",23,"Male",15,0,"acid_test",,0,1,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P39",43,"Female",16,0,"acid_test",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P13",32,"Male",17,0,"acid_test",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P48",46,"Male",18,0,"acid_test",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P51",35,"Female",19,0,"acid_test",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P9",59,"Female",20,0,"acid_test",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P24",38,"Male",21,0,"acid_test",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P16",26,"Male",22,0,"acid_test",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P17",48,"Male",23,0,"acid_test",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P33",29,"Female",24,0,"acid_test",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P43",26,"Male",25,0,"acid_test",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P8",42,"Female",26,0,"acid_test",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P27",53,"Male",27,0,"acid_test",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P52",30,"Male",28,0,"acid_test",,0,1,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P33",29,"Female",29,1,"almond_eyes",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P13",32,"Male",30,1,"almond_eyes",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P43",26,"Male",31,1,"almond_eyes",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P32",33,"Male",32,1,"almond_eyes",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P29",23,"Male",33,1,"almond_eyes",,0,1,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P24",38,"Male",34,1,"almond_eyes",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P19",50,"Female",35,1,"almond_eyes",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P16",26,"Male",36,1,"almond_eyes",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P48",46,"Male",37,1,"almond_eyes",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P27",53,"Male",38,1,"almond_eyes",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P7",40,"Female",39,1,"almond_eyes",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P17",48,"Male",40,1,"almond_eyes",,0,1,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P31",28,"Female",41,1,"almond_eyes",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P2",29,"Male",42,1,"almond_eyes",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P9",59,"Female",43,1,"almond_eyes",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P36",32,"Male",44,1,"almond_eyes",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P53",26,"Male",45,1,"almond_eyes",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P1",57,"Female",46,1,"almond_eyes",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P50",37,"Female",47,1,"almond_eyes",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P39",43,"Female",48,1,"almond_eyes",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P21",30,"Male",49,1,"almond_eyes",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P51",35,"Female",50,1,"almond_eyes",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P52",30,"Male",51,1,"almond_eyes",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P4",30,"Male",52,1,"almond_eyes",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P37",31,"Female",53,1,"almond_eyes",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P54",31,"Female",54,1,"almond_eyes",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P10",33,"Male",55,1,"almond_eyes",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P8",42,"Female",56,1,"almond_eyes",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P49",31,"Male",57,0,"angry_sea",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P44",24,"Male",58,0,"angry_sea",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P41",33,"Male",59,0,"angry_sea",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P15",33,"Male",60,0,"angry_sea",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P26",30,"Male",61,0,"angry_sea",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P28",38,"Male",62,0,"angry_sea",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P42",34,"Female",63,0,"angry_sea",,0,1,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P20",35,"Male",64,0,"angry_sea",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P34",35,"Male",65,0,"angry_sea",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P14",29,"Male",66,0,"angry_sea",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P25",30,"Female",67,0,"angry_sea",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P5",51,"Female",68,0,"angry_sea",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P45",29,"Male",69,0,"angry_sea",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P30",55,"Male",70,0,"angry_sea",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P38",27,"Male",71,0,"angry_sea",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P12",57,"Female",72,0,"angry_sea",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P35",48,"Male",73,0,"angry_sea",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P3",27,"Female",74,0,"angry_sea",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P11",25,"Female",75,0,"angry_sea",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P40",34,"Male",76,0,"angry_sea",,0,1,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P6",35,"Male",77,0,"angry_sea",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P46",35,"Male",78,0,"angry_sea",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P47",41,"Male",79,0,"angry_sea",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P22",32,"Male",80,0,"angry_sea",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P23",32,"Male",81,0,"angry_sea",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P18",51,"Male",82,0,"angry_sea",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P37",31,"Female",83,2,"arm_candy",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P31",28,"Female",84,2,"arm_candy",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P51",35,"Female",85,2,"arm_candy",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P21",30,"Male",86,2,"arm_candy",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P10",33,"Male",87,2,"arm_candy",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P4",30,"Male",88,2,"arm_candy",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P24",38,"Male",89,2,"arm_candy",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P36",32,"Male",90,2,"arm_candy",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P13",32,"Male",91,2,"arm_candy",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P50",37,"Female",92,2,"arm_candy",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P8",42,"Female",93,2,"arm_candy",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P27",53,"Male",94,2,"arm_candy",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P33",29,"Female",95,2,"arm_candy",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P32",33,"Male",96,2,"arm_candy",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P17",48,"Male",97,2,"arm_candy",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P1",57,"Female",98,2,"arm_candy",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P52",30,"Male",99,2,"arm_candy",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P2",29,"Male",100,2,"arm_candy",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P9",59,"Female",101,2,"arm_candy",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P7",40,"Female",102,2,"arm_candy",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P43",26,"Male",103,2,"arm_candy",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P19",50,"Female",104,2,"arm_candy",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P54",31,"Female",105,2,"arm_candy",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P48",46,"Male",106,2,"arm_candy",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P53",26,"Male",107,2,"arm_candy",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P16",26,"Male",108,2,"arm_candy",,0,1,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P29",23,"Male",109,2,"arm_candy",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P39",43,"Female",110,2,"arm_candy",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P44",24,"Male",111,1,"baby_blues",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P26",30,"Male",112,1,"baby_blues",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P46",35,"Male",113,1,"baby_blues",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P38",27,"Male",114,1,"baby_blues",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P49",31,"Male",115,1,"baby_blues",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P5",51,"Female",116,1,"baby_blues",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P34",35,"Male",117,1,"baby_blues",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P15",33,"Male",118,1,"baby_blues",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P25",30,"Female",119,1,"baby_blues",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P12",57,"Female",120,1,"baby_blues",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P40",34,"Male",121,1,"baby_blues",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P18",51,"Male",122,1,"baby_blues",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P14",29,"Male",123,1,"baby_blues",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P23",32,"Male",124,1,"baby_blues",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P6",35,"Male",125,1,"baby_blues",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P47",41,"Male",126,1,"baby_blues",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P41",33,"Male",127,1,"baby_blues",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P11",25,"Female",128,1,"baby_blues",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P28",38,"Male",129,1,"baby_blues",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P35",48,"Male",130,1,"baby_blues",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P30",55,"Male",131,1,"baby_blues",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P22",32,"Male",132,1,"baby_blues",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P20",35,"Male",133,1,"baby_blues",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P45",29,"Male",134,1,"baby_blues",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P42",34,"Female",135,1,"baby_blues",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P3",27,"Female",136,1,"baby_blues",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P9",59,"Female",137,3,"baby_fever",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P53",26,"Male",138,3,"baby_fever",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P16",26,"Male",139,3,"baby_fever",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P31",28,"Female",140,3,"baby_fever",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P7",40,"Female",141,3,"baby_fever",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P39",43,"Female",142,3,"baby_fever",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P32",33,"Male",143,3,"baby_fever",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P17",48,"Male",144,3,"baby_fever",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P19",50,"Female",145,3,"baby_fever",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P51",35,"Female",146,3,"baby_fever",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P24",38,"Male",147,3,"baby_fever",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P10",33,"Male",148,3,"baby_fever",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P2",29,"Male",149,3,"baby_fever",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P1",57,"Female",150,3,"baby_fever",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P48",46,"Male",151,3,"baby_fever",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P13",32,"Male",152,3,"baby_fever",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P8",42,"Female",153,3,"baby_fever",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P50",37,"Female",154,3,"baby_fever",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P52",30,"Male",155,3,"baby_fever",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P43",26,"Male",156,3,"baby_fever",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P27",53,"Male",157,3,"baby_fever",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P21",30,"Male",158,3,"baby_fever",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P36",32,"Male",159,3,"baby_fever",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P54",31,"Female",160,3,"baby_fever",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P37",31,"Female",161,3,"baby_fever",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P4",30,"Male",162,3,"baby_fever",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P29",23,"Male",163,3,"baby_fever",,0,1,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P33",29,"Female",164,3,"baby_fever",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P28",38,"Male",165,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P44",24,"Male",166,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P38",27,"Male",167,2,"baby_shower",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P30",55,"Male",168,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P25",30,"Female",169,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P41",33,"Male",170,2,"baby_shower",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P12",57,"Female",171,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P6",35,"Male",172,2,"baby_shower",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P26",30,"Male",173,2,"baby_shower",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P42",34,"Female",174,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P49",31,"Male",175,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P14",29,"Male",176,2,"baby_shower",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P40",34,"Male",177,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P5",51,"Female",178,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P18",51,"Male",179,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P15",33,"Male",180,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P34",35,"Male",181,2,"baby_shower",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P46",35,"Male",182,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P35",48,"Male",183,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P45",29,"Male",184,2,"baby_shower",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P23",32,"Male",185,2,"baby_shower",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P3",27,"Female",186,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P20",35,"Male",187,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P22",32,"Male",188,2,"baby_shower",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P11",25,"Female",189,2,"baby_shower",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P47",41,"Male",190,2,"baby_shower",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P8",42,"Female",191,4,"baby_steps",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P7",40,"Female",192,4,"baby_steps",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P39",43,"Female",193,4,"baby_steps",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P54",31,"Female",194,4,"baby_steps",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P37",31,"Female",195,4,"baby_steps",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P9",59,"Female",196,4,"baby_steps",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P13",32,"Male",197,4,"baby_steps",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P51",35,"Female",198,4,"baby_steps",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P19",50,"Female",199,4,"baby_steps",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P50",37,"Female",200,4,"baby_steps",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P4",30,"Male",201,4,"baby_steps",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P43",26,"Male",202,4,"baby_steps",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P1",57,"Female",203,4,"baby_steps",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P31",28,"Female",204,4,"baby_steps",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P10",33,"Male",205,4,"baby_steps",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P16",26,"Male",206,4,"baby_steps",,0,1,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P36",32,"Male",207,4,"baby_steps",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P32",33,"Male",208,4,"baby_steps",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P48",46,"Male",209,4,"baby_steps",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P53",26,"Male",210,4,"baby_steps",,0,2,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P27",53,"Male",211,4,"baby_steps",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P52",30,"Male",212,4,"baby_steps",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P2",29,"Male",213,4,"baby_steps",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P21",30,"Male",214,4,"baby_steps",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P33",29,"Female",215,4,"baby_steps",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P24",38,"Male",216,4,"baby_steps",,0,3,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P17",48,"Male",217,4,"baby_steps",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P29",23,"Male",218,4,"baby_steps",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P33",29,"Female",219,5,"bad_apple",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P31",28,"Female",220,5,"bad_apple",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P54",31,"Female",221,5,"bad_apple",,0,7,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P53",26,"Male",222,5,"bad_apple",,0,5,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P21",30,"Male",223,5,"bad_apple",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P10",33,"Male",224,5,"bad_apple",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P39",43,"Female",225,5,"bad_apple",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P43",26,"Male",226,5,"bad_apple",,0,4,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P8",42,"Female",227,5,"bad_apple",,0,6,"1 = not familiar; 7 = very familiar"
"exp4_familiarity","familiarity rating","P51",35,"Female",228,5,"bad_apple",,0,7,"1 = not familiar; 7 = very familiar"
