Number of participant;Participant ID;Age (in years);Gender (F/M);Education (Secondary/Tertiary);Handedness (R/L);Countries of residence excluding Greece;Years spent in countries of residence (excluding Greece); minimum time abroad: 4 years);Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms,,,
11;e1804e04a76809d94328e5b5fb9dadeb;37;Female;Tertiary;R;Sweden, Italy;16;Wrong;1899;Wrong;3921;Wrong;5367;Wrong;3350;Wrong;2859;Wrong;3093;Wrong;3120;Wrong;4422;Wrong;2249;Wrong;3560;Correct;2670;Correct;2667;Correct;3963;Correct;1919;Correct;2911;Wrong;4328;Wrong;4456;Wrong;2342;Wrong;4827;Wrong;3890;Wrong;4303;Wrong;5572;Wrong;2667;Wrong;5296;Wrong;3120;Wrong;4586;Wrong;2590;Wrong;2688;Wrong;5661;Wrong;2440,,
12;bca30bc990338a6ab4b046731ee77a1d;31;Female;Tertiary;R;Sweden;4;Wrong;3373;Wrong;4556;Wrong;8924;Correct;2886;Wrong;2796;Wrong;6598;Wrong;11486;Wrong;3948;Wrong;10227;Wrong;10775;Correct;5264;Correct;2955;Correct;8129;Correct;7034;Neither;5017;Wrong;3110;Correct;6166;Wrong;4476;Wrong;5492;Wrong;4263;Wrong;3065;Wrong;7192;Wrong;5644;Wrong;2954;Wrong;5121;Wrong;6679;Wrong;10706;Wrong;11940;Wrong;5627;Wrong;14055,,,
13;648b9fd61d9677d6473f4b75cbfec68b;21;Female;Tertiary;R;Sweden;4;Correct;3016;Neither;2471;Wrong;1536;Wrong;2504;Neither;2172;Neither;3826;Neither;2915;Wrong;3169;Wrong;4265;Wrong;6380;Correct;2438;Correct;6442;Correct;3418;Correct;3202;Correct;1791;Wrong;2967;Correct;6249;Wrong;8964;Wrong;2174;Correct;2664;Wrong;5063;Wrong;3174;Wrong;2219;Wrong;1481;Wrong;2654;Wrong;3380;Correct;5874;Wrong;2139;Wrong;3637;Wrong;3940,,,
14;b790d5eb00fa688153c8a2747111b8c2;36;Female;Tertiary;R;Sweden;6;Wrong;2306;Wrong;2121;Neither;5183;Wrong;5346;Wrong;8189;Wrong;2325;Wrong;3170;Wrong;5070;Neither;5770;Wrong;1668;Neither;6358;Correct;5855;Correct;3427;Correct;2197;Correct;9870;Wrong;7610;Correct;6235;Wrong;5380;Wrong;4240;Wrong;7527;Wrong;4263;Wrong;6109;Correct;7201;Wrong;6266;Wrong;9958;Wrong;4479;Wrong;5247;Wrong;3565;Wrong;2719;Wrong;4465,,,
15;9e5cf420fdc89ec3cfb3c5d75cf9f402;61;Male;Tertiary;R;Sweden;42;Correct;4407;Correct;2032;Correct;4788;Correct;2669;Correct;2899;Neither;3100;Neither;3571;Correct;1620;Correct;2366;Correct;2690;Correct;1957;Correct;4950;Correct;2284;Correct;1854;Correct;3749;Neither;4500;Correct;3889;Wrong;2237;Correct;3866;Correct;1788;Wrong;3309;Correct;2671;Correct;3095;Neither;3455;Correct;3962;Wrong;6673;Neither;2823;Neither;4691;Wrong;3545;Wrong;4824,,,
16;5a76e896fb6a4c68c18bb63bbf615f89;36;Male;Tertiary;R;Sweden;9;Correct;2603;Correct;3548;Correct;2219;Correct;3207;Correct;16124;Correct;1903;Correct;4326;Correct;7991;Correct;7947;Correct;3046;Correct;2288;Correct;3765;Correct;3423;Correct;3877;Correct;6485;Wrong;4027;Wrong;2500;Wrong;2601;Wrong;3523;Wrong;3529;Wrong;2245;Wrong;2787;Wrong;2977;Wrong;5117;Wrong;6682;Wrong;4692;Wrong;2970;Wrong;3826;Wrong;3781;Wrong;3333,,,
17;6d4a820b021a31d3f5628785497cb4a9;34;Female;Tertiary;R;Denmark;4;Wrong;2237;Wrong;5672;Wrong;2418;Wrong;3358;Wrong;3422;Wrong;2981;Wrong;1929;Wrong;3639;Wrong;4090;Wrong;1936;Correct;2966;Correct;4225;Correct;2791;Correct;2525;Wrong;4975;Wrong;3444;Correct;9089;Correct;4014;Wrong;5804;Wrong;5464;Wrong;2418;Wrong;3387;Wrong;3566;Wrong;4958;Wrong;3404;Wrong;6161;Wrong;2956;Wrong;4805;Wrong;7427;Wrong;6232,,,
18;90b4039698271324325816a68090a9a6;29;Female;Tertiary;L;Denmark;5;Correct;2947;Correct;1691;Correct;1873;Correct;3401;Correct;2411;Correct;1743;Correct;2987;Correct;3695;Wrong;5034;Correct;3152;Correct;3939;Correct;3292;Correct;2907;Correct;2030;Correct;2297;Correct;4235;Wrong;4824;Wrong;5320;Wrong;2873;Wrong;8032;Wrong;6108;Wrong;5203;Wrong;6320;Wrong;2345;Wrong;2853;Wrong;6186;Wrong;10643;Neither;5187;Wrong;3712;Neither;6453,,,
19;e2f7151f49f11d6ac5e89fbab2bbe2f4;28;Female;Tertiary;R;Denmark;5;Correct;4368;Wrong;1831;Wrong;2559;Wrong;2428;Neither;7718;Correct;3350;Correct;2958;Wrong;2737;Wrong;2173;Wrong;3599;Correct;3341;Correct;2776;Correct;3974;Correct;2038;Correct;5169;Wrong;3423;Wrong;3318;Wrong;11703;Wrong;3687;Correct;2878;Wrong;4951;Wrong;3402;Wrong;4407;Wrong;2334;Wrong;3040;Wrong;4234;Wrong;6163;Wrong;3829;Wrong;9679;Wrong;3959,,,
20;6cda25865306d9ab1cd61d5b35322d7a;37;Male;Tertiary;R;Denmark;5;Wrong;3406;Neither;10931;Wrong;3850;Wrong;6461;Wrong;4821;Wrong;2006;Neither;10555;Wrong;2254;Wrong;5473;Wrong;4626;Correct;8091;Neither;11641;Correct;6897;Correct;8481;Correct;5079;Wrong;5306;Wrong;5119;Wrong;9482;Wrong;7177;Wrong;5069;Wrong;3468;Wrong;2147;Wrong;9252;Wrong;5486;Wrong;4355;Wrong;6170;Wrong;4926;Wrong;2258;Wrong;5723;Wrong;3921,,,
